run_uuid,goal_id,event,outcome,sim_time,goal_x,goal_y
CTPI_H01_S12_A0_20260908T112501Z,1,SENT,PENDING,16.0492,-4.1,-1.13
CTPI_H01_S12_A0_20260908T112501Z,1,RESULT,SUCCEEDED,16.7603,-4.1,-1.13
CTPI_H01_S12_A0_20260908T112501Z,2,SENT,PENDING,32.8431,-5,-0.83
CTPI_H01_S12_A0_20260908T112501Z,2,RESULT,SUCCEEDED,33.5512,-5,-0.83
CTPI_H01_S12_A0_20260908T112501Z,3,SENT,PENDING,49.6453,-5.9,-0.83
CTPI_H01_S12_A0_20260908T112501Z,3,RESULT,SUCCEEDED,50.3557,-5.9,-0.83
CTPI_H01_S12_A0_20260908T112501Z,4,SENT,PENDING,66.7371,-1.4,0.0700002
CTPI_H01_S12_A0_20260908T112501Z,4,RESULT,SUCCEEDED,70.1889,-1.4,0.0700002
CTPI_H01_S12_A0_20260908T112501Z,5,SENT,PENDING,86.1487,-0.8,0.0700002
CTPI_H01_S12_A0_20260908T112501Z,5,RESULT,SUCCEEDED,86.7885,-0.8,0.0700002
CTPI_H01_S12_A0_20260908T112501Z,6,SENT,PENDING,102.854,-1.4,0.67
CTPI_H01_S12_A0_20260908T112501Z,6,RESULT,SUCCEEDED,103.367,-1.4,0.67
CTPI_H01_S12_A0_20260908T112501Z,7,SENT,PENDING,119.716,-2.9,-0.23
CTPI_H01_S12_A0_20260908T112501Z,7,RESULT,SUCCEEDED,121.185,-2.9,-0.23
CTPI_H01_S12_A0_20260908T112501Z,8,SENT,PENDING,137.249,-3.5,0.0700002
CTPI_H01_S12_A0_20260908T112501Z,8,RESULT,SUCCEEDED,137.758,-3.5,0.0700002
CTPI_H01_S12_A0_20260908T112501Z,9,SENT,PENDING,154.229,-2.9,0.37
CTPI_H01_S12_A0_20260908T112501Z,9,RESULT,SUCCEEDED,154.788,-2.9,0.37
CTPI_H01_S12_A0_20260908T112501Z,10,SENT,PENDING,171.076,-4.1,0.0700002
CTPI_H01_S12_A0_20260908T112501Z,10,RESULT,SUCCEEDED,171.988,-4.1,0.0700002
CTPI_H01_S12_A0_20260908T112501Z,11,SENT,PENDING,188.018,0.4,0.37
CTPI_H01_S12_A0_20260908T112501Z,11,RESULT,SUCCEEDED,191.178,0.4,0.37
CTPI_H01_S12_A0_20260908T112501Z,12,SENT,PENDING,207.636,-0.2,0.37
CTPI_H01_S12_A0_20260908T112501Z,12,RESULT,SUCCEEDED,208.187,-0.2,0.37
CTPI_H01_S12_A0_20260908T112501Z,13,SENT,PENDING,224.49,-4.7,0.37
CTPI_H01_S12_A0_20260908T112501Z,13,RESULT,SUCCEEDED,227.788,-4.7,0.37
