status,method_id,search_time_s,navigation_time_s,iterations,variance,final_error_m,error_expected_m,final_x,final_y,map_x,map_y,expected_x,expected_y,selected_estimator,pwc_enabled,psde_online_enabled,psde_final_enabled,sdr_enabled,bwe_enabled,pgpt_enabled,hce_enabled,hce_hit_count,hce_x,hce_y,peak_gas,peak_x,peak_y,psde_valid,psde_distance_m,psde_spread_m,psde_sigma_z,psde_x,psde_y,sdr_x,sdr_y,sdr_peak_ratio,gt_x,gt_y
SUCCESS,psde_final,90.0181,-1,7,0.641411,5.15491,3.16324,2.33748,-7.26799,-1.425,-6.005,-1.43782,-5.88815,psde_final,0,0,1,0,0,0,0,30,-1.10773,-5.93718,3.49759,-0.425,-6.005,1,3.69331,0.686088,0.686088,2.33748,-7.26799,nan,nan,0,-0.4,-2.9
