status,method_id,search_time_s,navigation_time_s,iterations,variance,final_error_m,error_expected_m,final_x,final_y,map_x,map_y,expected_x,expected_y,selected_estimator,pwc_enabled,psde_online_enabled,psde_final_enabled,sdr_enabled,bwe_enabled,pgpt_enabled,hce_enabled,hce_hit_count,hce_x,hce_y,peak_gas,peak_x,peak_y,psde_valid,psde_distance_m,psde_spread_m,psde_sigma_z,psde_x,psde_y,sdr_x,sdr_y,sdr_peak_ratio,gt_x,gt_y
SUCCESS,sdr,89.9497,-1,7,0.663725,3.1051,3.16916,-0.425,-6.005,-1.175,-6.005,-1.43954,-5.89381,sdr,0,0,0,1,0,0,0,30,-1.13121,-5.94145,3.50555,-0.425,-6.005,1,3.82967,0.709067,0.709067,1.16121,-9.00921,-0.425,-6.005,0.253423,-0.4,-2.9
