status,method_id,search_time_s,navigation_time_s,iterations,variance,final_error_m,error_expected_m,final_x,final_y,map_x,map_y,expected_x,expected_y,selected_estimator,pwc_enabled,psde_online_enabled,psde_final_enabled,sdr_enabled,bwe_enabled,pgpt_enabled,hce_enabled,hce_hit_count,hce_x,hce_y,peak_gas,peak_x,peak_y,psde_valid,psde_distance_m,psde_spread_m,psde_sigma_z,psde_x,psde_y,sdr_x,sdr_y,sdr_peak_ratio,gt_x,gt_y
FAILED,psde_both,300.016,-1,26,0.80356,6.34263,3.5434,0.798563,-9.12835,-1.175,-6.755,-1.28978,-6.32986,psde_final,0,1,1,0,0,0,0,125,-0.892329,-6.3899,3.50391,-0.425,-6.005,1,3.21842,0.60543,0.60543,0.798563,-9.12835,nan,nan,0,-0.4,-2.9
FAILED,psde_both,300.018,-1,27,0.80356,6.34263,3.5434,0.798563,-9.12835,-1.175,-6.755,-1.28978,-6.32986,psde_final,0,1,1,0,0,0,0,125,-0.892329,-6.3899,3.50391,-0.425,-6.005,1,3.21842,0.60543,0.60543,0.798563,-9.12835,nan,nan,0,-0.4,-2.9
