t_sim_s,x,y,z
8.0,4.4,-1.0259999999999996,0.3
8.2,4.487000000000001,-1.013,0.3
8.4,4.587000000000001,-1.013,0.3
8.6,4.687,-1.013,0.3
8.8,4.787,-1.013,0.3
9.0,4.887,-1.013,0.3
9.2,4.986999999999999,-1.013,0.3
9.4,5.086999999999999,-1.013,0.3
9.6,5.1869999999999985,-1.013,0.3
9.8,5.286999999999998,-1.013,0.3
10.0,5.386999999999998,-1.013,0.3
10.2,5.486999999999997,-1.013,0.3
10.4,5.586999999999997,-1.013,0.3
10.6,5.686999999999997,-1.013,0.3
10.8,5.786999999999996,-1.013,0.3
11.0,5.886999999999996,-1.013,0.3
11.2,5.986999999999996,-1.013,0.3
11.4,6.086999999999995,-1.013,0.3
11.6,6.186999999999995,-1.013,0.3
11.8,6.286999999999995,-1.013,0.3
12.0,6.300000000000001,-1.013,0.3
