t_sim_s,x,y,z
48.0,2.886999999999958,4.8870000000000005,0.3
48.2,2.813000000000042,4.8870000000000005,0.3
48.4,2.713000000000042,4.8870000000000005,0.3
48.6,2.6130000000000417,4.8870000000000005,0.3
48.8,2.5130000000000416,4.8870000000000005,0.3
49.0,2.4130000000000416,4.8870000000000005,0.3
49.2,2.4,4.9739999999999585,0.3
49.4,2.4,5.073999999999958,0.3
49.6,2.4,5.173999999999958,0.3
49.8,2.4,5.273999999999957,0.3
50.0,2.4,5.373999999999957,0.3
50.2,2.4,5.473999999999957,0.3
50.4,2.4,5.573999999999956,0.3
50.6,2.4,5.673999999999956,0.3
50.8,2.4,5.773999999999956,0.3
51.0,2.4,5.873999999999955,0.3
51.2,2.4,5.973999999999955,0.3
51.4,2.4,6.0739999999999545,0.3
51.6,2.4,6.173999999999954,0.3
51.8,2.4,6.187000000000001,0.3
52.0,2.4,6.187000000000001,0.3
