t_sim_s,x,y,z
56.0,6.18699999999995,4.187000000000001,0.3
56.2,6.286999999999949,4.187000000000001,0.3
56.4,6.386999999999949,4.187000000000001,0.3
56.6,6.486999999999949,4.187000000000001,0.3
56.8,6.586999999999948,4.187000000000001,0.3
57.0,6.686999999999948,4.187000000000001,0.3
57.2,6.7869999999999475,4.187000000000001,0.3
57.4,6.886999999999947,4.187000000000001,0.3
57.6,6.986999999999947,4.187000000000001,0.3
57.8,7.0869999999999465,4.187000000000001,0.3
58.0,7.186999999999946,4.187000000000001,0.3
58.2,7.286999999999946,4.187000000000001,0.3
58.4,7.386999999999945,4.187000000000001,0.3
58.6,7.486999999999945,4.187000000000001,0.3
58.8,7.586999999999945,4.187000000000001,0.3
59.0,7.686999999999944,4.187000000000001,0.3
59.2,7.786999999999944,4.187000000000001,0.3
59.4,7.886999999999944,4.187000000000001,0.3
59.6,7.986999999999943,4.187000000000001,0.3
59.8,8.086999999999943,4.187000000000001,0.3
60.0,8.100000000000001,4.187000000000001,0.3
