t_sim_s,x,y,z
24.0,8.9,2.4739999999999855,0.3
24.2,8.9,2.4000000000000155,0.3
24.4,8.9,2.3000000000000154,0.3
24.6,8.9,2.2000000000000153,0.3
24.8,8.9,2.100000000000015,0.3
25.0,8.9,2.000000000000015,0.3
25.2,8.9,1.900000000000015,0.3
25.4,8.9,1.800000000000015,0.3
25.6,8.9,1.7000000000000148,0.3
25.8,8.9,1.6000000000000147,0.3
26.0,8.9,1.5000000000000147,0.3
26.2,8.9,1.4000000000000146,0.3
26.4,8.9,1.3000000000000145,0.3
26.6,8.9,1.2000000000000144,0.3
26.8,8.9,1.1000000000000143,0.3
27.0,8.9,1.0000000000000142,0.3
27.2,8.9,0.9000000000000142,0.3
27.4,8.9,0.8000000000000143,0.3
27.6,8.9,0.7000000000000143,0.3
27.8,8.9,0.6000000000000143,0.3
28.0,8.9,0.5870000000000002,0.3
