t_sim_s,x,y,z
32.0,6.313000000000022,3.887,0.3
32.2,6.386999999999979,3.887,0.3
32.4,6.486999999999979,3.887,0.3
32.6,6.586999999999978,3.887,0.3
32.8,6.686999999999978,3.887,0.3
33.0,6.786999999999978,3.887,0.3
33.2,6.886999999999977,3.887,0.3
33.4,6.986999999999977,3.887,0.3
33.6,7.086999999999977,3.887,0.3
33.8,7.186999999999976,3.887,0.3
34.0,7.286999999999976,3.887,0.3
34.2,7.386999999999976,3.887,0.3
34.4,7.486999999999975,3.887,0.3
34.6,7.586999999999975,3.887,0.3
34.8,7.6869999999999745,3.887,0.3
35.0,7.786999999999974,3.887,0.3
35.2,7.886999999999974,3.887,0.3
35.4,7.9869999999999735,3.887,0.3
35.6,8.086999999999973,3.887,0.3
35.8,8.186999999999973,3.887,0.3
36.0,8.200000000000001,3.887,0.3
