t_sim_s,x,y,z
56.0,6.18699999999995,4.187000000000001,0.3
56.2,6.113000000000053,4.187000000000001,0.3
56.4,6.013000000000053,4.187000000000001,0.3
56.6,5.9130000000000535,4.187000000000001,0.3
56.8,5.813000000000054,4.187000000000001,0.3
57.0,5.713000000000054,4.187000000000001,0.3
57.2,5.613000000000055,4.187000000000001,0.3
57.4,5.513000000000055,4.187000000000001,0.3
57.6,5.413000000000055,4.187000000000001,0.3
57.8,5.313000000000056,4.187000000000001,0.3
58.0,5.213000000000056,4.187000000000001,0.3
58.2,5.200000000000001,4.273999999999946,0.3
58.4,5.200000000000001,4.3739999999999455,0.3
58.6,5.200000000000001,4.473999999999945,0.3
58.8,5.200000000000001,4.573999999999945,0.3
59.0,5.200000000000001,4.673999999999944,0.3
59.2,5.200000000000001,4.773999999999944,0.3
59.4,5.200000000000001,4.873999999999944,0.3
59.6,5.200000000000001,4.973999999999943,0.3
59.8,5.200000000000001,5.073999999999943,0.3
60.0,5.200000000000001,5.087,0.3
