t_sim_s,x,y,z
16.0,6.186999999999994,1.1870000000000003,0.3
16.2,6.286999999999994,1.1870000000000003,0.3
16.4,6.386999999999993,1.1870000000000003,0.3
16.6,6.486999999999993,1.1870000000000003,0.3
16.8,6.586999999999993,1.1870000000000003,0.3
17.0,6.686999999999992,1.1870000000000003,0.3
17.2,6.786999999999992,1.1870000000000003,0.3
17.4,6.886999999999992,1.1870000000000003,0.3
17.6,6.986999999999991,1.1870000000000003,0.3
17.8,7.086999999999991,1.1870000000000003,0.3
18.0,7.1869999999999905,1.1870000000000003,0.3
18.2,7.28699999999999,1.1870000000000003,0.3
18.4,7.38699999999999,1.1870000000000003,0.3
18.6,7.486999999999989,1.1870000000000003,0.3
18.8,7.586999999999989,1.1870000000000003,0.3
19.0,7.686999999999989,1.1870000000000003,0.3
19.2,7.786999999999988,1.1870000000000003,0.3
19.4,7.886999999999988,1.1870000000000003,0.3
19.6,7.986999999999988,1.1870000000000003,0.3
19.8,8.086999999999987,1.1870000000000003,0.3
20.0,8.100000000000001,1.1870000000000003,0.3
