t_sim_s,x,y,z
24.0,8.9,2.4739999999999855,0.3
24.2,8.9,2.5739999999999856,0.3
24.4,8.9,2.6739999999999857,0.3
24.6,8.9,2.773999999999986,0.3
24.8,8.9,2.873999999999986,0.3
25.0,8.9,2.973999999999986,0.3
25.2,8.9,3.073999999999986,0.3
25.4,8.9,3.173999999999986,0.3
25.6,8.9,3.2739999999999863,0.3
25.8,8.9,3.3739999999999863,0.3
26.0,8.9,3.4739999999999864,0.3
26.2,8.9,3.5739999999999865,0.3
26.4,8.9,3.6739999999999866,0.3
26.6,8.9,3.7739999999999867,0.3
26.8,8.9,3.873999999999987,0.3
27.0,8.813000000000013,3.887,0.3
27.2,8.713000000000013,3.887,0.3
27.4,8.700000000000001,3.9739999999999878,0.3
27.6,8.700000000000001,4.073999999999987,0.3
27.8,8.700000000000001,4.173999999999987,0.3
28.0,8.700000000000001,4.187000000000001,0.3
