t_sim_s,x,y,z
48.0,2.886999999999958,4.8870000000000005,0.3
48.2,2.813000000000042,4.8870000000000005,0.3
48.4,2.713000000000042,4.8870000000000005,0.3
48.6,2.6130000000000417,4.8870000000000005,0.3
48.8,2.5130000000000416,4.8870000000000005,0.3
49.0,2.4130000000000416,4.8870000000000005,0.3
49.2,2.4,4.8000000000000425,0.3
49.4,2.4,4.700000000000043,0.3
49.6,2.4,4.600000000000043,0.3
49.8,2.4,4.5000000000000435,0.3
50.0,2.4,4.400000000000044,0.3
50.2,2.4,4.3870000000000005,0.3
50.4,2.4,4.3870000000000005,0.3
50.6,2.4,4.3870000000000005,0.3
50.8,2.4,4.3870000000000005,0.3
51.0,2.4,4.3870000000000005,0.3
51.2,2.4,4.3870000000000005,0.3
51.4,2.4,4.3870000000000005,0.3
51.6,2.4,4.3870000000000005,0.3
51.8,2.4,4.3870000000000005,0.3
52.0,2.4,4.3870000000000005,0.3
