t_sim_s,x,y,z
16.0,6.186999999999994,1.1870000000000003,0.3
16.2,6.113000000000008,1.1870000000000003,0.3
16.4,6.013000000000009,1.1870000000000003,0.3
16.6,5.913000000000009,1.1870000000000003,0.3
16.8,5.8130000000000095,1.1870000000000003,0.3
17.0,5.71300000000001,1.1870000000000003,0.3
17.2,5.61300000000001,1.1870000000000003,0.3
17.4,5.513000000000011,1.1870000000000003,0.3
17.6,5.413000000000011,1.1870000000000003,0.3
17.8,5.4,1.1870000000000003,0.3
18.0,5.4,1.1870000000000003,0.3
18.2,5.4,1.1870000000000003,0.3
18.4,5.4,1.1870000000000003,0.3
18.6,5.4,1.1870000000000003,0.3
18.8,5.4,1.1870000000000003,0.3
19.0,5.4,1.1870000000000003,0.3
19.2,5.4,1.1870000000000003,0.3
19.4,5.4,1.1870000000000003,0.3
19.6,5.4,1.1870000000000003,0.3
19.8,5.4,1.1870000000000003,0.3
20.0,5.4,1.1870000000000003,0.3
