t_sim_s,x,y,z
8.0,4.4,-1.0259999999999996,0.3
8.2,4.4,-1.1000000000000003,0.3
8.4,4.4,-1.2000000000000004,0.3
8.6,4.4,-1.3000000000000005,0.3
8.8,4.313,-1.313,0.3
9.0,4.213,-1.313,0.3
9.2,4.113,-1.313,0.3
9.4,4.013000000000001,-1.313,0.3
9.6,3.9130000000000007,-1.313,0.3
9.8,3.8130000000000006,-1.313,0.3
10.0,3.7130000000000005,-1.313,0.3
10.2,3.6130000000000004,-1.313,0.3
10.4,3.5130000000000003,-1.313,0.3
10.6,3.4130000000000003,-1.313,0.3
10.8,3.313,-1.313,0.3
11.0,3.213,-1.313,0.3
11.2,3.113,-1.313,0.3
11.4,3.1,-1.4000000000000001,0.3
11.6,3.1,-1.5000000000000002,0.3
11.8,3.1,-1.6000000000000003,0.3
12.0,3.1,-1.613,0.3
