timestamp,x,y,z
1788858920.8477912,-3.17,-1.75,0.3
1788858920.8823376,-3.17,-1.75,0.3
1788858924.069771,-3.17,-1.75,0.3
1788858924.070125,-3.17,-1.75,0.3
1788858924.070309,-3.17,-1.75,0.3
1788858924.0704734,-3.17,-1.75,0.3
1788858924.070661,-3.17,-1.75,0.3
1788858924.07084,-3.17,-1.75,0.3
1788858924.0711923,-3.17,-1.75,0.3
1788858924.0716164,-3.17,-1.75,0.3
1788858924.0718646,-3.17,-1.75,0.3
1788858924.0720484,-3.17,-1.75,0.3
1788858924.0722175,-3.17,-1.75,0.3
1788858924.072378,-3.17,-1.75,0.3
1788858924.072537,-3.17,-1.75,0.3
1788858924.0728133,-3.17,-1.75,0.3
1788858924.0731137,-3.17,-1.75,0.3
1788858924.0975523,-3.17,-1.75,0.3
1788858924.2955146,-3.17,-1.75,0.3
1788858924.5030167,-3.17,-1.75,0.3
1788858924.7096243,-3.17,-1.75,0.3
1788858924.896383,-3.17,-1.75,0.3
1788858925.1147332,-3.17,-1.75,0.3
1788858925.2985022,-3.17,-1.75,0.3
1788858925.5079324,-3.17,-1.75,0.3
1788858925.7225268,-3.17,-1.75,0.3
1788858925.9105575,-3.17,-1.75,0.3
1788858926.1113904,-3.17,-1.75,0.3
1788858926.3026617,-3.17,-1.75,0.3
1788858926.5113506,-3.17,-1.75,0.3
1788858926.716735,-3.17,-1.75,0.3
1788858926.900131,-3.17,-1.75,0.3
1788858927.0992053,-3.17,-1.75,0.3
1788858927.3041048,-3.17,-1.75,0.3
1788858927.512052,-3.17,-1.75,0.3
1788858927.7095227,-3.17,-1.75,0.3
1788858927.8972385,-3.17,-1.75,0.3
1788858928.101152,-3.17,-1.75,0.3
1788858928.299424,-3.17,-1.75,0.3
1788858928.4983428,-3.17,-1.75,0.3
1788858928.7128677,-3.17,-1.75,0.3
1788858928.9087484,-3.17,-1.75,0.3
1788858929.1011882,-3.17,-1.75,0.3
1788858929.29828,-3.17,-1.75,0.3
1788858929.5121899,-3.17,-1.75,0.3
1788858929.718364,-3.17,-1.75,0.3
1788858929.9096882,-3.17,-1.75,0.3
1788858930.1029994,-3.17,-1.75,0.3
1788858930.3022225,-3.17,-1.75,0.3
1788858930.499057,-3.17,-1.75,0.3
1788858930.728118,-3.17,-1.75,0.3
1788858930.9065948,-3.17,-1.75,0.3
1788858931.1145597,-3.17,-1.75,0.3
1788858931.3052933,-3.17,-1.75,0.3
1788858931.5112784,-3.17,-1.75,0.3
1788858931.7255325,-3.17,-1.75,0.3
1788858931.9133108,-3.17,-1.75,0.3
1788858932.11056,-3.17,-1.75,0.3
1788858932.3105502,-3.17,-1.75,0.3
1788858932.5122738,-3.17,-1.75,0.3
1788858932.7191138,-3.17,-1.75,0.3
1788858932.912139,-3.17,-1.75,0.3
1788858933.0987918,-3.17,-1.75,0.3
1788858933.3056545,-3.17,-1.75,0.3
1788858933.5032678,-3.17,-1.75,0.3
1788858933.7131596,-3.17,-1.75,0.3
1788858933.900627,-3.17,-1.75,0.3
1788858934.1014113,-3.17,-1.75,0.3
1788858934.2946124,-3.17,-1.75,0.3
1788858934.5090985,-3.17,-1.75,0.3
1788858934.73218,-3.17,-1.75,0.3
1788858934.9133313,-3.17,-1.75,0.3
1788858935.1001184,-3.17,-1.75,0.3
1788858935.3027194,-3.17,-1.75,0.3
1788858935.9233174,-3.17,-1.75,0.3
1788858936.100188,-3.17,-1.75,0.3
1788858936.3031216,-3.17,-1.75,0.3
1788858936.4953732,-3.17,-1.75,0.3
1788858936.710562,-3.17,-1.75,0.3
1788858936.9002056,-3.17,-1.75,0.3
1788858937.109658,-3.17,-1.75,0.3
1788858937.304607,-3.17,-1.75,0.3
1788858937.5007277,-3.17,-1.75,0.3
1788858937.725556,-3.17,-1.75,0.3
1788858937.8954124,-3.17,-1.75,0.3
1788858938.110339,-3.17,-1.75,0.3
1788858938.3048751,-3.17,-1.75,0.3
1788858938.5116346,-3.17,-1.75,0.3
1788858938.718425,-3.17,-1.75,0.3
1788858938.912137,-3.17,-1.75,0.3
1788858939.1116726,-3.17,-1.75,0.3
1788858939.3051748,-3.17,-1.75,0.3
1788858939.5113132,-3.17,-1.75,0.3
1788858939.7200694,-3.17,-1.75,0.3
1788858939.9027634,-3.17,-1.75,0.3
1788858940.1085558,-3.17,-1.75,0.3
1788858940.3068724,-3.17,-1.75,0.3
1788858940.5071359,-3.17,-1.75,0.3
1788858940.7214189,-3.17,-1.75,0.3
1788858940.899725,-3.17,-1.75,0.3
1788858941.1088078,-3.17,-1.75,0.3
1788858941.3028612,-3.17,-1.75,0.3
1788858941.50565,-3.17,-1.75,0.3
1788858941.722444,-3.17,-1.75,0.3
1788858941.8969274,-3.17,-1.75,0.3
1788858942.0978441,-3.17,-1.75,0.3
1788858942.299648,-3.17,-1.75,0.3
1788858942.4962149,-3.17,-1.75,0.3
1788858942.7174857,-3.4639444872453593,-1.7299999999999986,0.3
1788858942.8992822,-3.6866369367879996,-1.5433630632119983,0.3
1788858943.097614,-3.898768971143964,-1.3312310288560343,0.3
1788858943.3074641,-4.100000381469727,-1.1299996376037598,0.3
1788858943.4963603,-4.100000381469727,-1.1299996376037598,0.3
1788858943.7327685,-4.100000381469727,-1.1299996376037598,0.3
1788858943.9039345,-4.100000381469727,-1.1299996376037598,0.3
1788858944.09887,-4.100000381469727,-1.1299996376037598,0.3
1788858944.310681,-4.100000381469727,-1.1299996376037598,0.3
1788858944.5007613,-4.100000381469727,-1.1299996376037598,0.3
1788858944.7138438,-4.100000381469727,-1.1299996376037598,0.3
1788858944.9104853,-4.100000381469727,-1.1299996376037598,0.3
1788858945.0945663,-4.100000381469727,-1.1299996376037598,0.3
1788858945.315917,-4.100000381469727,-1.1299996376037598,0.3
