wind_state,x,y,z,u,v,speed,direction,source_file
5,-3.1700000762939453,-1.75,0.0,0.096274,-0.065896,0.11666604429738757,-0.6002222257283518,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_5.csv"
5,-5.6000003814697275,-0.8299999237060546,0.0,0.24204,0.008874,0.24220262070423598,0.0366469470089523,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_5.csv"
5,-6.200000286102295,-5.93000030517578,0.0,-0.056247,0.19646,0.20435326424845773,1.8496397730603673,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_5.csv"
5,-4.1000003814697275,-0.5299997329711914,0.0,-0.18754,-0.17397,0.25580620105853574,-2.393713872471426,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_5.csv"
6,-3.1700000762939453,-1.75,0.0,0.10349,-0.019964,0.10539801419381677,-0.1905666663875633,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_6.csv"
6,-5.6000003814697275,-0.8299999237060546,0.0,0.015166,-0.014108,0.02071335849156288,-0.7492726011198605,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_6.csv"
6,-6.200000286102295,-5.93000030517578,0.0,-0.063106,0.16299,0.17478016860044504,1.940199864443527,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_6.csv"
6,-4.1000003814697275,-0.5299997329711914,0.0,-0.14564,-0.024211,0.14763868775155106,-2.9768604335683193,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_6.csv"
7,-3.1700000762939453,-1.75,0.0,0.10353,0.013949,0.10446547516284985,0.13392737527943738,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_7.csv"
7,-5.6000003814697275,-0.8299999237060546,0.0,-0.0975,-0.042086,0.10619548670259014,-2.734101826223219,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_7.csv"
7,-6.200000286102295,-5.93000030517578,0.0,-0.06719,0.12222,0.13947123180068355,2.0734447829121057,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_7.csv"
7,-4.1000003814697275,-0.5299997329711914,0.0,-0.1538,0.019691,0.15505539487873357,3.014255484986496,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_7.csv"
8,-3.1700000762939453,-1.75,0.0,0.095667,0.028745,0.09989219145658984,0.29188732263935696,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_8.csv"
8,-5.6000003814697275,-0.8299999237060546,0.0,-0.10511,0.026099,0.1083017539146989,2.8982129535803933,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_8.csv"
8,-6.200000286102295,-5.93000030517578,0.0,-0.063927,0.084737,0.10614622225025251,2.217118076687397,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_8.csv"
8,-4.1000003814697275,-0.5299997329711914,0.0,-0.16816,0.030262,0.17086127192550102,2.963538884249997,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_8.csv"
9,-3.1700000762939453,-1.75,0.0,0.088307,0.038002,0.09613676847595824,0.40638463846535106,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_9.csv"
9,-5.6000003814697275,-0.8299999237060546,0.0,-0.11876,0.025425,0.12145109396378445,2.930689093872962,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_9.csv"
9,-6.200000286102295,-5.93000030517578,0.0,-0.052809,0.056545,0.07737006854074772,2.322043499217943,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_9.csv"
9,-4.1000003814697275,-0.5299997329711914,0.0,-0.18321,0.032382,0.18604971922580266,2.9666514395194628,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_9.csv"
