site,step,t_sim_s,iteration,matched_file_id,vector_abs_error_from_six_decimal_trace,exact_u,exact_v
B,337,67.4,264,2,2.1870620882952665e-09,0.1969600021839141,-0.026647999882698
B,338,67.6,265,3,1.0435679850036565e-09,0.1643799990415573,-0.0138140004128217
B,339,67.8,266,3,1.0435679850036565e-09,0.1643799990415573,-0.0138140004128217
B,340,68.0,267,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,341,68.2,268,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,342,68.4,269,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,343,68.6,270,5,3.4070639993091276e-09,0.226510003209114,0.0549499988555908
B,344,68.8,271,5,3.4070639993091276e-09,0.226510003209114,0.0549499988555908
B,345,69.0,272,6,5.611061986995629e-09,0.290120005607605,0.0580310001969337
B,346,69.2,273,6,5.611061986995629e-09,0.290120005607605,0.0580310001969337
B,347,69.4,274,7,3.181326688784943e-10,0.0147329997271299,0.0233089998364448
B,348,69.6,275,7,3.181326688784943e-10,0.0147329997271299,0.0233089998364448
B,349,69.8,276,8,1.350883689631046e-09,-0.0349970012903213,0.0136900003999471
B,350,70.0,277,8,1.350883689631046e-09,-0.0349970012903213,0.0136900003999471
B,351,70.2,278,9,1.6539489363084936e-09,-0.045729998499155,0.0251349993050098
B,352,70.4,279,9,1.6539489363084936e-09,-0.045729998499155,0.0251349993050098
B,353,70.6,280,9,1.6539489363084936e-09,-0.045729998499155,0.0251349993050098
B,354,70.8,281,1,1.999095967152839e-07,0.1326600015163421,0.0046298000961542
B,355,71.0,282,1,1.999095967152839e-07,0.1326600015163421,0.0046298000961542
B,356,71.2,283,10,1.2177839013957137e-09,-0.0513730011880397,0.0356179997324943
B,357,71.4,284,10,1.2177839013957137e-09,-0.0513730011880397,0.0356179997324943
B,358,71.6,285,2,2.1870620882952665e-09,0.1969600021839141,-0.026647999882698
B,359,71.8,286,2,2.1870620882952665e-09,0.1969600021839141,-0.026647999882698
B,360,72.0,287,3,1.0435679850036565e-09,0.1643799990415573,-0.0138140004128217
B,361,72.2,288,3,1.0435679850036565e-09,0.1643799990415573,-0.0138140004128217
B,362,72.4,289,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,363,72.6,290,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,364,72.8,291,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,365,73.0,292,5,3.4070639993091276e-09,0.226510003209114,0.0549499988555908
B,366,73.2,293,5,3.4070639993091276e-09,0.226510003209114,0.0549499988555908
B,367,73.4,294,6,5.611061986995629e-09,0.290120005607605,0.0580310001969337
B,368,73.6,295,6,5.611061986995629e-09,0.290120005607605,0.0580310001969337
B,369,73.8,296,7,3.181326688784943e-10,0.0147329997271299,0.0233089998364448
B,370,74.0,297,7,3.181326688784943e-10,0.0147329997271299,0.0233089998364448
B,371,74.2,298,8,1.350883689631046e-09,-0.0349970012903213,0.0136900003999471
B,372,74.4,299,8,1.350883689631046e-09,-0.0349970012903213,0.0136900003999471
B,373,74.6,300,9,1.6539489363084936e-09,-0.045729998499155,0.0251349993050098
B,374,74.8,301,9,1.6539489363084936e-09,-0.045729998499155,0.0251349993050098
B,375,75.0,302,9,1.6539489363084936e-09,-0.045729998499155,0.0251349993050098
B,376,75.2,303,1,1.999095967152839e-07,0.1326600015163421,0.0046298000961542
B,377,75.4,304,1,1.999095967152839e-07,0.1326600015163421,0.0046298000961542
B,378,75.6,305,10,1.2177839013957137e-09,-0.0513730011880397,0.0356179997324943
B,379,75.8,306,10,1.2177839013957137e-09,-0.0513730011880397,0.0356179997324943
B,380,76.0,307,2,2.1870620882952665e-09,0.1969600021839141,-0.026647999882698
B,381,76.2,308,2,2.1870620882952665e-09,0.1969600021839141,-0.026647999882698
B,382,76.4,309,3,1.0435679850036565e-09,0.1643799990415573,-0.0138140004128217
B,383,76.6,310,3,1.0435679850036565e-09,0.1643799990415573,-0.0138140004128217
B,384,76.8,311,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,385,77.0,312,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,386,77.2,313,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,387,77.4,314,5,3.4070639993091276e-09,0.226510003209114,0.0549499988555908
B,388,77.6,315,5,3.4070639993091276e-09,0.226510003209114,0.0549499988555908
B,389,77.8,316,6,5.611061986995629e-09,0.290120005607605,0.0580310001969337
B,390,78.0,317,6,5.611061986995629e-09,0.290120005607605,0.0580310001969337
B,391,78.2,318,7,3.181326688784943e-10,0.0147329997271299,0.0233089998364448
B,392,78.4,319,7,3.181326688784943e-10,0.0147329997271299,0.0233089998364448
B,393,78.6,320,8,1.350883689631046e-09,-0.0349970012903213,0.0136900003999471
B,394,78.8,321,8,1.350883689631046e-09,-0.0349970012903213,0.0136900003999471
B,395,79.0,322,9,1.6539489363084936e-09,-0.045729998499155,0.0251349993050098
B,396,79.2,323,9,1.6539489363084936e-09,-0.045729998499155,0.0251349993050098
B,397,79.4,324,9,1.6539489363084936e-09,-0.045729998499155,0.0251349993050098
B,398,79.6,325,1,1.999095967152839e-07,0.1326600015163421,0.0046298000961542
B,399,79.8,326,1,1.999095967152839e-07,0.1326600015163421,0.0046298000961542
B,400,80.0,327,10,1.2177839013957137e-09,-0.0513730011880397,0.0356179997324943
B,401,80.2,328,10,1.2177839013957137e-09,-0.0513730011880397,0.0356179997324943
B,402,80.4,329,2,2.1870620882952665e-09,0.1969600021839141,-0.026647999882698
B,403,80.6,330,2,2.1870620882952665e-09,0.1969600021839141,-0.026647999882698
B,404,80.8,331,3,1.0435679850036565e-09,0.1643799990415573,-0.0138140004128217
B,405,81.0,332,3,1.0435679850036565e-09,0.1643799990415573,-0.0138140004128217
B,406,81.2,333,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,407,81.4,334,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,408,81.6,335,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,409,81.8,336,5,3.4070639993091276e-09,0.226510003209114,0.0549499988555908
B,410,82.0,337,5,3.4070639993091276e-09,0.226510003209114,0.0549499988555908
B,411,82.2,338,6,5.611061986995629e-09,0.290120005607605,0.0580310001969337
B,412,82.4,339,6,5.611061986995629e-09,0.290120005607605,0.0580310001969337
B,413,82.6,340,7,3.181326688784943e-10,0.0147329997271299,0.0233089998364448
B,414,82.8,341,7,3.181326688784943e-10,0.0147329997271299,0.0233089998364448
B,415,83.0,342,8,1.350883689631046e-09,-0.0349970012903213,0.0136900003999471
B,416,83.2,343,8,1.350883689631046e-09,-0.0349970012903213,0.0136900003999471
B,417,83.4,344,9,1.6539489363084936e-09,-0.045729998499155,0.0251349993050098
B,418,83.6,345,9,1.6539489363084936e-09,-0.045729998499155,0.0251349993050098
B,419,83.8,346,9,1.6539489363084936e-09,-0.045729998499155,0.0251349993050098
B,420,84.0,347,1,1.999095967152839e-07,0.1326600015163421,0.0046298000961542
B,421,84.2,348,1,1.999095967152839e-07,0.1326600015163421,0.0046298000961542
B,422,84.4,349,10,1.2177839013957137e-09,-0.0513730011880397,0.0356179997324943
B,423,84.6,350,10,1.2177839013957137e-09,-0.0513730011880397,0.0356179997324943
B,424,84.8,351,2,2.1870620882952665e-09,0.1969600021839141,-0.026647999882698
B,425,85.0,352,2,2.1870620882952665e-09,0.1969600021839141,-0.026647999882698
B,426,85.2,353,3,1.0435679850036565e-09,0.1643799990415573,-0.0138140004128217
B,427,85.4,354,3,1.0435679850036565e-09,0.1643799990415573,-0.0138140004128217
B,428,85.6,355,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,429,85.8,356,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,430,86.0,357,4,1.6962417136945502e-09,0.1185799986124038,0.0444229990243911
B,431,86.2,358,5,3.4070639993091276e-09,0.226510003209114,0.0549499988555908
B,432,86.4,359,5,3.4070639993091276e-09,0.226510003209114,0.0549499988555908
B,433,86.6,360,6,5.611061986995629e-09,0.290120005607605,0.0580310001969337
B,434,86.8,361,6,5.611061986995629e-09,0.290120005607605,0.0580310001969337
B,435,87.0,362,7,3.181326688784943e-10,0.0147329997271299,0.0233089998364448
B,436,87.2,363,7,3.181326688784943e-10,0.0147329997271299,0.0233089998364448
B,437,87.4,364,8,1.350883689631046e-09,-0.0349970012903213,0.0136900003999471
B,438,87.6,365,8,1.350883689631046e-09,-0.0349970012903213,0.0136900003999471
C,486,97.2,413,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,487,97.4,414,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,488,97.6,415,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,489,97.8,416,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,490,98.0,417,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,491,98.2,418,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,492,98.4,419,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,493,98.6,420,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,494,98.8,421,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,495,99.0,422,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,496,99.2,423,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,497,99.4,424,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,498,99.6,425,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,499,99.8,426,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,500,100.0,427,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,501,100.2,428,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,502,100.4,429,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,503,100.6,430,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,504,100.8,431,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,505,101.0,432,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,506,101.2,433,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,507,101.4,434,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,508,101.6,435,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,509,101.8,436,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,510,102.0,437,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,511,102.2,438,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,512,102.4,439,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,513,102.6,440,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,514,102.8,441,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,515,103.0,442,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,516,103.2,443,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,517,103.4,444,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,518,103.6,445,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,519,103.8,446,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,520,104.0,447,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,521,104.2,448,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,522,104.4,449,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,523,104.6,450,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,524,104.8,451,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,525,105.0,452,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,526,105.2,453,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,527,105.4,454,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,528,105.6,455,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,529,105.8,456,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,530,106.0,457,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,531,106.2,458,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,532,106.4,459,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,533,106.6,460,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,534,106.8,461,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,535,107.0,462,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,536,107.2,463,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,537,107.4,464,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,538,107.6,465,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,539,107.8,466,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,540,108.0,467,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,541,108.2,468,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,542,108.4,469,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,543,108.6,470,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,544,108.8,471,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,545,109.0,472,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,546,109.2,473,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,547,109.4,474,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,548,109.6,475,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,549,109.8,476,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,550,110.0,477,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,551,110.2,478,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,552,110.4,479,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,553,110.6,480,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,554,110.8,481,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,555,111.0,482,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,556,111.2,483,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,557,111.4,484,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,558,111.6,485,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,559,111.8,486,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,560,112.0,487,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,561,112.2,488,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,562,112.4,489,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,563,112.6,490,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,564,112.8,491,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,565,113.0,492,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,566,113.2,493,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,567,113.4,494,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,568,113.6,495,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,569,113.8,496,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,570,114.0,497,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,571,114.2,498,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,572,114.4,499,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,573,114.6,500,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,574,114.8,501,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,575,115.0,502,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,576,115.2,503,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,577,115.4,504,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,578,115.6,505,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,579,115.8,506,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,580,116.0,507,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,581,116.2,508,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,582,116.4,509,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,583,116.6,510,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,584,116.8,511,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,585,117.0,512,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,586,117.2,513,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,587,117.4,514,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,588,117.6,515,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,589,117.8,516,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,590,118.0,517,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,591,118.2,518,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,592,118.4,519,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,593,118.6,520,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,594,118.8,521,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,595,119.0,522,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,596,119.2,523,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,597,119.4,524,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,598,119.6,525,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,599,119.8,526,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,600,120.0,527,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,601,120.2,528,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,602,120.4,529,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,603,120.6,530,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,604,120.8,531,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,605,121.0,532,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,606,121.2,533,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,607,121.4,534,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,608,121.6,535,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,609,121.8,536,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,610,122.0,537,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,611,122.2,538,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,612,122.4,539,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,613,122.6,540,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,614,122.8,541,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,615,123.0,542,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,616,123.2,543,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,617,123.4,544,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,618,123.6,545,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,619,123.8,546,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,620,124.0,547,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,621,124.2,548,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,622,124.4,549,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,623,124.6,550,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,624,124.8,551,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,625,125.0,552,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,626,125.2,553,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,627,125.4,554,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,628,125.6,555,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,629,125.8,556,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,630,126.0,557,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,631,126.2,558,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,632,126.4,559,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,633,126.6,560,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,634,126.8,561,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,635,127.0,562,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,636,127.2,563,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,637,127.4,564,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,638,127.6,565,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,639,127.8,566,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,640,128.0,567,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,641,128.2,568,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,642,128.4,569,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,643,128.6,570,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,644,128.8,571,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,645,129.0,572,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,646,129.2,573,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,647,129.4,574,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,648,129.6,575,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,649,129.8,576,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,650,130.0,577,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,651,130.2,578,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,652,130.4,579,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,653,130.6,580,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,654,130.8,581,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,655,131.0,582,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,656,131.2,583,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,657,131.4,584,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,658,131.6,585,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,659,131.8,586,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,660,132.0,587,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,661,132.2,588,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,662,132.4,589,3,1.3975688217745658e-08,0.0244159996509552,0.2658999860286712
C,663,132.6,590,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,664,132.8,591,4,1.1169702599327906e-09,-0.0238129999488592,0.2503300011157989
C,665,133.0,592,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,666,133.2,593,5,4.7238031983244505e-09,-0.0435499995946884,0.2185599952936172
C,667,133.4,594,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,668,133.6,595,6,7.319759433858251e-09,-0.056632000952959,0.1856400072574615
C,669,133.8,596,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,670,134.0,597,7,6.387545265496685e-09,-0.0624370016157627,0.1532700061798095
C,671,134.2,598,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,672,134.4,599,8,5.809271258669045e-09,-0.0589989982545375,0.1274400055408477
C,673,134.6,600,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,674,134.8,601,9,2.8523400439941333e-09,-0.0471680015325546,0.1122900024056434
C,675,135.0,602,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,676,135.2,603,1,2.979373146620998e-10,0.1202600002288818,0.4023000001907348
C,677,135.4,604,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,678,135.6,605,10,2.216834191033148e-09,-0.0304979998618364,0.1083199977874755
C,679,135.8,606,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
C,680,136.0,607,2,7.2905843777143585e-09,0.1426700055599212,0.2265699952840805
D,722,144.4,649,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,723,144.6,650,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,724,144.8,651,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,725,145.0,652,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,726,145.2,653,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,727,145.4,654,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,728,145.6,655,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,729,145.8,656,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,730,146.0,657,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,731,146.2,658,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,732,146.4,659,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,733,146.6,660,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,734,146.8,661,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,735,147.0,662,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,736,147.2,663,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
D,737,147.4,664,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,738,147.6,665,10,7.388383257795459e-09,-0.1953399926424026,0.045593999326229
D,739,147.8,666,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,740,148.0,667,2,1.524908532845613e-08,-0.3409300148487091,0.0718899965286254
D,741,148.2,668,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,742,148.4,669,3,1.460838866204797e-08,-0.2775300145149231,-0.1044799983501434
D,743,148.6,670,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,744,148.8,671,4,3.805919329964968e-09,-0.185139998793602,-0.2036599963903427
D,745,149.0,672,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,746,149.2,673,5,3.962020458345116e-09,-0.1426900029182434,-0.1258099973201751
D,747,149.4,674,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,748,149.6,675,6,3.8999096908829904e-07,-0.1137799993157386,-0.0004703899903688
D,749,149.8,676,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,750,150.0,677,7,2.7788888428125732e-09,-0.1218800023198127,0.0373479984700679
D,751,150.2,678,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,752,150.4,679,8,6.163308796930961e-09,-0.1303700059652328,0.0583310015499591
D,753,150.6,680,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,754,150.8,681,9,5.299756975043134e-09,-0.1507599949836731,0.0674429982900619
D,755,151.0,682,1,4.050817981061275e-09,-0.3420799970626831,0.1710499972105026
