wind_state,x,y,z,u,v,speed,direction,source_file
0,-3.1700000762939453,-1.75,0.3,0.027949,0.018194,0.03334918645184617,0.5770578083353595,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_0.csv"
0,-5.6000003814697275,-0.8299999237060546,0.3,0.040171,-0.02959,0.04989265818735258,-0.6348704733163064,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_0.csv"
0,-6.200000286102295,-5.93000030517578,0.3,-0.001953,-0.059466,0.05949806185919,-1.603626822788911,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_0.csv"
0,-4.1000003814697275,-0.5299997329711914,0.3,0.06551,0.004796,0.06568532344443467,0.07307982022977762,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_0.csv"
1,-3.1700000762939453,-1.75,0.3,-0.10687,-0.049995,0.11798600308934955,-2.7040259211359894,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_1.csv"
1,-5.6000003814697275,-0.8299999237060546,0.3,0.13266,0.0046298,0.13274076483145636,0.034885584847334485,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_1.csv"
1,-6.200000286102295,-5.93000030517578,0.3,0.12026,0.4023,0.4198901732596275,1.2803204206419294,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_1.csv"
1,-4.1000003814697275,-0.5299997329711914,0.3,-0.34208,0.17105,0.38246153911210473,2.6779216585200727,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_1.csv"
10,-3.1700000762939453,-1.75,0.3,0.046822,0.041259,0.06240676858322341,0.7223241645329501,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_10.csv"
10,-5.6000003814697275,-0.8299999237060546,0.3,-0.051373,0.035618,0.06251261515086375,2.535363052348424,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_10.csv"
10,-6.200000286102295,-5.93000030517578,0.3,-0.030498,0.10832,0.1125315529262793,1.8452460763510465,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_10.csv"
10,-4.1000003814697275,-0.5299997329711914,0.3,-0.19534,0.045594,0.20059044951343025,2.9122895155049107,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_10.csv"
2,-3.1700000762939453,-1.75,0.3,-0.024991,-0.033568,0.04184926170197032,-2.2107609261616123,"/mnt/hgfs/workspace/GADEN_files/scenarios/House01/wind_simulations/2,4-1_fast/2,4-1_fast_2.csv"
