run_uuid,source_update_id,sim_time,time_since_previous_update,wall_start_epoch,wall_end_epoch,native_candidate_count,native_forward_simulation_count,native_update_wall_s,robot_x,robot_y,robot_z,robot_yaw,grid_width,grid_height,cell_size,origin_x,origin_y
HCMC_NATIVE_H02_R2026092212_NAV3_20260922T065118Z,1,190.81442144499999,-1,1790060084.0253088,1790060084.3586159,164,164,0.33330702781677246,-4.9427304267883301,-7.000880241394043,0.29999999999999999,-2.6268468651875136,27,39,0.30000001192092896,-5.3927302360534668,-7.4508800506591797
