split,pair_index,band,geometry_0,geometry_1,geometry_2,geometry_3,geometry_4,geometry_5,geometry_6,geometry_7,geometry_8,geometry_9,geometry_10,geometry_11,geometry_12,geometry_13,geometry_14,geometry_15,geometry_16,geometry_17,geometry_18,geometry_19,geometry_20,ordinary_CROSSBLOCK_COV_NORM,ordinary_INTERACTION_ENERGY,ordinary_RAW_MASS_DIFFERENCE,ordinary_BASE_SNR
A,25,0,0.5133158085465743,0.276469381130425,0.798106614322356,0.5987789867325457,0.633279472893072,0.1088128013326381,1.6790838377742219,0.6344825670063439,0.35023258164146615,0.7831346534693482,0.6106981814087422,0.6445539849963012,0.45234473567707606,1.6843739553786021,0.19492829033358094,0.09615623443035183,-0.032476826002792704,0.0215867950715229,0.021133956276636622,0.3764070934383265,0.02803684020932129,0.07197567324935839,1.0698806190725925,3.4966055146768698,1.133468682061578
B,25,0,0.49190151561951223,0.32436195502419696,0.7938836194485198,0.6256905250133548,0.6527279780181698,0.1541361011188273,1.3014536960912564,0.6078057791894882,0.40202878447812324,0.8064385834332405,0.6215259497571181,0.6549826318867872,0.5934759430412238,1.329524219464908,0.18313328183461897,0.10589622827456896,0.027562900628919654,-0.007739607313388428,0.004326193716760352,0.49690126555281416,0.09949258483905007,0.10267683312932176,1.0051549736198926,3.415945967230139,0.9777348908343101
A,26,0,0.17442828273720992,0.2849932800421615,0.7683785480287745,0.374401963495999,0.6677046239035096,0.3842588721463839,0.23246427470598022,0.20206817304535904,0.36386728252050377,0.7595981544893969,0.33742924197257956,0.6689666229026953,1.246888590768335,0.1733196606866238,0.03282152151388565,0.10357605434326107,-0.0186745380180669,-0.05143531787949283,0.0024591182475869177,1.102263746170779,-0.06995430225772892,0.07796633315569246,0.5726045560811451,2.8245749637718447,0.45609685408066897
B,26,0,0.1524103084348829,0.235946846862489,0.7731802009956368,0.2247631093942027,0.6739091701728777,0.3729340082124835,0.26992265556414435,0.17898701082571258,0.3076878418890837,0.7569539829651843,0.1754143566230244,0.6770541020572323,1.2270936791252398,0.20314098297120903,0.03088531013968148,0.08999543659567387,-0.03427849492460917,-0.058538841680363246,0.0061607119203716315,1.084956897820263,-0.08122779724858196,0.05124932490459586,0.5856889565644244,2.8921538512796405,0.4816177667577686
A,27,1,0.32996007225878443,0.3989051186696374,0.768120403005571,0.6465418025348751,0.6601711713765421,0.3235605331270235,0.44706967018541205,0.4030704297283742,0.49616362646614093,0.7542881427319476,0.653367963778675,0.6692195292019694,1.0840551840108712,0.4231350698455639,0.10029743954749394,0.14168709400845392,-0.029183071240730503,0.01299048314966025,0.017436247962708838,0.9456962020691845,-0.03631528661696614,0.1648263059664764,0.9847729931895055,3.3094056227109787,0.5863789871545195
B,27,1,0.3133183220122939,0.5559737268032978,0.8349946866265168,0.6183330342537608,0.5952136179648083,0.40684760952540533,0.15124649364056783,0.3645044838298088,0.6529072955151675,0.8274687409568475,0.6198559985782324,0.6197408852929355,1.2654950506819764,0.13758697547721058,0.0693800393566732,0.16337655320078734,-0.017133091522646995,0.002824526292950008,0.04404381935085814,1.1127689402563627,-0.01565861997493331,0.32941496537871645,1.065910440481559,2.5703603719286616,0.40199677032531433
A,28,1,0.09836692781571127,0.3332295026633274,0.7672536345887632,0.5219398700834069,0.647637628923943,0.4606038277907329,-0.0037881410222008983,0.1182829029898567,0.4247702182519424,0.7507363813935476,0.5227002982051309,0.65869729974631,1.3758584237751295,-0.013529977138062999,0.021952201806122233,0.12554965311272928,-0.03467518043713967,0.0012812110303162536,0.0210298829711827,1.215933745436952,-0.00977862936290641,0.1090697246544104,0.9934556707647069,0.5800391969202274,0.23220689165504893
B,28,1,0.27808170553043243,0.42013786147982557,0.7233097476725454,0.5740641743542327,0.5349529447483536,0.37425057337181183,0.27050277171293224,0.3399741001741519,0.5023261009373685,0.7256822499680852,0.5868602684308871,0.571121121238684,1.180589537292507,0.27640460468364947,0.08095039759362205,0.122562207603586,0.0048841651778020485,0.022607550578913345,0.060984750032754574,1.0304733131138801,0.0077280117771753865,0.18422640382323624,0.93071125098581,2.694654242686135,0.4786928582237673
A,29,1,1.770685313070515,0.5019459725594239,1.0317930415421033,0.390442694273958,0.40749644226189125,0.010921589036560842,4.039559088574261,1.8787246271164522,0.5698272822397692,1.2559673035246808,0.2738765249046973,0.2961940773939893,0.05714564271742909,3.9699194487864675,0.5129876336633467,0.10977676497599652,0.5336474492164905,-0.15064371496342321,-0.14696980291725914,0.04671998456426147,-1.5729875776703672,0.13820066781009033,1.6142499488221254,4.271757098496148,2.1374248036605104
B,29,1,1.765795296591852,0.7733641555419855,0.7411574567929696,0.5247696191890925,0.5256663489690716,0.03368456869410856,2.9000523549019372,1.8756280267709438,0.8081912423056739,0.7872098539799882,0.4790021103892434,0.3047870629089177,0.14041444671866304,3.027946305289713,0.5180171031715187,0.0739950376241507,0.0943045136901061,-0.0728850615845881,-0.28911816674545465,0.11019190203094545,1.2469384702628166,0.46698052702274895,1.6197034174471525,3.9763458836628556,1.6394934454691257
A,30,2,0.5116158449487254,0.6225872057625641,0.7930053909405331,0.0327170713181405,0.6571048970636543,0.3300899023597701,0.42032602226464805,0.581465756977999,0.6533091766677904,0.7984584935387787,0.028625779438711158,0.6548222604007051,1.0312016101090178,0.5040808991519905,0.1139303133096213,0.05651878677161231,0.012011997013882182,-0.004209850944751692,-0.0043889925043520475,0.8810118713079175,0.12487379531778489,0.3232749057480731,2.2336341883524,3.2672867634802056,0.5728756579448517
B,30,2,0.8014416160995664,0.6589846780909392,0.772113517781654,0.44988140148466854,0.6817446319783409,0.20580281436975462,0.9792008822220535,0.8590129030805431,0.6787409402542323,0.7821502408485288,0.3893738226976915,0.6777085822525308,0.7201987622632113,1.0607008538628508,0.12405449166654244,0.03784011808847898,0.021597307647257296,-0.08807494623072687,-0.007932947156770497,0.6023088499059234,0.2038112768807053,0.35058863292392833,2.3003366400640792,2.956353462879032,0.840373160708214
A,31,2,0.7720647014807825,0.47317618736969874,1.047973703885031,0.09025948289511927,0.31277536660046357,0.12479821506468274,1.5230825406037811,0.9225536610400111,0.572391083337501,1.0634963534786166,0.09983857090428275,0.30823311302991613,0.49735279214772976,1.5541840094917818,0.301197567316829,0.15479278554699988,0.043647335777609465,0.010479186704601543,-0.006177034257084918,0.4130646322659984,0.13530271514170683,0.17979503769952254,1.6629393195237692,3.4403132513712045,1.0729797966055943
B,31,2,0.7780899534620417,0.6409467524485424,0.9358811416639039,0.06480141377583,0.5887641172622097,0.20698933126422092,0.963522012027158,0.9202798849586215,0.7616457843558648,0.9760371519516389,0.06386331156172369,0.5728257287699047,0.7593132831131393,0.9728806306766777,0.28719440766757187,0.21794689773070314,0.0993559825470311,-0.0009999360260588479,-0.028091234291385627,0.6454468367798963,0.024344494587233607,0.42672185724394934,1.5940239789852249,3.4416094431495865,0.8375204295658542
A,32,2,0.5103142312753702,0.6165414728203257,0.7087911272757625,0.5171897508527895,0.6902733786616738,0.32801246777524873,0.435346145705247,0.6503126784740147,0.730661800876482,0.7116277058817791,0.5460836381054467,0.6888556571343124,1.034004562567355,0.5065112609627666,0.22340376329538783,0.20207872454255682,0.005754199190946521,0.048000212298139444,-0.0028213193637905533,0.88545994515644,0.10795141195911252,0.4711010936183842,1.6290484488006378,2.4576915667602095,0.5771778092180885
B,32,2,0.4328728787276459,0.4668055609504452,0.7192550962443457,0.3778089725948075,0.6901951380503222,0.2939350242328147,0.5671875763900296,0.5600767561041443,0.5442767518417424,0.7285829319869286,0.4307458589463626,0.6845590743165206,0.9180253839156988,0.6982906885994992,0.1898983240968721,0.12086295393945141,0.019056009755254993,0.07633152575403261,-0.011144952229106476,0.7713313948383097,0.22075076691808668,0.2508090272264888,1.811959294530458,1.9921574693423378,0.6473929072648037
A,33,3,0.44126569746188143,0.8857175061891374,0.7021359315333732,0.31137805684053765,0.6894469247466285,0.433558231335343,0.08428747020364014,0.5123333217864503,0.9657615414385502,0.7083100492424862,0.3473960358757105,0.6884811078048311,1.3009392630281518,0.09966455208586458,0.10841275727910017,0.18403989687332312,0.012420815492454204,0.048858607433726636,-0.0019217228009863949,1.141035412463306,0.016718123450761277,1.0063512770419416,2.26951080471879,3.664390541223157,0.32881460012219704
B,33,3,0.42883826633312305,0.6988880546243919,0.7034536266448852,0.08852464583211499,0.6919837368470606,0.3975604163258144,0.1959327235709954,0.46291743934602214,0.7539818185577714,0.7097356457640839,0.09859749114737495,0.6893589127979673,1.239429774013944,0.18981448033455173,0.0518611543468588,0.10789570544300443,0.01265375709990914,0.011000089728926302,-0.005223004639814379,1.08703008773964,-0.007392394414966845,0.6280941999571998,2.3932503183762974,2.594004144040327,0.4248604777144102
A,34,3,0.2437727641274682,0.9460353862254814,0.6978676711728351,0.6339045358033865,0.6918733599388768,0.4739850308109722,-0.03187615105489443,0.2612870120308111,1.036624773041755,0.7150639530796167,0.5821954835348517,0.6859357919449248,1.3970016845348197,-0.03762597629902691,0.022295589484783385,0.21849697144982494,0.034260469064952705,-0.09074719589112257,-0.011755511004562073,1.2345048611065343,-0.0059355083725915105,1.1299946932727938,1.9422253246942371,2.137895909074637,0.1614548075669377
B,34,3,0.64436276752644,1.1183051843246261,0.7053333716986196,0.6548716679569331,0.6888647225073057,0.4212749492650307,0.1212754548844842,0.7174399524579272,1.2202362075848958,0.7158808505868604,0.6367242510773771,0.6867142363896224,1.2862999285727073,0.12014539064404656,0.1348871503733765,0.28391774722433477,0.021239445525722427,-0.03403114331677915,-0.004268866764503017,1.1299386559610516,-0.0012742372582099756,1.5150888229681727,2.1950723106039716,3.2835863804719785,0.36414418680629057
A,35,3,0.5922882439024657,1.2235199262792755,0.7522189638423823,0.46887022600399725,0.6876019395045709,0.44552720627396525,0.04244063230242039,0.6124788542590432,1.302232423236045,0.7691662006580113,0.37573534821184496,0.6817970940571064,1.3459788430108992,0.026861979853052716,0.036214383037823906,0.24558258112629425,0.035621371990554755,-0.13289130540207975,-0.011446285987749737,1.1880361626798432,-0.015999421829017035,1.7104176245852214,2.1816290010982002,3.3187641526084932,0.2903078995110648
B,35,3,0.3071957284998829,1.1892848887423515,0.7236142717897466,0.4003008632790054,0.6772175148853037,0.4761664199212634,-0.04075181696571704,0.3726845453224624,1.288803777991846,0.7367770572231721,0.4336858301362701,0.6735894254823054,1.395101995022197,-0.037826863370235365,0.08802854145015515,0.29543601957609983,0.026952868860092724,0.049418964666805926,-0.007103278595249602,1.2312460537746688,0.0030375435808581825,1.646399693032467,2.048300636141394,2.128404694798497,0.14617245350202326
A,36,0,0.155538185902664,0.5245603724924102,0.7569942792163181,0.5284560542429598,0.6838588628647646,0.4636600986813138,-0.01114574360458082,0.1977710079627928,0.6200131980793677,0.763603777591793,0.4459257555652142,0.6850420724747589,1.369853695296972,-0.006784101795382482,0.04916794594860273,0.1563511742057901,0.014038187653949043,-0.126082522519329,0.0023431811245613206,1.2074345560933921,0.00439126713448215,0.3189153358162195,1.3677602595691551,1.7758161678990516,0.21832719533577327
B,36,0,0.1645452675286281,0.48569147152849457,0.7473115428980739,0.5691295352103366,0.688924678711052,0.4559886264101487,0.012282728242581281,0.2167772832425488,0.580129672213588,0.756817165835984,0.5559043464133232,0.6880365840183221,1.349227704525267,0.02378016744471845,0.06129311344472065,0.1492572212173102,0.01996444222394675,-0.02294620222119576,-0.001766359146880791,1.1868414597143635,0.011638706271008685,0.27127865344828955,1.3544409408885505,1.9926039156355113,0.25156344989239976
A,37,0,0.43738601213829875,0.34354709738911177,0.9076264921174904,0.5672659115406349,0.6070523914639134,0.20205391190199112,0.9928251183294647,0.5472083778332897,0.4232846090961071,0.950330758249395,0.5434802465666597,0.5974478209484184,0.7292960604356505,1.0337366134989652,0.1653173147737313,0.11067239077877959,0.1026757861581742,-0.04061364882477907,-0.01738810548987865,0.6150269240546042,0.10679276194613707,0.10493682517001252,0.8919869715112775,3.421507710274797,0.8494566747074899
B,37,0,0.31257372173373543,0.31507249111691854,0.8025278882381794,0.3614353245033556,0.6291123441589987,0.2741400300567316,0.6443080612407404,0.4344027852014157,0.38012946674626263,0.8293209279865822,0.3290063685553603,0.5952284122512658,0.8376396633321144,0.8342614049360888,0.16305544225091043,0.08811643286184913,0.05882344892986148,-0.04478355730445278,-0.060624185133892644,0.6908981701899106,0.33535997069495643,0.09527284278116051,0.761932996309321,3.382544899655376,0.6885194297593581
A,38,0,0.3262172683083899,0.41602432901063957,0.7446860021241932,0.568711608420734,0.6828314022553194,0.3371240846302364,0.3986626278043354,0.40190482947771583,0.508976065332534,0.7514292494477188,0.579892560470671,0.6825236299285027,1.1015256371965934,0.3958792673226131,0.10341602850503541,0.1377287193166606,0.01414723461510468,0.019661687840194397,-0.0006089482820924713,0.9585222559249219,-0.004132420664347779,0.18606093336751803,0.7518618082777045,2.1501109963731104,0.5582573495245629
B,38,0,0.25940644857070333,0.35248956484620164,0.7572624261824545,0.5312145372897462,0.6717245487128719,0.3500571924725589,0.3508967330809109,0.32966931866984234,0.43480205272904904,0.7660482006638614,0.5495911733535579,0.6705744060339518,1.1197169856960492,0.3661052164195116,0.0901584934860504,0.11515955950595327,0.018642735594824312,0.031060183207222057,-0.002247708989974939,0.9726098980518053,0.021532819716172255,0.12799976114460318,0.6933867609277778,1.6157065875559342,0.5310974334994438
A,39,1,0.10553321910785125,0.437631686880056,0.8070982361677425,0.49510258580279826,0.6488324457076058,0.4702086344190597,-0.0358397138953747,0.13730540498407617,0.5227183762863404,0.813021984569128,0.5077569277285373,0.6562758600392259,1.383219217791195,-0.031954758727626334,0.035246893979470804,0.128896150233128,0.013228971291777294,0.020678197935455504,0.014193455792545592,1.2200597955484185,0.00401085009959907,0.20276159124134144,1.2781179868624122,1.3787084759251427,0.18458988757355807
B,39,1,0.12023178500603175,0.20977901201607144,0.7505163600327271,0.6253787412572873,0.6504917505305556,0.3926592404246695,0.20679359214960658,0.14393592805209618,0.2676618298740017,0.7395770065199023,0.6227171541562948,0.6614298098950332,1.250229923316914,0.17058831114512343,0.026692461790171155,0.07092400947025364,-0.022782788248875467,-0.004955470331631459,0.020858608174101744,1.1020171167001385,-0.042797324239498086,0.04122531280534213,1.2502681111260077,2.1897271956228215,0.43655414326623543
A,40,1,0.18489085340562175,0.64084255171023,0.7115676098647107,0.6495197828957142,0.687382261945508,0.4666193050211238,-0.013594070595094805,0.25322147142280593,0.7673860615731124,0.7113298989596989,0.6444796181462332,0.6881616276584724,1.3715898223441423,-0.0024480066877734232,0.08165502349914625,0.22797083639785862,-0.00048408569879699947,-0.009579695985263833,0.0015491748031337524,1.2080697840643286,0.011173230916338614,0.5054691826196632,1.2339423233683529,0.11178275495026421,0.20386687923571437
B,40,1,0.11074781924981475,0.6797843310133816,0.719260432874185,0.26669905659532966,0.6883584909800174,0.4800052865398851,-0.050059225402594686,0.1416925063110079,0.8051154494096184,0.7210688809954526,0.26118190206641784,0.6883641259014197,1.405699880271893,-0.04964228304388206,0.034506866645590405,0.23388775713893825,0.0037090611132128137,-0.007157944680234714,1.1215972738438183e-05,1.2419322921138096,0.00043815803604479265,0.5658138380397083,1.1550891013796958,1.5448425136180837,0.11360280829162261
A,41,1,1.726179529835366,0.48667448728864343,0.8440226179851593,0.5261909975608889,0.29083315675238747,0.0112403408197381,4.011117382642338,1.8396943674781405,0.5289971062831674,0.9244445713783789,0.46871462222559623,0.14893073241893254,0.05189766350364016,4.070233581791587,0.5160931598981057,0.0679692232721705,0.17794895169351857,-0.09032912467490112,-0.1629253359114819,0.04110758423323707,1.4729574603624966,0.15587594896069473,1.5725799240386409,4.051658161460111,2.1244470009997127
B,41,1,1.5978596840868073,0.7132955778690501,0.7537530239953047,0.5789471982353069,0.4058697898976825,0.03990757355139581,2.726574636516086,1.7054108371163916,0.7817678122243067,0.8139245858885453,0.5140705377399784,0.1949665647130433,0.18435958880619663,2.7316043314364333,0.44545706095194115,0.13507848494424365,0.12379809336306904,-0.10622803087337566,-0.2510207794372287,0.1499133309820619,0.07422548659197784,0.4961900923581725,1.382646170756734,3.840798809472603,1.566163018310035
A,42,2,0.628750875160093,0.5316237975526829,0.9633036077595815,0.07335117169050036,0.6205236015594975,0.2187585296708726,0.8979820979262235,0.7024506997796586,0.5583305083640175,0.9775750484475935,0.07508389356929598,0.6218435979809186,0.7391704227670655,1.0124547970504105,0.1340300590716695,0.04502970614181088,0.03697215883532696,0.0018644736508318899,0.0024536718359074085,0.6150054996022448,0.26059678829559163,0.18715314521836704,2.251114010227576,3.6559672489883237,0.8097578135671445
B,42,2,0.5287110236380449,0.721627489865979,0.84958354911017,0.03359043514356516,0.6805382105591176,0.36178097706759504,0.3002522215288418,0.6179590383145928,0.7546787492319625,0.8601222020840041,0.033748849587191716,0.6798858174384378,1.0929650321898705,0.3991755694347065,0.1470346271575784,0.0668626627245873,0.024474820821384916,0.00016382559047653443,-0.0012871885424309767,0.9350031816128931,0.13137555704114187,0.43899005366031535,2.201461634253852,3.603933601889702,0.5060253160534971
A,43,2,0.7815579082578623,0.6396700311140681,0.9044512210338007,0.38313883563724715,0.49524193194810895,0.20484047666503732,0.9773501275843107,0.9478812544419037,0.7341513223280444,0.8927288176850392,0.38024728050059864,0.5442780113489484,0.6929459207984495,1.1105892012251695,0.3331549908289632,0.17215138082547501,-0.02838529845491162,-0.004226498531096793,0.07924408862294813,0.5722602285864763,0.3211712351240195,0.43733620960457953,2.0529988751507964,3.776206788558263,0.8426946282215931
B,43,2,0.6190053976198457,0.5259128179843204,1.0375174915153473,0.3313740177969042,0.6313662158678757,0.22045590636632265,0.8838167943612447,0.7481516700548272,0.6077393604029084,1.0336773959684187,0.38021644139820693,0.6192883166319031,0.7549537524915271,0.977714944744917,0.2279405467486805,0.13476942376416695,-0.010758661519027976,0.06739736720177304,-0.022321031316474928,0.631733465182626,0.2137035867332824,0.23315501177522896,2.047373934131112,3.1927987775729028,0.8058284667000999
A,44,2,0.37226034271133357,0.29888690415933933,0.8824595805404517,0.5656537613137482,0.6553425422601024,0.20988858311935077,0.9507469321875702,0.472246474286099,0.3657861861845782,0.9250795822913934,0.5579093565933181,0.6548659461328623,0.7370081590131515,1.0198217231049083,0.14200454514449581,0.08919135646727795,0.10005541026316939,-0.013490715766079487,-0.0009171903797777512,0.6184955955641023,0.1697922931230915,0.0756392990371919,1.1166717332027651,3.739844000864229,0.8305930179617584
B,44,2,0.2431525138870003,0.5022080509679892,0.7246008270583532,0.41813821693964115,0.6878969515840887,0.4256225575171943,0.10575023257306704,0.3335422734184902,0.6016826014232189,0.7459270415655256,0.4299641308083323,0.6787652535699573,1.264203195644356,0.14920345335853524,0.11390079868136653,0.15941240758314065,0.04352683188310803,0.017910401767757118,-0.017923471574057697,1.1018496210745734,0.04818516381876043,0.2908056248797254,1.1066770970741073,3.2307873221402477,0.35202633919013165
A,45,3,0.5887427782391007,0.5138956536853982,0.7296398622901435,0.43869111750567263,0.6895889271510421,0.22937553819562334,0.8574233898926568,0.7024288933123681,0.5782074844652515,0.7458467768911186,0.447183477972516,0.6887015959543125,0.7702641279990851,0.9646691867299104,0.19632966340661492,0.10530421023831266,0.033330756041243824,0.01313829115684431,-0.0017660142666935366,0.6431806247311361,0.23652553016168937,0.29744490683875724,1.951438856521907,3.131092501015452,0.7854570282083564
B,45,3,0.47836842268336877,0.6608337016950545,0.7996283760340396,0.09364313247806756,0.6640359828168491,0.36278093587631666,0.302037289895513,0.558372083499658,0.7681164598370174,0.8000883495800116,0.11045065602356764,0.6633631570535112,1.1639983334945938,0.2942327806577428,0.12609071416431408,0.19827366711292232,0.001023021514304882,0.018442355189944255,-0.001305750229765756,1.017182493305812,-0.010460481054678282,0.5032604298942905,1.9087720299586122,2.499986406632525,0.5038615593756689
A,46,3,0.5978405206938333,0.69375579260198,0.7065278780511722,0.5351939453927559,0.6911409279053394,0.31826761080868576,0.47226414227137803,0.6529761771619668,0.7569317641924079,0.7132037436112965,0.5454754303135573,0.6885352132797864,1.0576336444161827,0.4685028906819862,0.09809003225012458,0.1226670405031353,0.01348551572612335,0.017495145864718977,-0.005180770631909938,0.9182107976552333,-0.0060022431325111964,0.6116640145999279,2.3704220276835026,3.031925064769629,0.5972931173161777
B,46,3,0.9216507507949303,0.6478836089052319,0.7692358216231467,0.6085994892084443,0.6926276764081184,0.15388772329914646,1.3041435568567725,1.0017052201248626,0.7093594916011394,0.7739770855878965,0.6071713882305123,0.6891362862243734,0.602102630298082,1.3111612585354748,0.1901946722044021,0.1143975824932081,0.010204253917385232,-0.0026193367678797918,-0.006942827120024106,0.5065730838449901,0.025616954261251126,0.49990278604651833,2.281378278971644,3.805990783541806,0.9784749329878795
A,47,3,0.8406931263932146,0.7506272671367082,0.7299347695171188,0.6649224837707168,0.6705983877269539,0.23240096308281352,0.8423112430359637,0.9121554989236385,0.8284275359935467,0.7442359264768372,0.6495734520551539,0.6582914785735966,0.8496487388784538,0.8176118201707694,0.15846438665503326,0.15818856387256894,0.02944939819492417,-0.029185785456695576,-0.0236359957379075,0.7310206772965354,-0.05509681648456509,0.7076498317330575,2.389210219907577,3.8740717610929236,0.7786460477310513
B,47,3,0.1899330560365115,0.9430667413575932,0.7060254789117754,0.21964679214278554,0.6895792242993054,0.4787591683969498,-0.04528071466143417,0.29549490520713934,1.023514322305474,0.7193844655259655,0.24795133446952103,0.6883540205074309,1.3895336012161452,-0.028240678044879657,0.12630008023964867,0.19483752070123683,0.026881302260708412,0.03513631272885699,-0.002437212631105086,1.2234540855320661,0.017523866235465636,1.1280589654266546,2.3337958500799987,1.0790951973585001,0.12523221955688899
A,48,0,0.6532711745059094,0.6168986705698696,0.8268209472587754,0.34446733070671715,0.6525113543167801,0.2533740157287335,0.7357343936281004,0.8362987346337788,0.7145353958237177,0.8464956288750389,0.30749933848265,0.6449768274611231,0.7953560962231077,0.911605346325918,0.3264162568207141,0.17400821402084662,0.04442108611387349,-0.04994957507959306,-0.014311710296245261,0.6558941408666907,0.3374002449270057,0.42815019690434475,1.7986745405858218,2.199205169944454,0.7325885318785296
B,48,0,0.8524569082108431,0.5478690533056121,0.8069619525854325,0.48402167886953423,0.6833023860431011,0.13279896369745564,1.4639978439632928,1.035488605467774,0.6429041666732537,0.8310999587020091,0.43677937144507506,0.6699999110168632,0.4812708466987156,1.604341916527439,0.38599671017874737,0.15908116271691367,0.05330717102603643,-0.07220181894910073,-0.025833295356966015,0.389409641394249,0.5016090578998216,0.3353321843688938,1.92769712144612,3.5309204266254683,1.0452535176656437
A,49,0,1.0267906526945698,0.35152585445648576,0.8679869591292572,0.4912690703360081,0.681386261079084,0.03219897948123036,2.9451412666827856,1.2342956079379086,0.4175118974101073,0.848306989825829,0.5037806458937318,0.6714613870687476,0.12688402584685876,3.1361828078190035,0.4970512443357873,0.09252901983336839,-0.04537632488486493,0.020368389403972762,-0.01933255017438501,0.09763689893426018,1.609936771615816,0.11358466000520111,1.6830078360335787,4.0797259577192975,1.6590615869713519
B,49,0,0.9185003686825175,0.4757809726480899,0.8459529250630641,0.40853457208040095,0.6625965665205302,0.08429842887511887,1.9491746008594868,1.1365712430454522,0.5583454911166011,0.861794359228343,0.41144725457457154,0.6558771676950158,0.29782203275399016,2.188556469889735,0.4765667916948964,0.12971853563122904,0.036532101356406985,0.004379240569209212,-0.012907092298875133,0.2302927638252936,1.0645161211751883,0.23106744834174142,1.6134951748056716,3.8123249529154606,1.2444535117032796
A,50,0,0.3254420413170924,0.4439169504231791,0.7284098460100947,0.6242161502393774,0.6889136149001951,0.3535204901582461,0.34133133114878506,0.41353947210028996,0.533693230772163,0.736144358416684,0.6194103154660298,0.6849077146734978,1.1138030169139936,0.37805161727311304,0.1200187518433534,0.13664180692062433,0.015958350794337276,-0.008910110023626376,-0.007930466100877769,0.9638793803515985,0.051281331448240756,0.22245347289064077,0.9046877701919293,2.2376012780980097,0.5237431310137526
B,50,0,0.41980089555195715,0.48291544223948973,0.7336666154617522,0.656395268726467,0.6831597890648711,0.3121268612481588,0.4937520594411528,0.5009008090008016,0.5544161023627312,0.7633660619262981,0.6295596054902909,0.6693416507987483,1.0171930337934618,0.5297588953355321,0.12093235252681164,0.11344592649878102,0.06089077168053598,-0.04978644046446188,-0.026810816666766338,0.875090915460263,0.05833538311718454,0.25906909731660843,1.033646669314256,1.9824592645876153,0.6099341388532258
A,51,1,0.3278361472849768,0.4536031453061357,0.7778583409905595,0.021213977267208535,0.6412752507312365,0.3569759241576267,0.32448723884755554,0.4277385854676473,0.5545491874830712,0.7759369985540907,0.03819083889676536,0.6355134375499519,1.1176580817101067,0.3683915147662095,0.13612362952258386,0.15459284329558828,-0.004169667901031086,0.017337718172043586,-0.010850571480833522,0.9664831498798871,0.060235535279224796,0.22871101983422226,1.4539363853776988,0.572868991821172,0.5163638727968495
B,51,1,0.49107249919893675,0.545612021083134,0.741674377435574,0.32179553417758544,0.6500183857104149,0.3033674358666604,0.5275462443133726,0.5870320012907847,0.6806092610036102,0.732735087386292,0.28571900024050045,0.65100971777004,1.054419764831586,0.47206336009382543,0.15235561338809758,0.22267664493685158,-0.018511537536068767,-0.047726927117924006,0.001898110963030598,0.9226294730172171,-0.08752512613047124,0.3538622858891642,1.46960695828115,3.3433880549538584,0.6279555381773677
A,52,1,0.5546756470406601,0.5451734706143438,0.7082928102404877,0.6265737335977789,0.6867030936389619,0.2665717294600212,0.6838766525193629,0.7055501324780122,0.661170080179088,0.7124644360349481,0.6232819841460421,0.6846634159821899,0.8849129066513213,0.7568148476954495,0.2496564007799266,0.19239559643709964,0.008452447010635848,-0.006130526606960418,-0.004040846132263459,0.7501379832974544,0.13970254802697527,0.35714290795358855,1.393180371956581,3.9351082762181426,0.704442182319134
B,52,1,0.31713924335654653,0.3810981703826636,0.7219230184982891,0.33959476588469434,0.6900136377050526,0.3216722004698676,0.4580875775776223,0.3834107102009426,0.49252173867171256,0.7174542588557619,0.26571820116682965,0.6884689493586436,1.1087109658475829,0.3876353947096165,0.08992001227381563,0.15917777724345486,-0.009136056615472794,-0.09532012115563915,-0.0030726084776023428,0.9749433392842172,-0.10215489945487294,0.15853852076101205,1.001680100504968,3.6381215675280303,0.5902754318977541
A,53,1,1.3535711290541637,0.4895138941633916,0.856325571055018,0.46644747581347157,0.41381500416161143,0.02843264477479029,3.072049589419403,1.4824135955447464,0.5888777309641171,0.9325574601645825,0.4172995389282361,0.19126524326351296,0.15218178531542148,2.939979307971197,0.42679321152206473,0.15738150338673226,0.171012869281634,-0.07368081277828378,-0.263745402270536,0.12710053458781775,-1.3003674230372195,0.19018528848283062,1.0846588257954894,3.6299513731894697,1.71316895394566
B,53,1,1.5014081516983835,0.6218174716508935,0.7997846374849369,0.5812429421525184,0.06047382133275976,0.03536603148827326,2.849844888734578,1.613159165653501,0.7049763710372468,0.8367433822477446,0.49476711365798104,0.042328090995382046,0.17434225505859574,2.792733773373695,0.4256836714672981,0.1497029758597186,0.08044943370235809,-0.13814630706667275,-0.018922914375451506,0.14363624535236058,-0.672695056871676,0.38217243257946754,1.2597472032710648,3.992364516344066,1.6183888791415446
A,54,2,1.1417983731083647,0.6763269409739382,0.8056805050436994,0.3925089924048895,0.6533141899763342,0.1012374656289392,1.7559573135242768,1.3047557437324528,0.7047380224290383,0.855351043916912,0.3104569359372026,0.640961667520282,0.3335319521203117,2.055289892134823,0.4410844350436017,0.055127838859041316,0.10793996098749699,-0.11032679644242625,-0.023320243306761215,0.25413842624131394,1.1052947034964895,0.3718093366728741,2.254834994678829,3.8452965460121877,1.165019788267198
