world_id,house,stop_id,controlled_carrier_id,route_index,member_hit_count,raw_probability,decision_sensor_state_ppm,tsdc_probability,observed_event
TSDC_FRESH_H01_06,H01,13,quadtree_22_14_2_2,5,8,0.9444444444444444,0.6215982453820337,0.9995336789610589,1
TSDC_FRESH_H01_06,H01,14,quadtree_22_14_2_2,5,8,0.9444444444444444,0.43317672928930157,0.9988483990810909,1
TSDC_FRESH_H01_06,H01,15,quadtree_22_14_2_2,5,7,0.8333333333333334,0.24893896984765743,0.985547791091119,1
TSDC_FRESH_H01_07,H01,1,quadtree_2_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H01_07,H01,2,quadtree_2_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H01_07,H01,3,quadtree_2_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H01_07,H01,4,quadtree_2_0_2_2,3,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H01_07,H01,5,quadtree_2_0_2_2,3,4,0.5,0.0,0.23298577816546734,0
TSDC_FRESH_H01_07,H01,6,quadtree_2_0_2_2,3,6,0.7222222222222222,0.0028821715675023075,0.47237973958303586,1
TSDC_FRESH_H01_07,H01,7,quadtree_2_0_2_2,3,6,0.7222222222222222,0.148071223205376,0.9255807411599274,1
TSDC_FRESH_H01_07,H01,8,quadtree_2_0_2_2,3,6,0.7222222222222222,0.2734117469170657,0.9768735033562126,0
TSDC_FRESH_H01_07,H01,9,quadtree_2_0_2_2,3,5,0.6111111111111112,0.027737218774197724,0.5028719589843714,0
TSDC_FRESH_H01_07,H01,10,quadtree_2_0_2_2,3,8,0.9444444444444444,0.047999176766652135,0.9494900363205988,1
TSDC_FRESH_H01_07,H01,11,quadtree_2_0_2_2,3,5,0.6111111111111112,0.1963012641838574,0.9260129707112402,1
TSDC_FRESH_H01_07,H01,12,quadtree_2_0_2_2,3,7,0.8333333333333334,0.03767820892955287,0.8087682060661712,0
TSDC_FRESH_H01_07,H01,13,quadtree_2_0_2_2,3,8,0.9444444444444444,0.03231303092980618,0.9307845438249583,1
TSDC_FRESH_H01_07,H01,14,quadtree_2_0_2_2,3,7,0.8333333333333334,0.10063765381171103,0.9287655078293785,0
TSDC_FRESH_H01_07,H01,15,quadtree_2_0_2_2,3,5,0.6111111111111112,0.056880173645271835,0.6515559975232695,0
TSDC_FRESH_H01_08,H01,1,quadtree_16_24_2_2,2,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H01_08,H01,2,quadtree_16_24_2_2,2,8,0.9444444444444444,0.0,0.8534219118357587,1
TSDC_FRESH_H01_08,H01,3,quadtree_16_24_2_2,2,8,0.9444444444444444,0.9096773622767991,0.9998291325427302,1
TSDC_FRESH_H01_08,H01,4,quadtree_16_24_2_2,2,8,0.9444444444444444,1.3822660912186389,0.9999457746570023,1
TSDC_FRESH_H01_08,H01,5,quadtree_16_24_2_2,2,0,0.05555555555555555,0.17446599566219267,0.24486070032098806,1
TSDC_FRESH_H01_08,H01,6,quadtree_16_24_2_2,2,8,0.9444444444444444,6.380391513439894e-06,0.8534457712547738,1
TSDC_FRESH_H01_08,H01,7,quadtree_16_24_2_2,2,8,0.9444444444444444,0.3249188794934933,0.9977327799512259,1
TSDC_FRESH_H01_08,H01,8,quadtree_16_24_2_2,2,8,0.9444444444444444,1.7964976913874076,0.9999740437441381,1
TSDC_FRESH_H01_08,H01,9,quadtree_16_24_2_2,2,8,0.9444444444444444,1.5300093583103123,0.9999591828444403,1
TSDC_FRESH_H01_08,H01,10,quadtree_16_24_2_2,2,0,0.05555555555555555,1.3058120407626574,0.9771912231289474,1
TSDC_FRESH_H01_08,H01,11,quadtree_16_24_2_2,2,0,0.05555555555555555,2.2996888277396474e-06,0.015601206501768604,0
TSDC_FRESH_H01_08,H01,12,quadtree_16_24_2_2,2,7,0.8333333333333334,9.817856365192743e-13,0.6191832922055822,1
TSDC_FRESH_H01_08,H01,13,quadtree_16_24_2_2,2,8,0.9444444444444444,0.10846868234311002,0.9812560220081685,1
TSDC_FRESH_H01_08,H01,14,quadtree_16_24_2_2,2,7,0.8333333333333334,0.1640076139833127,0.9673424067639569,1
TSDC_FRESH_H01_08,H01,15,quadtree_16_24_2_2,2,4,0.5,0.6967860270842895,0.9933948256715447,1
TSDC_FRESH_H01_09,H01,1,quadtree_14_0_2_2,1,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H01_09,H01,2,quadtree_14_0_2_2,1,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H01_09,H01,3,quadtree_14_0_2_2,1,3,0.3888888888888889,0.0,0.15940545975332787,0
TSDC_FRESH_H01_09,H01,4,quadtree_14_0_2_2,1,4,0.5,0.0,0.23298577816546734,1
TSDC_FRESH_H01_09,H01,5,quadtree_14_0_2_2,1,8,0.9444444444444444,0.05094561486091695,0.9522427638840482,1
TSDC_FRESH_H01_09,H01,6,quadtree_14_0_2_2,1,8,0.9444444444444444,0.49508183277581636,0.9991704960706365,1
TSDC_FRESH_H01_09,H01,7,quadtree_14_0_2_2,1,8,0.9444444444444444,0.4588140834138289,0.9989991020373004,1
TSDC_FRESH_H01_09,H01,8,quadtree_14_0_2_2,1,8,0.9444444444444444,0.5982236595727165,0.9994854601558373,1
TSDC_FRESH_H01_09,H01,9,quadtree_14_0_2_2,1,8,0.9444444444444444,0.2839650753887393,0.9969328610009899,1
TSDC_FRESH_H01_09,H01,10,quadtree_14_0_2_2,1,7,0.8333333333333334,0.3678358615271245,0.9939340636112292,1
TSDC_FRESH_H01_09,H01,11,quadtree_14_0_2_2,1,3,0.3888888888888889,0.14952322585630162,0.7447944122341006,1
TSDC_FRESH_H01_09,H01,12,quadtree_14_0_2_2,1,1,0.16666666666666666,0.03487544341664426,0.12188646801987119,0
TSDC_FRESH_H01_09,H01,13,quadtree_14_0_2_2,1,5,0.6111111111111112,0.033769029505460284,0.5372880505376062,0
TSDC_FRESH_H01_09,H01,14,quadtree_14_0_2_2,1,8,0.9444444444444444,0.0593774750750499,0.9591129427094366,1
TSDC_FRESH_H01_09,H01,15,quadtree_14_0_2_2,1,8,0.9444444444444444,2.8441689786056283,0.9999930306423739,1
TSDC_FRESH_H02_00,H02,1,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,2,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,3,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,4,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,5,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,6,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,7,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,8,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,9,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,10,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,11,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,12,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,13,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
TSDC_FRESH_H02_00,H02,14,quadtree_2_0_2_2,8,0,0.05555555555555555,0.0,0.015600150653038249,0
