world_id,house,controlled_carrier_id,route_index,stop_id,action_id,member_hit_count,observed_event,world_audit_sha256
M2_CONFIRM_H01_09,H01,quadtree_6_20_2_2,4,15,H01_route04_stop15,8,1,bc3aad9640cae96cbf98ebbf2de71ec68401350d855dc88320afbb149a4309eb
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,1,H02_route08_stop01,0,0,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,2,H02_route08_stop02,0,0,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,3,H02_route08_stop03,3,0,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,4,H02_route08_stop04,0,0,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,5,H02_route08_stop05,1,0,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,6,H02_route08_stop06,7,0,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,7,H02_route08_stop07,8,1,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,8,H02_route08_stop08,0,0,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,9,H02_route08_stop09,8,1,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,10,H02_route08_stop10,8,1,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,11,H02_route08_stop11,8,1,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,12,H02_route08_stop12,8,1,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,13,H02_route08_stop13,8,1,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,14,H02_route08_stop14,8,1,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_00,H02,quadtree_0_16_2_2,8,15,H02_route08_stop15,8,1,1e72484180ea8aa2eff27b834e9f0c3803b28a54cc3ef1c9ca462cc8b8c9d56e
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,1,H02_route05_stop01,0,0,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,2,H02_route05_stop02,5,0,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,3,H02_route05_stop03,0,0,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,4,H02_route05_stop04,0,0,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,5,H02_route05_stop05,0,0,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,6,H02_route05_stop06,1,0,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,7,H02_route05_stop07,8,1,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,8,H02_route05_stop08,2,1,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,9,H02_route05_stop09,8,1,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,10,H02_route05_stop10,8,1,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,11,H02_route05_stop11,8,1,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,12,H02_route05_stop12,5,1,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,13,H02_route05_stop13,7,0,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,14,H02_route05_stop14,8,1,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_01,H02,quadtree_6_32_2_2,5,15,H02_route05_stop15,3,1,26e08ffd208f4265c3e9e9e3c681dbadd2a7e39ce8fbad846494b8b1bfa8f130
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,1,H02_route06_stop01,0,0,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,2,H02_route06_stop02,0,0,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,3,H02_route06_stop03,0,0,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,4,H02_route06_stop04,0,0,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,5,H02_route06_stop05,0,0,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,6,H02_route06_stop06,0,0,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,7,H02_route06_stop07,0,0,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,8,H02_route06_stop08,4,1,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,9,H02_route06_stop09,3,0,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,10,H02_route06_stop10,0,0,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,11,H02_route06_stop11,7,1,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,12,H02_route06_stop12,8,1,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,13,H02_route06_stop13,2,1,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,14,H02_route06_stop14,7,1,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_02,H02,quadtree_4_36_2_2,6,15,H02_route06_stop15,3,1,471103b91c538e70bb2a3299535fa0d927254bfd846dc0fcc0577b76b18da306
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,1,H02_route02_stop01,0,0,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,2,H02_route02_stop02,0,0,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,3,H02_route02_stop03,0,0,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,4,H02_route02_stop04,0,0,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,5,H02_route02_stop05,0,0,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,6,H02_route02_stop06,4,1,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,7,H02_route02_stop07,8,1,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,8,H02_route02_stop08,4,1,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,9,H02_route02_stop09,4,1,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,10,H02_route02_stop10,8,1,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,11,H02_route02_stop11,8,1,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,12,H02_route02_stop12,8,1,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,13,H02_route02_stop13,8,1,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,14,H02_route02_stop14,8,1,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_03,H02,quadtree_22_14_2_2,2,15,H02_route02_stop15,8,1,33c3356aaacaa028439cdc6abae53a846cc5f4657d08e559b4b85d2237859d70
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,1,H02_route09_stop01,0,0,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,2,H02_route09_stop02,0,0,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,3,H02_route09_stop03,0,0,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,4,H02_route09_stop04,0,0,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,5,H02_route09_stop05,0,0,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,6,H02_route09_stop06,0,0,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,7,H02_route09_stop07,2,0,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,8,H02_route09_stop08,0,0,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,9,H02_route09_stop09,4,0,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,10,H02_route09_stop10,6,0,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,11,H02_route09_stop11,8,1,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,12,H02_route09_stop12,8,1,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,13,H02_route09_stop13,8,1,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,14,H02_route09_stop14,6,0,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_04,H02,quadtree_26_28_1_2,9,15,H02_route09_stop15,6,0,f94117336fe7ea62c1b602e8f2a850d7768cba09275eb65fd71c4df7f18c4d68
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,1,H02_route07_stop01,0,0,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,2,H02_route07_stop02,4,0,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,3,H02_route07_stop03,0,0,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,4,H02_route07_stop04,0,0,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,5,H02_route07_stop05,1,0,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,6,H02_route07_stop06,3,1,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,7,H02_route07_stop07,4,1,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,8,H02_route07_stop08,0,0,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,9,H02_route07_stop09,4,1,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,10,H02_route07_stop10,4,1,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,11,H02_route07_stop11,8,1,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,12,H02_route07_stop12,8,1,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,13,H02_route07_stop13,8,1,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,14,H02_route07_stop14,4,1,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_05,H02,quadtree_12_28_2_2,7,15,H02_route07_stop15,4,1,fae7aaeba658fc26ea90b09b3d4c55a1050f6c6a29d73ea2b7ce1ba4e3455275
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,1,H02_route00_stop01,0,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,2,H02_route00_stop02,0,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,3,H02_route00_stop03,0,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,4,H02_route00_stop04,0,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,5,H02_route00_stop05,0,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,6,H02_route00_stop06,0,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,7,H02_route00_stop07,0,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,8,H02_route00_stop08,0,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,9,H02_route00_stop09,0,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,10,H02_route00_stop10,4,1,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,11,H02_route00_stop11,0,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,12,H02_route00_stop12,1,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,13,H02_route00_stop13,2,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,14,H02_route00_stop14,3,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_06,H02,quadtree_22_20_2_2,0,15,H02_route00_stop15,5,0,b19ccbcddd942a169a4205f9e838e5396d22fe8cfcd5883e7abaa572102d8e1b
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,1,H02_route03_stop01,0,0,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,2,H02_route03_stop02,0,0,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,3,H02_route03_stop03,0,0,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,4,H02_route03_stop04,4,0,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,5,H02_route03_stop05,5,1,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,6,H02_route03_stop06,5,1,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,7,H02_route03_stop07,7,1,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,8,H02_route03_stop08,7,1,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,9,H02_route03_stop09,0,1,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,10,H02_route03_stop10,0,0,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,11,H02_route03_stop11,6,1,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,12,H02_route03_stop12,8,1,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,13,H02_route03_stop13,8,1,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,14,H02_route03_stop14,8,1,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_07,H02,quadtree_10_10_2_2,3,15,H02_route03_stop15,4,1,86889f6998cd768087de59a3030f7602dc01ec54bbfefbcdb9ab9a9a12acc6aa
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,1,H02_route01_stop01,0,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,2,H02_route01_stop02,0,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,3,H02_route01_stop03,0,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,4,H02_route01_stop04,0,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,5,H02_route01_stop05,0,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,6,H02_route01_stop06,0,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,7,H02_route01_stop07,0,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,8,H02_route01_stop08,3,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,9,H02_route01_stop09,0,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,10,H02_route01_stop10,0,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,11,H02_route01_stop11,0,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,12,H02_route01_stop12,5,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,13,H02_route01_stop13,8,1,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,14,H02_route01_stop14,2,0,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_08,H02,quadtree_10_6_2_2,1,15,H02_route01_stop15,1,1,1b7d24419114e85a6f021a96b9a6fcb20a4bb6eb2ed51b82d0ac02d4b5a6880e
M2_CONFIRM_H02_09,H02,quadtree_14_2_2_2,4,1,H02_route04_stop01,0,0,85ded323db5ade082fb0ebf9f1bca5c3804a1958d18374ad1ef071d922832055
M2_CONFIRM_H02_09,H02,quadtree_14_2_2_2,4,2,H02_route04_stop02,0,0,85ded323db5ade082fb0ebf9f1bca5c3804a1958d18374ad1ef071d922832055
M2_CONFIRM_H02_09,H02,quadtree_14_2_2_2,4,3,H02_route04_stop03,0,0,85ded323db5ade082fb0ebf9f1bca5c3804a1958d18374ad1ef071d922832055
M2_CONFIRM_H02_09,H02,quadtree_14_2_2_2,4,4,H02_route04_stop04,0,0,85ded323db5ade082fb0ebf9f1bca5c3804a1958d18374ad1ef071d922832055
M2_CONFIRM_H02_09,H02,quadtree_14_2_2_2,4,5,H02_route04_stop05,0,0,85ded323db5ade082fb0ebf9f1bca5c3804a1958d18374ad1ef071d922832055
M2_CONFIRM_H02_09,H02,quadtree_14_2_2_2,4,6,H02_route04_stop06,0,0,85ded323db5ade082fb0ebf9f1bca5c3804a1958d18374ad1ef071d922832055
M2_CONFIRM_H02_09,H02,quadtree_14_2_2_2,4,7,H02_route04_stop07,0,0,85ded323db5ade082fb0ebf9f1bca5c3804a1958d18374ad1ef071d922832055
M2_CONFIRM_H02_09,H02,quadtree_14_2_2_2,4,8,H02_route04_stop08,0,0,85ded323db5ade082fb0ebf9f1bca5c3804a1958d18374ad1ef071d922832055
M2_CONFIRM_H02_09,H02,quadtree_14_2_2_2,4,9,H02_route04_stop09,0,0,85ded323db5ade082fb0ebf9f1bca5c3804a1958d18374ad1ef071d922832055
M2_CONFIRM_H02_09,H02,quadtree_14_2_2_2,4,10,H02_route04_stop10,0,0,85ded323db5ade082fb0ebf9f1bca5c3804a1958d18374ad1ef071d922832055
M2_CONFIRM_H02_09,H02,quadtree_14_2_2_2,4,11,H02_route04_stop11,7,1,85ded323db5ade082fb0ebf9f1bca5c3804a1958d18374ad1ef071d922832055
