run_id,git_commit,method,environment_id,scenario_id,dataset,config_id,source_config,wind_config,sensor_config,start_config,seed,replay_id,flight_height_m,time_budget_s,path_budget_m,termination_reason,gsl_result_code,gsl_action_status,declared_success,estimate_type,final_estimate_x,final_estimate_y,ground_truth_x,ground_truth_y,endpoint_x,endpoint_y,min_distance_m,search_time_s,path_length_m,avg_speed_ms,max_speed_ms,diagnostics,parameter_manifest_sha256,scenario_manifest_sha256,code_manifest_sha256,gas_trace_sha256,wind_trace_sha256,trajectory_sha256,run_dir,final_error_m,localized_success_2m,timeout
CTPI_H03_S6_A0_20260908T162055Z,unknown,CTPI_G2_M1_M2,VGR_House03,H03_cfg_1-2_5_fast,VGR_House03,"1-2,5_fast",official_gaden_source,official_gaden_wind,fopdt_tau1p2_dead0p4_noise0,frozen_native_start,6,VGR_House03_H03_cfg_1-2_5_fast_s6,0.3,240.0,-1.0,time_budget_timeout,runner_time_budget_timeout,timeout,False,terminal_pose,5.600000381469727,0.3869999647140503,-0.45,1.9,5.600000381469727,0.3869999647140503,1.6467146247487046,275.09965419769287,29.93758852156531,0.1088245225493867,1.9715528423394306,{},44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,3df53b6ab89ecc6ffc55d8773fdf3e4e98fb8edfcc121bca7cbe2ffc472df8fc,c2b6fd213062bf72b6631ed28aa0c28d60305ef8f43343a89aec4ebd285c6377,5e491b0ecf97f7aec8b2d1dce5ce26cd78e20e384bd3ea8ad5219abac604c19b,3df53b6ab89ecc6ffc55d8773fdf3e4e98fb8edfcc121bca7cbe2ffc472df8fc,/mnt/hgfs/workspace/CSTAR_CORE_M1_EVENTTIME_H01_SEED6_20260908_R1/H03_seed6_A0,6.236318924057614,False,True
