cell_index,x,y,source_probability
30,-7.1000003814697266,-7.4300003051757812,4.8865045881734281e-80
31,-6.8000001907348633,-7.4300003051757812,4.8865045881734281e-80
32,-6.5,-7.4300003051757812,4.8865045881734281e-80
33,-6.2000002861022949,-7.4300003051757812,4.8865045881734281e-80
34,-5.9000000953674316,-7.4300003051757812,4.8865045881734281e-80
35,-5.6000003814697266,-7.4300003051757812,4.8865045881734281e-80
36,-5.3000001907348633,-7.4300003051757812,4.8865045881734281e-80
37,-5,-7.4300003051757812,4.8865045881734281e-80
40,-4.1000003814697266,-7.4300003051757812,4.8865045881734281e-80
41,-3.7999999523162842,-7.4300003051757812,4.8865045881734281e-80
42,-3.5,-7.4300003051757812,4.8865045881734281e-80
43,-3.1999998092651367,-7.4300003051757812,4.8865045881734281e-80
44,-2.9000000953674316,-7.4300003051757812,4.8865045881734281e-80
49,-1.4000000953674316,-7.4300003051757812,4.8865045881734281e-80
50,-1.0999999046325684,-7.4300003051757812,4.8865045881734281e-80
51,-0.79999971389770508,-7.4300003051757812,4.8865045881734281e-80
52,-0.5,-7.4300003051757812,4.8865045881734281e-80
53,-0.19999980926513672,-7.4300003051757812,4.8865045881734281e-80
54,0.099999904632568359,-7.4300003051757812,4.8865045881734281e-80
55,0.40000009536743164,-7.4300003051757812,4.8865045881734281e-80
56,0.69999980926513672,-7.4300003051757812,4.8865045881734281e-80
59,-7.1000003814697266,-7.130000114440918,4.8865045881734281e-80
60,-6.8000001907348633,-7.130000114440918,4.8865045881734281e-80
61,-6.5,-7.130000114440918,4.8865045881734281e-80
62,-6.2000002861022949,-7.130000114440918,4.8865045881734281e-80
63,-5.9000000953674316,-7.130000114440918,4.8865045881734281e-80
64,-5.6000003814697266,-7.130000114440918,4.8865045881734281e-80
65,-5.3000001907348633,-7.130000114440918,4.8865045881734281e-80
66,-5,-7.130000114440918,4.8865045881734281e-80
69,-4.1000003814697266,-7.130000114440918,4.8865045881734281e-80
70,-3.7999999523162842,-7.130000114440918,4.8865045881734281e-80
71,-3.5,-7.130000114440918,4.8865045881734281e-80
72,-3.1999998092651367,-7.130000114440918,4.8865045881734281e-80
73,-2.9000000953674316,-7.130000114440918,4.8865045881734281e-80
74,-2.5999999046325684,-7.130000114440918,4.8865045881734281e-80
78,-1.4000000953674316,-7.130000114440918,4.8865045881734281e-80
79,-1.0999999046325684,-7.130000114440918,4.8865045881734281e-80
80,-0.79999971389770508,-7.130000114440918,4.8865045881734281e-80
81,-0.5,-7.130000114440918,4.8865045881734281e-80
82,-0.19999980926513672,-7.130000114440918,4.8865045881734281e-80
83,0.099999904632568359,-7.130000114440918,4.8865045881734281e-80
84,0.40000009536743164,-7.130000114440918,4.8865045881734281e-80
85,0.69999980926513672,-7.130000114440918,4.8865045881734281e-80
88,-7.1000003814697266,-6.8299999237060547,4.8865045881734281e-80
89,-6.8000001907348633,-6.8299999237060547,4.8865045881734281e-80
90,-6.5,-6.8299999237060547,4.8865045881734281e-80
91,-6.2000002861022949,-6.8299999237060547,4.8865045881734281e-80
92,-5.9000000953674316,-6.8299999237060547,4.8865045881734281e-80
93,-5.6000003814697266,-6.8299999237060547,4.8865045881734281e-80
94,-5.3000001907348633,-6.8299999237060547,4.8865045881734281e-80
95,-5,-6.8299999237060547,4.8865045881734281e-80
98,-4.1000003814697266,-6.8299999237060547,4.8865045881734281e-80
99,-3.7999999523162842,-6.8299999237060547,4.8865045881734281e-80
100,-3.5,-6.8299999237060547,4.8865045881734281e-80
103,-2.5999999046325684,-6.8299999237060547,4.8865045881734281e-80
104,-2.3000001907348633,-6.8299999237060547,4.8865045881734281e-80
107,-1.4000000953674316,-6.8299999237060547,4.8865045881734281e-80
110,-0.5,-6.8299999237060547,4.8865045881734281e-80
111,-0.19999980926513672,-6.8299999237060547,4.8865045881734281e-80
112,0.099999904632568359,-6.8299999237060547,4.8865045881734281e-80
113,0.40000009536743164,-6.8299999237060547,4.8865045881734281e-80
114,0.69999980926513672,-6.8299999237060547,4.8865045881734281e-80
117,-7.1000003814697266,-6.5300002098083496,4.8865045881734281e-80
118,-6.8000001907348633,-6.5300002098083496,4.8865045881734281e-80
119,-6.5,-6.5300002098083496,4.8865045881734281e-80
120,-6.2000002861022949,-6.5300002098083496,4.8865045881734281e-80
121,-5.9000000953674316,-6.5300002098083496,4.8865045881734281e-80
122,-5.6000003814697266,-6.5300002098083496,4.8865045881734281e-80
123,-5.3000001907348633,-6.5300002098083496,4.8865045881734281e-80
124,-5,-6.5300002098083496,4.8865045881734281e-80
127,-4.1000003814697266,-6.5300002098083496,4.8865045881734281e-80
128,-3.7999999523162842,-6.5300002098083496,4.8865045881734281e-80
129,-3.5,-6.5300002098083496,4.8865045881734281e-80
