cell_index,u,v
28,-2.135599970642943e-06,2.3677000626776135e-06
29,-3.9810001908335835e-06,2.839700073309359e-06
30,-5.8159998843621e-06,3.3490000532765407e-06
31,-8.419299774686806e-06,4.083200110471807e-06
32,-1.1674999768729322e-05,5.1439001254038885e-06
33,-1.536899981147144e-05,6.218000180524541e-06
34,-1.9221999536966905e-05,7.05720003679744e-06
35,-2.2897000235388987e-05,7.535899840149796e-06
36,-2.6109000828000717e-05,7.2826001087378245e-06
37,-2.861199936887715e-05,5.749399861088023e-06
38,-3.0482999136438593e-05,2.8843001018685754e-06
39,-2.7600999601418152e-05,-9.133399885286053e-07
40,-2.157199924113229e-05,-5.962800059933215e-06
41,-1.2571999832289293e-05,-9.798999599297531e-06
55,-1.7081999885704136e-06,3.796699957092642e-06
56,-3.2406001082563307e-06,4.43599992649979e-06
57,-4.970399913872825e-06,5.395900188887026e-06
58,-7.1895001383381896e-06,6.678600129816914e-06
59,-1.0120000297320075e-05,8.427399734500796e-06
60,-1.3853999917046167e-05,1.0525999641686212e-05
61,-1.808399974834174e-05,1.2477999916882254e-05
62,-2.2562000594916753e-05,1.3685000340046827e-05
63,-2.7321000743540935e-05,1.3388999832386617e-05
64,-3.18689999403432e-05,1.0775000191642903e-05
65,-3.505100175971165e-05,5.557199983741157e-06
66,-3.4354998206254095e-05,-2.098500090141897e-06
67,-2.847500036295969e-05,-1.1447999895608518e-05
68,-1.6911000784602948e-05,-1.978699947358109e-05
82,-1.2176999462099047e-06,4.824099960387684e-06
83,-2.2545000319951214e-06,5.700299880118109e-06
84,-3.580599923225236e-06,7.0778000917925965e-06
85,-5.313299880072009e-06,9.01099974726094e-06
86,-7.705700227234047e-06,1.158600025519263e-05
87,-1.110399989556754e-05,1.4799999917158857e-05
88,-1.563300065754447e-05,1.8323000404052436e-05
89,-2.1362999177654274e-05,2.1253999875625595e-05
90,-2.8570999347721227e-05,2.2190000890986994e-05
91,-3.669400030048564e-05,1.9350000002305023e-05
92,-4.376899960334413e-05,1.1199999789823778e-05
93,-4.638699829229154e-05,-2.2619999526796164e-06
94,-4.1544000850990415e-05,-1.8811000700225122e-05
95,-2.747699909377843e-05,-3.5206998290959746e-05
109,-4.5247000457493414e-07,5.492800028150668e-06
110,-9.576599495630944e-07,6.628600203839596e-06
111,-1.6499999446750735e-06,8.433499715465587e-06
112,-2.640899992911727e-06,1.1060999895562418e-05
113,-4.189600076642819e-06,1.4688999726786278e-05
114,-6.7733999458141625e-06,1.9450999388936907e-05
115,-1.0996999662893359e-05,2.5256000299123116e-05
116,-1.7746999219525605e-05,3.1318999390350655e-05
117,-2.820599911501631e-05,3.5625998862087727e-05
118,-4.2567000491544604e-05,3.442899833316915e-05
119,-5.783099913969636e-05,2.324799970665481e-05
120,-6.715700146742165e-05,1.0359000270909746e-06
121,-6.51500013191253e-05,-2.7375999707146548e-05
122,-5.198000144446269e-05,-5.8639998314902186e-05
136,4.596799954015296e-07,5.719599812437082e-06
137,6.495499746961286e-07,7.046300197544042e-06
138,8.307100074489426e-07,9.22070012165932e-06
139,9.405600280842918e-07,1.2511999557318632e-05
140,7.758300171190058e-07,1.7274000128963962e-05
141,-1.672299987376391e-07,2.3950000468175858e-05
142,-2.851900035238941e-06,3.297600051155314e-05
143,-9.221999789588153e-06,4.4298998545855284e-05
144,-2.276899977005087e-05,5.601199882221408e-05
145,-4.713800080935471e-05,6.156400195322931e-05
