cell_index,u,v
28,-0.08407200127840042,0.028051000088453293
29,-0.10225000232458115,0.006302599795162678
30,-0.10508999973535538,-0.008920400403439999
31,-0.11051999777555466,-0.017084000632166862
32,-0.1114099994301796,-0.023155000060796738
33,-0.11247000098228455,-0.036084000021219254
34,-0.1128000020980835,-0.053794000297784805
35,-0.10676000267267227,-0.07593999803066254
36,-0.09065499901771545,-0.1019899994134903
37,-0.06177400052547455,-0.1277499943971634
38,-0.01947600021958351,-0.14223000407218933
39,0.02931099943816662,-0.10875000059604645
40,0.058807000517845154,-0.03319999948143959
41,0.045465998351573944,0.04465100169181824
55,-0.035704001784324646,0.007624099962413311
56,-0.016871999949216843,-0.021537000313401222
57,-0.0020727000664919615,-0.01726599968969822
58,-0.039907000958919525,-0.01792999915778637
59,-0.08292300254106522,-0.02934800088405609
60,-0.07878900319337845,-0.04025400057435036
61,-0.08173900097608566,-0.06219400092959404
62,-0.08248399943113327,-0.09020499885082245
63,-0.07538700103759766,-0.12661999464035034
64,-0.057656001299619675,-0.1619500070810318
65,-0.03235900029540062,-0.18345999717712402
66,-0.005506100133061409,-0.15423999726772308
67,0.012822000309824944,-0.07906600087881088
68,0.006625100038945675,0.05973700061440468
82,-0.07654500007629395,-0.04668999835848808
83,-0.028144000098109245,-0.051500000059604645
84,-0.010877000167965889,-0.0402120016515255
85,0.007899600081145763,-0.027835000306367874
86,0.0007828500238247216,-0.008011000230908394
87,-0.04069399833679199,-0.01742600090801716
88,-0.054221998900175095,-0.048663001507520676
89,-0.0692100003361702,-0.07948199659585953
90,-0.0700640007853508,-0.12394999712705612
91,-0.05981700122356415,-0.17100000381469727
92,-0.0417339988052845,-0.20206999778747559
93,-0.024309000000357628,-0.18807999789714813
94,-0.020028000697493553,-0.11969000101089478
95,0.00016260000120382756,0.04458700120449066
109,-0.07439800351858139,-0.08213300257921219
110,-0.03521199896931648,-0.07420700043439865
111,-0.024464000016450882,-0.03866500034928322
112,-0.013395999558269978,-0.016304999589920044
113,-0.008466199971735477,0.008799400180578232
114,-0.012145999819040298,0.02956799976527691
115,-0.018350999802350998,-0.008529500104486942
116,-0.051771000027656555,-0.04837900027632713
117,-0.06258600205183029,-0.09763699769973755
118,-0.06221200153231621,-0.1604200005531311
119,-0.04975099861621857,-0.20434999465942383
120,-0.03500400111079216,-0.20446999371051788
121,-0.033806998282670975,-0.12901000678539276
122,-0.040794000029563904,-0.008876699954271317
136,-0.03658600151538849,-0.09923499822616577
137,-0.03402800112962723,-0.08254300057888031
138,-0.03704100102186203,-0.03832799941301346
139,-0.034171998500823975,-0.005265099927783012
140,-0.0313589982688427,0.01860800012946129
141,-0.021789999678730965,0.0370820015668869
142,-0.005202299915254116,0.03266400098800659
143,-0.018533999100327492,-0.00018589000683277845
144,-0.044190000742673874,-0.051920998841524124
145,-0.05754400044679642,-0.13179999589920044
146,-0.054329000413417816,-0.19724999368190765
147,-0.03900599852204323,-0.2088800072669983
148,-0.015314999967813492,-0.12475000321865082
149,-0.03725900128483772,-0.04179000109434128
163,-0.016719000414013863,-0.10769999772310257
164,-0.029735000804066658,-0.07257799804210663
165,-0.044054001569747925,-0.043939001858234406
166,-0.03958800062537193,-0.011408000253140926
167,-0.029812000691890717,0.014550000429153442
168,-0.019308000802993774,0.02694300003349781
169,-0.0029353999998420477,0.022406000643968582
170,0.011528999544680119,0.014291999861598015
171,-0.0040998999029397964,-0.00036733999149873853
172,-0.04019999876618385,-0.08507899940013885
173,-0.05380399897694588,-0.18487000465393066
174,-0.041172999888658524,-0.2114199995994568
175,-0.008761500008404255,-0.12922999262809753
176,-0.0032947000581771135,-0.06767400354146957
177,0.016488999128341675,-0.06201399862766266
178,0.0025371001102030277,-0.036368999630212784
190,-0.004224299918860197,-0.08292099833488464
191,-0.021245000883936882,-0.05413300171494484
192,-0.04370500147342682,-0.03623899817466736
193,-0.05570099875330925,-0.02333799935877323
194,-0.04002400115132332,-0.0034423000179231167
195,-0.013554000295698643,0.012067999690771103
196,0.00033976000850088894,0.009000400081276894
197,0.012415999546647072,0.007230299990624189
198,0.025899000465869904,0.01899700053036213
199,-0.010945999994874,-0.015641000121831894
200,-0.04858899861574173,-0.16383999586105347
201,-0.042440999299287796,-0.21302999556064606
202,-0.016798999160528183,-0.1418900042772293
203,-0.011478000320494175,-0.054042998701334
204,-0.0039079999551177025,-0.08308199793100357
205,0.014787999913096428,-0.05382600054144859
217,-0.0038058001082390547,-0.03673899918794632
218,-0.018773000687360764,-0.03800100088119507
219,-0.03845600038766861,-0.024227000772953033
220,-0.056001998484134674,-0.01846200041472912
221,-0.06322800368070602,-0.012160999700427055
222,-0.042552001774311066,-0.002199500100687146
223,-0.016896000131964684,0.004351399838924408
224,-0.010319000110030174,0.0015759000089019537
225,0.0038244000170379877,0.016110999509692192
226,0.0060212998650968075,0.02158699929714203
227,-0.03533000126481056,-0.1261799931526184
228,-0.03951000049710274,-0.21017999947071075
229,-0.021040000021457672,-0.1648399978876114
230,-0.01457899995148182,-0.028774000704288483
231,-0.010458000004291534,-0.0540740005671978
232,-0.01822800002992153,-0.028163999319076538
255,-0.033062998205423355,-0.19097000360488892
282,-0.03740299865603447,-0.15489999949932098
298,-0.045233000069856644,0.03068700060248375
299,-0.0654660016298294,0.04071800038218498
300,-0.03677000105381012,0.00902520027011633
301,-0.033876001834869385,0.0025877999141812325
302,-0.033277999609708786,-0.0012314999476075172
303,-0.03654899820685387,-0.0030435998924076557
304,-0.04339300096035004,-0.0016370000084862113
305,-0.07092399895191193,0.01414399966597557
306,-0.06926699727773666,0.0296229999512434
307,-0.04108700156211853,0.0241870004683733
308,-0.022088000550866127,-0.029928000643849373
309,-0.03672799840569496,-0.13330000638961792
310,-0.05046100169420242,-0.2066899985074997
311,-0.012047999538481236,-0.07277099788188934
316,-0.010497000068426132,0.0038880999200046062
317,-0.01547900028526783,-0.0018159999744966626
318,-0.01607399992644787,-0.0043184999376535416
319,-0.014979000203311443,-0.006113400217145681
320,-0.012233000248670578,-0.007579700089991093
321,-0.0022094999440014362,-0.0031908999662846327
325,-0.04377099871635437,0.033597998321056366
326,-0.032287999987602234,0.026990000158548355
327,-0.027708999812602997,0.009739600121974945
328,-0.028790999203920364,0.0030133998952805996
329,-0.03376999869942665,-7.667599857086316e-05
330,-0.04275599867105484,0.00010579999798210338
331,-0.053704001009464264,0.007409300189465284
332,-0.05531200021505356,0.018605999648571014
333,-0.04217600077390671,0.024236999452114105
334,-0.022182000800967216,0.011676999740302563
335,-0.013748999685049057,-0.027046000584959984
336,-0.027515999972820282,-0.11258000135421753
337,-0.04009399935603142,-0.21174000203609467
338,-0.017532000318169594,-0.11062999814748764
339,0.008003699593245983,0.014937000349164009
340,0.005914799869060516,0.009325100108981133
341,-0.00962810032069683,0.0030543000902980566
342,-0.01319199986755848,0.004784599877893925
343,-0.011993000283837318,0.0010221999837085605
344,-0.01431300025433302,-0.0011549999471753836
345,-0.017906999215483665,-0.0014259000308811665
346,-0.02185400016605854,0.0004069700080435723
347,-0.02459000051021576,0.0032339999452233315
348,-0.021477000787854195,0.0037555000744760036
352,0.014635000377893448,0.014434999786317348
353,-0.006311099976301193,0.02345000021159649
354,-0.018546000123023987,0.009592699818313122
355,-0.026854999363422394,0.003820100100710988
356,-0.0336030013859272,0.0017893000040203333
357,-0.03828499838709831,0.00366539997048676
358,-0.0372919999063015,0.008153400383889675
359,-0.029419999569654465,0.010591999627649784
360,-0.01771100051701069,0.007697700057178736
361,-0.007535700220614672,-0.0013550999574363232
362,-0.004490800201892853,-0.021400000900030136
363,-0.017111999914050102,-0.09435000270605087
364,-0.02950100041925907,-0.21209000051021576
365,-0.015615999698638916,-0.14149999618530273
366,-0.006713199894875288,0.002311999909579754
367,-0.007267099805176258,0.010857000015676022
368,-0.009842099621891975,0.007764900103211403
369,-0.008573999628424644,0.002352900104597211
370,-0.008467599749565125,-0.00020833000598940998
371,-0.010135999880731106,-0.0005531199858523905
