run_id,git_commit,method,environment_id,scenario_id,dataset,config_id,source_config,wind_config,sensor_config,start_config,seed,replay_id,flight_height_m,time_budget_s,path_budget_m,termination_reason,gsl_result_code,gsl_action_status,declared_success,estimate_type,final_estimate_x,final_estimate_y,ground_truth_x,ground_truth_y,endpoint_x,endpoint_y,min_distance_m,search_time_s,path_length_m,avg_speed_ms,max_speed_ms,diagnostics,parameter_manifest_sha256,scenario_manifest_sha256,code_manifest_sha256,gas_trace_sha256,wind_trace_sha256,trajectory_sha256,run_dir,final_error_m,localized_success_2m,timeout
CTPI_H03_S4_A0_20260908T182145Z,unknown,CTPI_G2_M1_M2,VGR_House03,H03_cfg_1-2_5_fast,VGR_House03,"1-2,5_fast",official_gaden_source,official_gaden_wind,fopdt_tau1p2_dead0p4_noise0,frozen_native_start,4,VGR_House03_H03_cfg_1-2_5_fast_s4,0.3,240.0,-1.0,time_budget_timeout,runner_time_budget_timeout,timeout,False,terminal_pose,5.000000476837158,-0.5130000114440918,-0.45,1.9,5.000000476837158,-0.5130000114440918,1.6467146247487046,273.59081292152405,29.60743638628793,0.10821794807408404,1.813485873067438,{},44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,d38ecfa8bca6ce22d6e81b8ba10b422ee96507de4e6824bfccee7f91e8bf8df0,c7d22ec3f2618cb6947afeed91504a2d4956bcaa33c271cbb8b0bfce30bb4ba4,4e43679d20c177dbe2fa08466028edc7034b4009ede24cf454af1a03b0b8916d,d38ecfa8bca6ce22d6e81b8ba10b422ee96507de4e6824bfccee7f91e8bf8df0,/mnt/hgfs/workspace/CSTAR_CORE_M1H_H02H03_SEED4_20260909_R1/H03_seed4_A0,5.9602914570308085,False,True
