run_id,git_commit,method,environment_id,scenario_id,dataset,config_id,source_config,wind_config,sensor_config,start_config,seed,replay_id,flight_height_m,time_budget_s,path_budget_m,termination_reason,gsl_result_code,gsl_action_status,declared_success,estimate_type,final_estimate_x,final_estimate_y,ground_truth_x,ground_truth_y,endpoint_x,endpoint_y,min_distance_m,search_time_s,path_length_m,avg_speed_ms,max_speed_ms,diagnostics,parameter_manifest_sha256,scenario_manifest_sha256,code_manifest_sha256,gas_trace_sha256,wind_trace_sha256,trajectory_sha256,run_dir,final_error_m,localized_success_2m,timeout
CTPI_H03_S4_M1H_20260908T182642Z,unknown,CTPI_G2_M1_M2,VGR_House03,H03_cfg_1-2_5_fast,VGR_House03,"1-2,5_fast",official_gaden_source,official_gaden_wind,fopdt_tau1p2_dead0p4_noise0,frozen_native_start,4,VGR_House03_H03_cfg_1-2_5_fast_s4,0.3,240.0,-1.0,time_budget_timeout,runner_time_budget_timeout,timeout,False,terminal_pose,8.600000381469727,0.9870001077651978,-0.45,1.9,8.600000381469727,0.9870001077651978,1.6467146247487046,273.82936692237854,25.737588347973606,0.09399133715000463,2.0438976515847016,{},44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,b88c51cd521a6ebdc27a0c3db55932063cdfe6c6598ff975de359d2e0ed16640,98dce3328a1fd6f60ad83261badb4b3fd107c00fb0f2bd4a2a2ae7fc3ebf66e8,3cf84f5ad01375097a2331d10bba729e9f4659baff5276b63c1e4f24c1c21bc3,b88c51cd521a6ebdc27a0c3db55932063cdfe6c6598ff975de359d2e0ed16640,/mnt/hgfs/workspace/CSTAR_CORE_M1H_H02H03_SEED4_20260909_R1/H03_seed4_M1H,9.095937318815634,False,True
