cell_index,x,y,source_probability
28,-4.9427304267883301,-7.000880241394043,3.1806530783374953e-232
29,-4.6427302360534668,-7.000880241394043,3.1806530783374953e-232
30,-4.3427300453186035,-7.000880241394043,3.1806530783374953e-232
31,-4.0427303314208984,-7.000880241394043,3.1806530783374953e-232
32,-3.7427301406860352,-7.000880241394043,3.1806530783374953e-232
33,-3.442730188369751,-7.000880241394043,2.3461026029905475e-203
34,-3.1427302360534668,-7.000880241394043,2.3461026029905475e-203
35,-2.8427300453186035,-7.000880241394043,2.3461026029905475e-203
36,-2.5427300930023193,-7.000880241394043,2.3461026029905475e-203
37,-2.2427301406860352,-7.000880241394043,2.3461026029905475e-203
38,-1.942730188369751,-7.000880241394043,8.9730782091814652e-214
39,-1.6427299976348877,-7.000880241394043,8.9730782091814652e-214
40,-1.3427300453186035,-7.000880241394043,8.9730782091814652e-214
41,-1.0427298545837402,-7.000880241394043,8.9730782091814652e-214
55,-4.9427304267883301,-6.7008800506591797,3.1806530783374953e-232
56,-4.6427302360534668,-6.7008800506591797,3.1806530783374953e-232
57,-4.3427300453186035,-6.7008800506591797,3.1806530783374953e-232
58,-4.0427303314208984,-6.7008800506591797,3.1806530783374953e-232
59,-3.7427301406860352,-6.7008800506591797,3.1806530783374953e-232
60,-3.442730188369751,-6.7008800506591797,2.3461026029905475e-203
61,-3.1427302360534668,-6.7008800506591797,2.3461026029905475e-203
62,-2.8427300453186035,-6.7008800506591797,2.3461026029905475e-203
63,-2.5427300930023193,-6.7008800506591797,2.3461026029905475e-203
64,-2.2427301406860352,-6.7008800506591797,2.3461026029905475e-203
65,-1.942730188369751,-6.7008800506591797,8.9730782091814652e-214
66,-1.6427299976348877,-6.7008800506591797,8.9730782091814652e-214
67,-1.3427300453186035,-6.7008800506591797,8.9730782091814652e-214
68,-1.0427298545837402,-6.7008800506591797,8.9730782091814652e-214
82,-4.9427304267883301,-6.4008798599243164,3.1806530783374953e-232
83,-4.6427302360534668,-6.4008798599243164,3.1806530783374953e-232
84,-4.3427300453186035,-6.4008798599243164,3.1806530783374953e-232
85,-4.0427303314208984,-6.4008798599243164,3.1806530783374953e-232
86,-3.7427301406860352,-6.4008798599243164,3.1806530783374953e-232
87,-3.442730188369751,-6.4008798599243164,2.3461026029905475e-203
88,-3.1427302360534668,-6.4008798599243164,2.3461026029905475e-203
89,-2.8427300453186035,-6.4008798599243164,2.3461026029905475e-203
90,-2.5427300930023193,-6.4008798599243164,2.3461026029905475e-203
91,-2.2427301406860352,-6.4008798599243164,2.3461026029905475e-203
92,-1.942730188369751,-6.4008798599243164,8.9730782091814652e-214
93,-1.6427299976348877,-6.4008798599243164,8.9730782091814652e-214
94,-1.3427300453186035,-6.4008798599243164,8.9730782091814652e-214
95,-1.0427298545837402,-6.4008798599243164,8.9730782091814652e-214
109,-4.9427304267883301,-6.1008801460266113,3.1806530783374953e-232
110,-4.6427302360534668,-6.1008801460266113,3.1806530783374953e-232
111,-4.3427300453186035,-6.1008801460266113,3.1806530783374953e-232
112,-4.0427303314208984,-6.1008801460266113,3.1806530783374953e-232
