run_uuid,goal_id,event,outcome,sim_time,goal_x,goal_y
CTPI_H02_S6_A0_20260908T161104Z,1,SENT,PENDING,16.133,-1.64273,-2.50088
CTPI_H02_S6_A0_20260908T161104Z,1,RESULT,SUCCEEDED,17.2138,-1.64273,-2.50088
CTPI_H02_S6_A0_20260908T161104Z,2,SENT,PENDING,33.3141,-2.54273,-2.50088
CTPI_H02_S6_A0_20260908T161104Z,2,RESULT,SUCCEEDED,34.0259,-2.54273,-2.50088
CTPI_H02_S6_A0_20260908T161104Z,3,SENT,PENDING,50.3999,-3.44273,-2.50088
CTPI_H02_S6_A0_20260908T161104Z,3,RESULT,SUCCEEDED,51.2113,-3.44273,-2.50088
CTPI_H02_S6_A0_20260908T161104Z,4,SENT,PENDING,67.627,-3.44273,-3.10088
CTPI_H02_S6_A0_20260908T161104Z,4,RESULT,SUCCEEDED,68.1884,-3.44273,-3.10088
CTPI_H02_S6_A0_20260908T161104Z,5,SENT,PENDING,84.519,-2.24273,-1.60088
CTPI_H02_S6_A0_20260908T161104Z,5,RESULT,SUCCEEDED,85.7939,-2.24273,-1.60088
CTPI_H02_S6_A0_20260908T161104Z,6,SENT,PENDING,102.23,-3.74273,-1.60088
CTPI_H02_S6_A0_20260908T161104Z,6,RESULT,SUCCEEDED,103.407,-3.74273,-1.60088
CTPI_H02_S6_A0_20260908T161104Z,7,SENT,PENDING,119.811,-4.04273,-2.50088
CTPI_H02_S6_A0_20260908T161104Z,7,RESULT,SUCCEEDED,120.622,-4.04273,-2.50088
CTPI_H02_S6_A0_20260908T161104Z,8,SENT,PENDING,137.066,-2.84273,-1.60088
CTPI_H02_S6_A0_20260908T161104Z,8,RESULT,SUCCEEDED,138.184,-2.84273,-1.60088
CTPI_H02_S6_A0_20260908T161104Z,9,SENT,PENDING,154.643,-3.74273,1.69912
CTPI_H02_S6_A0_20260908T161104Z,9,RESULT,SUCCEEDED,158.39,-3.74273,1.69912
CTPI_H02_S6_A0_20260908T161104Z,10,SENT,PENDING,174.842,-1.34273,-1.90088
CTPI_H02_S6_A0_20260908T161104Z,10,RESULT,SUCCEEDED,178.396,-1.34273,-1.90088
CTPI_H02_S6_A0_20260908T161104Z,11,SENT,PENDING,194.823,-0.74273,-3.40088
CTPI_H02_S6_A0_20260908T161104Z,11,RESULT,SUCCEEDED,196.042,-0.74273,-3.40088
CTPI_H02_S6_A0_20260908T161104Z,12,SENT,PENDING,212.621,-2.24273,-3.40088
CTPI_H02_S6_A0_20260908T161104Z,12,RESULT,SUCCEEDED,213.789,-2.24273,-3.40088
CTPI_H02_S6_A0_20260908T161104Z,13,SENT,PENDING,230.207,-2.84273,-3.70088
CTPI_H02_S6_A0_20260908T161104Z,13,RESULT,SUCCEEDED,230.82,-2.84273,-3.70088
