run_uuid,goal_id,event,outcome,sim_time,goal_x,goal_y
CTPI_H03_S12_M1_20260908T094942Z,1,SENT,PENDING,15.9581,1.1,0.387
CTPI_H03_S12_M1_20260908T094942Z,1,RESULT,SUCCEEDED,16.7219,1.1,0.387
CTPI_H03_S12_M1_20260908T094942Z,2,SENT,PENDING,32.7419,0.2,0.387
CTPI_H03_S12_M1_20260908T094942Z,2,RESULT,SUCCEEDED,33.4599,0.2,0.387
CTPI_H03_S12_M1_20260908T094942Z,3,SENT,PENDING,49.5424,5.9,-0.213
CTPI_H03_S12_M1_20260908T094942Z,3,RESULT,SUCCEEDED,54.46,5.9,-0.213
CTPI_H03_S12_M1_20260908T094942Z,4,SENT,PENDING,70.8913,6.5,-0.213
CTPI_H03_S12_M1_20260908T094942Z,4,RESULT,SUCCEEDED,71.502,6.5,-0.213
CTPI_H03_S12_M1_20260908T094942Z,5,SENT,PENDING,87.5522,7.1,-0.513
CTPI_H03_S12_M1_20260908T094942Z,5,RESULT,SUCCEEDED,88.0644,7.1,-0.513
CTPI_H03_S12_M1_20260908T094942Z,6,SENT,PENDING,104.16,6.8,0.387
CTPI_H03_S12_M1_20260908T094942Z,6,RESULT,SUCCEEDED,104.872,6.8,0.387
CTPI_H03_S12_M1_20260908T094942Z,7,SENT,PENDING,121.293,8.3,-0.213
CTPI_H03_S12_M1_20260908T094942Z,7,RESULT,SUCCEEDED,122.47,8.3,-0.213
CTPI_H03_S12_M1_20260908T094942Z,8,SENT,PENDING,138.536,7.7,-0.513
CTPI_H03_S12_M1_20260908T094942Z,8,RESULT,SUCCEEDED,139.095,7.7,-0.513
CTPI_H03_S12_M1_20260908T094942Z,9,SENT,PENDING,155.149,8,-1.113
CTPI_H03_S12_M1_20260908T094942Z,9,RESULT,SUCCEEDED,155.707,8,-1.113
CTPI_H03_S12_M1_20260908T094942Z,10,SENT,PENDING,172.086,5.9,0.387
CTPI_H03_S12_M1_20260908T094942Z,10,RESULT,SUCCEEDED,174.07,5.9,0.387
CTPI_H03_S12_M1_20260908T094942Z,11,SENT,PENDING,190.158,5.9,0.987
CTPI_H03_S12_M1_20260908T094942Z,11,RESULT,SUCCEEDED,190.72,5.9,0.987
CTPI_H03_S12_M1_20260908T094942Z,12,SENT,PENDING,206.745,5.3,0.087
CTPI_H03_S12_M1_20260908T094942Z,12,RESULT,SUCCEEDED,207.46,5.3,0.087
CTPI_H03_S12_M1_20260908T094942Z,13,SENT,PENDING,223.887,5.3,-0.513
CTPI_H03_S12_M1_20260908T094942Z,13,RESULT,SUCCEEDED,224.497,5.3,-0.513
