cell_index,x,y,source_probability
28,-4.9427304267883301,-7.000880241394043,8.1402612277245446e-97
29,-4.6427302360534668,-7.000880241394043,8.1402612277245446e-97
30,-4.3427300453186035,-7.000880241394043,8.1402612277245446e-97
31,-4.0427303314208984,-7.000880241394043,8.1402612277245446e-97
32,-3.7427301406860352,-7.000880241394043,8.1402612277245446e-97
33,-3.442730188369751,-7.000880241394043,8.1402612277245446e-97
34,-3.1427302360534668,-7.000880241394043,8.1402612277245446e-97
35,-2.8427300453186035,-7.000880241394043,8.1402612277245446e-97
36,-2.5427300930023193,-7.000880241394043,8.1402612277245446e-97
37,-2.2427301406860352,-7.000880241394043,8.1402612277245446e-97
38,-1.942730188369751,-7.000880241394043,8.1402612277245446e-97
39,-1.6427299976348877,-7.000880241394043,8.1402612277245446e-97
40,-1.3427300453186035,-7.000880241394043,8.1402612277245446e-97
41,-1.0427298545837402,-7.000880241394043,8.1402612277245446e-97
55,-4.9427304267883301,-6.7008800506591797,8.1402612277245446e-97
56,-4.6427302360534668,-6.7008800506591797,8.1402612277245446e-97
57,-4.3427300453186035,-6.7008800506591797,8.1402612277245446e-97
58,-4.0427303314208984,-6.7008800506591797,8.1402612277245446e-97
59,-3.7427301406860352,-6.7008800506591797,8.1402612277245446e-97
60,-3.442730188369751,-6.7008800506591797,8.1402612277245446e-97
61,-3.1427302360534668,-6.7008800506591797,8.1402612277245446e-97
62,-2.8427300453186035,-6.7008800506591797,8.1402612277245446e-97
63,-2.5427300930023193,-6.7008800506591797,8.1402612277245446e-97
64,-2.2427301406860352,-6.7008800506591797,8.1402612277245446e-97
65,-1.942730188369751,-6.7008800506591797,8.1402612277245446e-97
66,-1.6427299976348877,-6.7008800506591797,8.1402612277245446e-97
67,-1.3427300453186035,-6.7008800506591797,8.1402612277245446e-97
68,-1.0427298545837402,-6.7008800506591797,8.1402612277245446e-97
82,-4.9427304267883301,-6.4008798599243164,8.1402612277245446e-97
83,-4.6427302360534668,-6.4008798599243164,8.1402612277245446e-97
84,-4.3427300453186035,-6.4008798599243164,8.1402612277245446e-97
85,-4.0427303314208984,-6.4008798599243164,8.1402612277245446e-97
86,-3.7427301406860352,-6.4008798599243164,8.1402612277245446e-97
87,-3.442730188369751,-6.4008798599243164,8.1402612277245446e-97
88,-3.1427302360534668,-6.4008798599243164,8.1402612277245446e-97
89,-2.8427300453186035,-6.4008798599243164,8.1402612277245446e-97
90,-2.5427300930023193,-6.4008798599243164,8.1402612277245446e-97
91,-2.2427301406860352,-6.4008798599243164,8.1402612277245446e-97
92,-1.942730188369751,-6.4008798599243164,8.1402612277245446e-97
93,-1.6427299976348877,-6.4008798599243164,8.1402612277245446e-97
94,-1.3427300453186035,-6.4008798599243164,8.1402612277245446e-97
95,-1.0427298545837402,-6.4008798599243164,8.1402612277245446e-97
109,-4.9427304267883301,-6.1008801460266113,8.1402612277245446e-97
110,-4.6427302360534668,-6.1008801460266113,8.1402612277245446e-97
111,-4.3427300453186035,-6.1008801460266113,8.1402612277245446e-97
112,-4.0427303314208984,-6.1008801460266113,8.1402612277245446e-97
113,-3.7427301406860352,-6.1008801460266113,8.1402612277245446e-97
114,-3.442730188369751,-6.1008801460266113,8.1402612277245446e-97
115,-3.1427302360534668,-6.1008801460266113,8.1402612277245446e-97
116,-2.8427300453186035,-6.1008801460266113,8.1402612277245446e-97
117,-2.5427300930023193,-6.1008801460266113,8.1402612277245446e-97
118,-2.2427301406860352,-6.1008801460266113,8.1402612277245446e-97
119,-1.942730188369751,-6.1008801460266113,8.1402612277245446e-97
120,-1.6427299976348877,-6.1008801460266113,8.1402612277245446e-97
121,-1.3427300453186035,-6.1008801460266113,8.1402612277245446e-97
122,-1.0427298545837402,-6.1008801460266113,8.1402612277245446e-97
136,-4.9427304267883301,-5.800879955291748,8.1402612277245446e-97
137,-4.6427302360534668,-5.800879955291748,8.1402612277245446e-97
138,-4.3427300453186035,-5.800879955291748,8.1402612277245446e-97
139,-4.0427303314208984,-5.800879955291748,8.1402612277245446e-97
140,-3.7427301406860352,-5.800879955291748,8.1402612277245446e-97
141,-3.442730188369751,-5.800879955291748,2.5849431628638648e-59
142,-3.1427302360534668,-5.800879955291748,2.5849431628638648e-59
143,-2.8427300453186035,-5.800879955291748,2.5849431628638648e-59
144,-2.5427300930023193,-5.800879955291748,2.5849431628638648e-59
145,-2.2427301406860352,-5.800879955291748,2.5849431628638648e-59
146,-1.942730188369751,-5.800879955291748,1.4277103939625369e-39
147,-1.6427299976348877,-5.800879955291748,1.4277103939625369e-39
148,-1.3427300453186035,-5.800879955291748,1.4277103939625369e-39
149,-1.0427298545837402,-5.800879955291748,1.4277103939625369e-39
