source_id,pmfs_i,pmfs_j,x_m,y_m,primary_raw_nss,secondary_log1p_nss,raw_nss_seed_2026092401,raw_nss_seed_2026092402
pmfs_7_32,7,32,-3.14273,2.2991200000000003,0.56103797061980343,0.32623641293593236,0.53006433046340751,0.60025511938529175
pmfs_6_31,6,31,-3.44273,1.9991199999999996,0.56163163204270639,0.52317139528186651,0.4780034676783837,0.65548886718083488
pmfs_1_36,1,36,-4.94273,3.4991199999999996,0.56329960234587784,0.53653570965274988,0.50465799643483467,0.62740455006502227
pmfs_5_32,5,32,-3.74273,2.2991200000000003,0.56332851037352238,0.32480446601297941,0.54471284926202801,0.58930832115003895
pmfs_6_32,6,32,-3.44273,2.2991200000000003,0.57629816791116806,0.33533201283985736,0.54162176038810417,0.61888764203195179
pmfs_4_34,4,34,-4.04273,2.89912,0.5840374052732038,0.29879998970225835,0.62590924633009382,0.54816499419454867
pmfs_9_36,9,36,-2.54273,3.4991199999999996,0.60176399209749232,0.6593095762079243,0.5382447338699452,0.6774773622407142
pmfs_5_31,5,31,-3.74273,1.9991199999999996,0.6094047913442695,0.56044179871418298,0.53857916110848603,0.68686722136791845
pmfs_1_35,1,35,-4.94273,3.1991200000000006,0.6142336692942032,0.57296515113775581,0.54975952776753756,0.6843354224420295
pmfs_8_32,8,32,-2.84273,2.2991200000000003,0.62619657515169802,0.43413661050813795,0.57022446043144948,0.6871780497816623
pmfs_3_36,3,36,-4.3427299999999995,3.4991199999999996,0.6330111103068824,0.82134200451880157,0.53517761551791865,0.74865137845623131
pmfs_3_29,3,29,-4.3427299999999995,1.39912,0.64168513046766607,0.56300844226533375,0.59899339239354832,0.68690160306648729
pmfs_2_29,2,29,-4.64273,1.39912,0.64555386487815047,0.56588993197481685,0.59274569846670278,0.70295270615646555
pmfs_4_31,4,31,-4.04273,1.9991199999999996,0.65262992248170448,0.59478256087798875,0.58530200822493539,0.72539732781736355
pmfs_1_34,1,34,-4.94273,2.89912,0.65366069564604867,0.60244331154447617,0.58533710954766671,0.7277153124264415
pmfs_5_30,5,30,-3.74273,1.6991200000000006,0.65391284834009566,0.59443220062021151,0.5792226921637974,0.73534737301916853
pmfs_4_30,4,30,-4.04273,1.6991200000000006,0.67243109837058646,0.61122203816494203,0.60298719775486975,0.74734841493268622
pmfs_4_33,4,33,-4.04273,2.599120000000001,0.67725337689567355,0.36516223052447366,0.696779340760317,0.66451818832048171
pmfs_3_31,3,31,-4.3427299999999995,1.9991199999999996,0.68517785838501366,0.62781318017631516,0.61940532829615325,0.75611612951667007
pmfs_1_33,1,33,-4.94273,2.599120000000001,0.6934847279755062,0.6339703193614773,0.62967635390295817,0.76198846397530129
pmfs_6_30,6,30,-3.44273,1.6991200000000006,0.69788808319165541,0.56994865803600148,0.64440030833181239,0.75444563325491643
pmfs_2_31,2,31,-4.64273,1.9991199999999996,0.71076556609403996,0.64645389218365823,0.65080889082561788,0.77478374867713673
pmfs_2_30,2,30,-4.64273,1.6991200000000006,0.71338489748022349,0.53130693291764308,0.64597813636391954,0.82562996888402285
pmfs_1_32,1,32,-4.94273,2.2991200000000003,0.71889864134970305,0.65643306796121037,0.66227407884553979,0.77903432590858002
pmfs_7_34,7,34,-3.14273,2.89912,0.72661470955360286,0.4025390383189284,0.70425765250449024,0.75276394719013284
pmfs_4_29,4,29,-4.04273,1.39912,0.73477475578887119,0.6670251232238027,0.67666757122530219,0.79633782031125422
pmfs_1_31,1,31,-4.94273,1.9991199999999996,0.73565449098118529,0.67320104796336999,0.68023280745720882,0.79437745038381302
pmfs_6_37,6,37,-3.44273,3.7991200000000003,0.73969131735297533,0.94037366477773399,0.72477277863369594,0.76668364803101241
pmfs_1_30,1,30,-4.94273,1.6991200000000006,0.74963073925527901,0.68683343324482493,0.69476344968974724,0.80774250824738048
pmfs_7_33,7,33,-3.14273,2.599120000000001,0.7617140584666785,0.41844473197738946,0.75699457255187719,0.77246075801113134
pmfs_1_29,1,29,-4.94273,1.39912,0.76226523699696724,0.700258233783984,0.70981202901100759,0.81767129663495108
pmfs_5_29,5,29,-3.74273,1.39912,0.77534370658580853,0.69769784676586077,0.72756184194094109,0.82531923844930866
pmfs_1_28,1,28,-4.94273,1.099120000000001,0.78202800121082083,0.72023079313751925,0.73578385776608191,0.83054093606439916
pmfs_2_28,2,28,-4.64273,1.099120000000001,0.78251133825506369,0.72042658340311083,0.73778216277574815,0.82931840200697027
pmfs_3_28,3,28,-4.3427299999999995,1.099120000000001,0.78843139004282292,0.72702621249469113,0.7437296490532993,0.83519042839008295
pmfs_5_27,5,27,-3.74273,0.7991200000000003,0.79324659018976462,0.65240543893300396,0.77453390186516669,0.81399194679627862
pmfs_2_36,2,36,-4.64273,3.4991199999999996,0.79576875507445111,0.91038323361827689,0.67914520256464617,0.94101722382425912
pmfs_5_28,5,28,-3.74273,1.099120000000001,0.79586664939281404,0.67375089130787258,0.76935415418120601,0.82343135154114611
pmfs_1_27,1,27,-4.94273,0.7991200000000003,0.80205610227404944,0.74338451229543578,0.760894048894174,0.84504843133555341
pmfs_6_29,6,29,-3.44273,1.39912,0.80281415529273092,0.6522207985017342,0.78496478645982803,0.82281929725468805
pmfs_6_34,6,34,-3.44273,2.89912,0.8042957199763342,0.50157599270440756,0.82595306447977157,0.78725710110912439
pmfs_4_28,4,28,-4.04273,1.099120000000001,0.80732789343076017,0.7480828829927002,0.76799319248765296,0.84828473709995489
pmfs_5_34,5,34,-3.74273,2.89912,0.80886629630717488,0.49191820824867283,0.826471318868927,0.79757237572560002
pmfs_2_27,2,27,-4.64273,0.7991200000000003,0.80999569524566684,0.75252956428792961,0.77129425827511089,0.85032577527329201
pmfs_1_26,1,26,-4.94273,0.49912000000000045,0.81178451911463534,0.75476097860433511,0.77288626292054585,0.852375018114509
pmfs_3_27,3,27,-4.3427299999999995,0.7991200000000003,0.81679419453274993,0.76036481401878808,0.78059493681802983,0.85441887817577311
pmfs_2_26,2,26,-4.64273,0.49912000000000045,0.81688264947285028,0.76022045289430362,0.78075857402611182,0.85443453384838164
pmfs_4_26,4,26,-4.04273,0.49912000000000045,0.81865185177228994,0.74542889395614398,0.78348807902351825,0.8551219833636664
pmfs_8_31,8,31,-2.84273,1.9991199999999996,0.81921284004660833,0.58288611378725019,0.80508878072756185,0.83862416544995744
pmfs_3_26,3,26,-4.3427299999999995,0.49912000000000045,0.82031091627690234,0.76461521376423391,0.7853859562594927,0.85657952613769406
pmfs_4_27,4,27,-4.04273,0.7991200000000003,0.82084447924376769,0.75702334599860088,0.78662302823942842,0.85624087178200614
pmfs_6_33,6,33,-3.44273,2.599120000000001,0.82371309570152085,0.4931728961895076,0.84132453262565865,0.81197949376937884
pmfs_2_37,2,37,-4.64273,3.7991200000000003,0.82804868375550589,0.95956749077439596,0.75609924073288326,0.91819425522636233
pmfs_5_33,5,33,-3.74273,2.599120000000001,0.84685628635479815,0.55148411652074969,0.86761203092000738,0.83166779477667241
pmfs_7_38,7,38,-3.14273,4.099120000000001,0.84919177266344437,1.0168233952850485,0.83349109751286332,0.88510039931177942
pmfs_9_32,9,32,-2.54273,2.2991200000000003,0.87155228083619374,0.61277608514781257,0.83908695405423872,0.90816219699076672
pmfs_3_37,3,37,-4.3427299999999995,3.7991200000000003,0.88750673897064303,1.0081543872973719,0.83489777418977962,0.97389126484319588
pmfs_8_37,8,37,-2.84273,3.7991200000000003,0.97725058438591683,1.1600557895983938,1.1106615382335878,0.87801269716802022
pmfs_21_21,21,21,1.05727,-1.0008799999999995,1.0263903870641191,1.0688476586996287,1.0311233940421745,1.0220641596022351
pmfs_7_30,7,30,-3.14273,1.6991200000000006,1.0377860076338135,0.74929752289589313,1.0739440488390271,1.0109399571441486
pmfs_23_21,23,21,1.6572699999999996,-1.0008799999999995,1.0434364797463775,1.0920572633412609,1.0477521382732895,1.0393528184296843
pmfs_22_21,22,21,1.3572699999999998,-1.0008799999999995,1.0436960388912371,1.0927253400153718,1.0481385128964626,1.0394924035537139
pmfs_20_22,20,22,0.7572700000000001,-0.7008799999999997,1.0765434854653588,1.1308268770332972,1.0796710929552418,1.073499830933482
pmfs_21_22,21,22,1.05727,-0.7008799999999997,1.0854090163659751,1.1390482563792854,1.0905539191714941,1.0804254987141291
pmfs_23_22,23,22,1.6572699999999996,-0.7008799999999997,1.0875003145994111,1.140940968534317,1.0904527872676464,1.0846129068934747
pmfs_22_22,22,22,1.3572699999999998,-0.7008799999999997,1.0943065445848663,1.1481843979161173,1.098649885251487,1.090089925258966
pmfs_16_22,16,22,-0.44273000000000007,-0.7008799999999997,1.1009221854535662,1.1704253597207173,1.1398825994886763,1.0685103810971508
pmfs_21_23,21,23,1.05727,-0.4008799999999999,1.1045430449760043,1.1560852646537594,1.1053066883374072,1.1038091631326206
pmfs_20_21,20,21,0.7572700000000001,-1.0008799999999995,1.106250367638306,1.1699109574621618,1.1265874231767183,1.0878149180477112
pmfs_21_24,21,24,1.05727,-0.10088000000000008,1.1077025181171976,1.1605898975085509,1.1086845858770413,1.1067349307468686
pmfs_17_22,17,22,-0.14273000000000025,-0.7008799999999997,1.1166289498790769,1.1800511292152989,1.1440408560920092,1.0921720586450359
pmfs_16_23,16,23,-0.44273000000000007,-0.4008799999999999,1.1170241472493301,1.1821909649444804,1.1467759694939579,1.0906472801134399
pmfs_20_24,20,24,0.7572700000000001,-0.10088000000000008,1.1204605871434947,1.1855300522683989,1.1249924206702593,1.116174508003744
pmfs_13_27,13,27,-1.34273,0.7991200000000003,1.1211816366888407,1.2189235277940091,1.1353150717990053,1.1104679588055568
pmfs_13_28,13,28,-1.34273,1.099120000000001,1.1235693931981585,1.2333835742810759,1.1301311279081043,1.1311914267093424
pmfs_18_23,18,23,0.15726999999999958,-0.4008799999999999,1.1249644753595829,1.1791369971848669,1.1308076432066902,1.1194322173541071
pmfs_14_25,14,25,-1.0427299999999997,0.19912000000000063,1.1258748766665891,1.1868314626991292,1.1433617680895816,1.1096172467359171
pmfs_14_33,14,33,-1.0427299999999997,2.599120000000001,1.1261886685782001,1.2383284006013282,1.1507579886776658,1.1077834198967342
pmfs_14_31,14,31,-1.0427299999999997,1.9991199999999996,1.1262809521254045,1.2354913444011475,1.1362802914655932,1.1229626614862036
pmfs_22_25,22,25,1.3572699999999998,0.19912000000000063,1.1306085829247301,1.1836390111566339,1.1319938941929966,1.129261660410074
pmfs_14_32,14,32,-1.0427299999999997,2.2991200000000003,1.1333867096404457,1.2659940091241459,1.1453481335753144,1.1264143353024478
pmfs_15_30,15,30,-0.7427299999999999,1.6991200000000006,1.1338994051244642,1.1881189415824347,1.1614175954013926,1.1098825735924154
pmfs_21_25,21,25,1.05727,0.19912000000000063,1.135712042513441,1.1952001496692024,1.1398308830419834,1.1316918700517695
pmfs_15_29,15,29,-0.7427299999999999,1.39912,1.1363483389129838,1.1877351042537561,1.1704640521640957,1.1069538541556265
pmfs_15_31,15,31,-0.7427299999999999,1.9991199999999996,1.1376917415590124,1.1943091320053005,1.1694054980440236,1.1105437600953467
pmfs_22_24,22,24,1.3572699999999998,-0.10088000000000008,1.1390810031781071,1.1893741239736502,1.141639346571951,1.1365745017305193
pmfs_22_23,22,23,1.3572699999999998,-0.4008799999999999,1.1398418925515594,1.1895503854047424,1.1402060873502315,1.1394934956947136
pmfs_16_24,16,24,-0.44273000000000007,-0.10088000000000008,1.1403317668918111,1.1959893842542695,1.1546292560519411,1.1267421433776672
pmfs_19_22,19,22,0.4572700000000003,-0.7008799999999997,1.1413361953842027,1.1960642530096817,1.1541057367434717,1.1295515320861447
pmfs_17_23,17,23,-0.14273000000000025,-0.4008799999999999,1.1477766605917463,1.2024630717219629,1.1616270273787863,1.1346449337107534
pmfs_14_34,14,34,-1.0427299999999997,2.89912,1.1487077717515468,1.2366614096053095,1.1998953935577858,1.1124065935046681
pmfs_16_21,16,21,-0.44273000000000007,-1.0008799999999995,1.1489235552060335,1.2208364133083607,1.2107690619243707,1.0979484026109461
pmfs_15_32,15,32,-0.7427299999999999,2.2991200000000003,1.1509090055847491,1.2221154300947816,1.1881947138554421,1.1198887891606311
pmfs_14_29,14,29,-1.0427299999999997,1.39912,1.1561057262758203,1.2966020207124822,1.1675661338708951,1.1505095864707719
pmfs_17_24,17,24,-0.14273000000000025,-0.10088000000000008,1.1593417982627578,1.2151791831984269,1.1707338982131281,1.1483537022870072
pmfs_15_25,15,25,-0.7427299999999999,0.19912000000000063,1.160022775818482,1.2175677776412956,1.1838813753986777,1.1378681293487434
pmfs_15_33,15,33,-0.7427299999999999,2.599120000000001,1.1608356488263933,1.2318332258924529,1.2102088912548967,1.1198950681655715
pmfs_16_30,16,30,-0.44273000000000007,1.6991200000000006,1.1650700555199462,1.2242327810837765,1.2093844601534507,1.126426783166143
pmfs_23_23,23,23,1.6572699999999996,-0.4008799999999999,1.1663034159349823,1.2127102736024065,1.1690673990215952,1.1636184841072639
pmfs_16_29,16,29,-0.44273000000000007,1.39912,1.1677562721912211,1.2282109628108142,1.2204731750595517,1.1227798714375723
pmfs_16_31,16,31,-0.44273000000000007,1.9991199999999996,1.1683116221416039,1.2272751021506776,1.2118669118962817,1.1304620801676009
pmfs_18_22,18,22,0.15726999999999958,-0.7008799999999997,1.1684762994115185,1.2168732233075992,1.1827058893905904,1.1549487067116977
pmfs_23_25,23,25,1.6572699999999996,0.19912000000000063,1.1685739618155664,1.2186693039418028,1.1713360472054004,1.1658436307440037
pmfs_13_29,13,29,-1.34273,1.39912,1.1700056202679046,1.3286145492449024,1.1729169547187814,1.1748903015105316
pmfs_17_35,17,35,-0.14273000000000025,3.1991200000000006,1.1733292622163611,1.3666181746885508,1.1978105853118415,1.1520334244198687
pmfs_23_24,23,24,1.6572699999999996,-0.10088000000000008,1.1748024936945383,1.2233569613710735,1.1800752998088224,1.1696569197248761
pmfs_16_35,16,35,-0.44273000000000007,3.1991200000000006,1.1757656497043281,1.3142578219673873,1.2209427509377999,1.1369270320397358
pmfs_22_26,22,26,1.3572699999999998,0.49912000000000045,1.176947530769769,1.2332300668527991,1.1805096265144861,1.1734595049032064
pmfs_16_32,16,32,-0.44273000000000007,2.2991200000000003,1.1794276787129458,1.2405649793472693,1.2225922469255424,1.1417472317394701
pmfs_15_35,15,35,-0.7427299999999999,3.1991200000000006,1.1823263478753954,1.2642720824143725,1.2239770548003355,1.1460039592003401
pmfs_18_24,18,24,0.15726999999999958,-0.10088000000000008,1.1835473946060235,1.2475606301319244,1.2154644982995835,1.1542426980905705
pmfs_23_26,23,26,1.6572699999999996,0.49912000000000045,1.1887689065620413,1.2400059204852305,1.1924450972632126,1.185173570975103
pmfs_17_30,17,30,-0.14273000000000025,1.6991200000000006,1.1901021030720911,1.2952738379828601,1.2419128817865683,1.1452193582101047
pmfs_18_12,18,12,0.15726999999999958,-3.7008799999999997,1.1902333304742474,1.4171091556455833,1.2294857643608403,1.1758332444898836
pmfs_20_11,20,11,0.7572700000000001,-4.0008799999999995,1.191270773615601,1.4474938001145341,1.2661074633366667,1.1442596645334489
pmfs_15_34,15,34,-0.7427299999999999,2.89912,1.1962952834456424,1.2513547503485434,1.2651131095687491,1.1396421684611768
pmfs_17_34,17,34,-0.14273000000000025,2.89912,1.2039206243164005,1.377740133383865,1.2572264297327405,1.1590506073814237
pmfs_16_25,16,25,-0.44273000000000007,0.19912000000000063,1.2040179967674276,1.2584933665482934,1.2532711100376872,1.1601524140866288
pmfs_17_31,17,31,-0.14273000000000025,1.9991199999999996,1.2079852250999084,1.2704291774895993,1.2665138995047962,1.1570106174569839
pmfs_16_34,16,34,-0.44273000000000007,2.89912,1.2093038335260395,1.2994066428191446,1.2603813190021937,1.1643149348756485
pmfs_16_33,16,33,-0.44273000000000007,2.599120000000001,1.2099908274980427,1.2582909509611853,1.2857749480976806,1.14670855750922
pmfs_17_29,17,29,-0.14273000000000025,1.39912,1.2167973797665681,1.3738662068580119,1.2815734777822112,1.1611092330746733
pmfs_18_26,18,26,0.15726999999999958,0.49912000000000045,1.2187043636209733,1.2626112892716541,1.2204095616242834,1.2172424925172347
pmfs_13_26,13,26,-1.34273,0.49912000000000045,1.2200873423389542,1.4019642239988184,1.2319154053808525,1.2160647631509287
pmfs_17_26,17,26,-0.14273000000000025,0.49912000000000045,1.2210764459527876,1.2682777981739661,1.2377549988157976,1.2050831851829011
pmfs_20_25,20,25,0.7572700000000001,0.19912000000000063,1.2269137726542643,1.2854356266177165,1.2579486223189165,1.1979016334565111
pmfs_17_32,17,32,-0.14273000000000025,2.2991200000000003,1.2281168645881586,1.2785076609407089,1.2885376776924784,1.1755738072060351
pmfs_21_11,21,11,1.05727,-4.0008799999999995,1.2284936130713684,1.4387191598480125,1.3510708340327962,1.1414950410034761
pmfs_22_11,22,11,1.3572699999999998,-4.0008799999999995,1.2295639861387422,1.4538778687484657,1.3616823516121672,1.1366024535927037
pmfs_17_33,17,33,-0.14273000000000025,2.599120000000001,1.2303864268944964,1.2955769411365399,1.2830747715049438,1.1840584612303291
pmfs_16_26,16,26,-0.44273000000000007,0.49912000000000045,1.2318020136908927,1.2822162514842885,1.2708037962965748,1.1959360200145943
pmfs_18_32,18,32,0.15726999999999958,2.2991200000000003,1.2362526852534503,1.4038604864882336,1.302786346841635,1.1788766791232983
pmfs_20_23,20,23,0.7572700000000001,-0.4008799999999999,1.2382297238080147,1.3370518188355216,1.2257148885760789,1.2538606556066054
pmfs_17_25,17,25,-0.14273000000000025,0.19912000000000063,1.2425649919760857,1.290587417076712,1.2965948777919181,1.194242990199863
pmfs_18_33,18,33,0.15726999999999958,2.599120000000001,1.2475394163653322,1.4284899523757963,1.3249299962480545,1.1824730817955726
pmfs_23_11,23,11,1.6572699999999996,-4.0008799999999995,1.2521854124399938,1.5058244891119368,1.364296354661354,1.1723597233325083
pmfs_21_26,21,26,1.05727,0.49912000000000045,1.263168293434954,1.3081736940371198,1.2650484127907198,1.2614844236603893
pmfs_19_26,19,26,0.4572700000000003,0.49912000000000045,1.264717543007442,1.2979007171833872,1.2805283581590674,1.2498230029254571
pmfs_13_31,13,31,-1.34273,1.9991199999999996,1.2698081181553929,1.4392107501241012,1.2166009514251259,1.3388119918695389
pmfs_18_35,18,35,0.15726999999999958,3.1991200000000006,1.2708278052398516,1.45892517579662,1.3149930475074021,1.2333095621594306
pmfs_13_30,13,30,-1.34273,1.6991200000000006,1.2727294226691235,1.5357761256438129,1.2587921396786266,1.2992107066339864
pmfs_24_12,24,12,1.9572699999999994,-3.7008799999999997,1.2862554109701809,1.4746522735822074,1.3532822284679276,1.2334794764669268
pmfs_18_25,18,25,0.15726999999999958,0.19912000000000063,1.2953137150451566,1.3281024761071458,1.3603976507436846,1.2372084636292859
pmfs_18_31,18,31,0.15726999999999958,1.9991199999999996,1.2956495490041489,1.4430177194506544,1.3606806531869033,1.2382352583602356
pmfs_17_12,17,12,-0.14273000000000025,-3.7008799999999997,1.3039482125398625,1.4348539475158233,1.2443419615278917,1.3836956794760233
pmfs_19_25,19,25,0.4572700000000003,0.19912000000000063,1.3110435884921547,1.347283337342599,1.3717786038853512,1.2558811671986683
pmfs_23_12,23,12,1.6572699999999996,-3.7008799999999997,1.3136073238815458,1.5168357290815728,1.4077385977003314,1.238815430121716
pmfs_10_16,10,16,-2.24273,-2.5008799999999995,1.3360551733373804,1.4701475107224615,1.3385342295444653,1.334707499722569
pmfs_22_12,22,12,1.3572699999999998,-3.7008799999999997,1.3479750391332215,1.5748990014244419,1.4640876750190799,1.2542616105575735
pmfs_19_24,19,24,0.4572700000000003,-0.10088000000000008,1.3503610810902733,1.4316273984713366,1.3688791961747915,1.3353821667848782
pmfs_20_26,20,26,0.7572700000000001,0.49912000000000045,1.3552011650068356,1.3626692943249152,1.4046040438157557,1.3093027703499245
pmfs_20_31,20,31,0.7572700000000001,1.9991199999999996,1.366698720816701,1.476139097249896,1.4093535309106426,1.3317318967528253
pmfs_24_13,24,13,1.9572699999999994,-3.4008799999999995,1.3743373048989194,1.5180475475164759,1.4489153313958849,1.3134134048366788
pmfs_5_26,5,26,-3.74273,0.49912000000000045,1.3890243798227209,0.86679979231612947,1.4555376534086391,1.3296774152913158
pmfs_18_34,18,34,0.15726999999999958,2.89912,1.389419761568949,1.474260911307181,1.4541316400638238,1.3309315839779368
pmfs_19_12,19,12,0.4572700000000003,-3.7008799999999997,1.4130448861718115,1.6353094643551465,1.6181527839359418,1.2606292732362356
pmfs_16_13,16,13,-0.44273000000000007,-3.4008799999999995,1.4210944790210476,1.716460377323348,1.498336465609424,1.3868707550967154
pmfs_20_32,20,32,0.7572700000000001,2.2991200000000003,1.4220174288564065,1.5316080943108437,1.4895580778140272,1.3769451079508057
pmfs_23_13,23,13,1.6572699999999996,-3.4008799999999995,1.4255636066717248,1.5672134469490275,1.5127313208036861,1.3524639845882231
pmfs_8_25,8,25,-2.84273,0.19912000000000063,1.4502903749274727,1.4082135311648549,1.4756970974591757,1.4337548898130579
pmfs_8_29,8,29,-2.84273,1.39912,1.4661772698416853,1.3174868123406953,1.4797097451029477,1.4642315137896751
pmfs_11_17,11,17,-1.94273,-2.2008799999999997,1.4834773550253313,1.6718996376987627,1.4964318118860693,1.477380041592431
pmfs_21_12,21,12,1.05727,-3.7008799999999997,1.4924897550304299,1.6829827097824483,1.6921891336825023,1.3324341991689128
pmfs_24_14,24,14,1.9572699999999994,-3.100879999999999,1.4927417648764802,1.6041016063695408,1.5829784124935848,1.4164274108299466
pmfs_11_18,11,18,-1.94273,-1.90088,1.4978800709584281,1.7454569859858573,1.4955491212840255,1.5124645616083896
pmfs_18_30,18,30,0.15726999999999958,1.6991200000000006,1.5015835788935818,1.4940096607276991,1.582739598688484,1.4273641558701446
pmfs_8_28,8,28,-2.84273,1.099120000000001,1.5021811182844964,1.4406314302293481,1.5402974968069507,1.4736166116036469
pmfs_18_29,18,29,0.15726999999999958,1.39912,1.5090822952543692,1.4702629761487409,1.5256046592746537,1.4951845488822071
pmfs_11_16,11,16,-1.94273,-2.5008799999999995,1.5147587964280529,1.6766352576972563,1.5648896160627344,1.4786237453524411
pmfs_12_31,12,31,-1.6427300000000002,1.9991199999999996,1.5200517872315351,1.5897906379260616,1.4586284115749435,1.5903253135656839
pmfs_11_20,11,20,-1.94273,-1.3008799999999994,1.5252468232968621,1.7770654957796144,1.5570189262573975,1.5029979892017622
pmfs_9_31,9,31,-2.54273,1.9991199999999996,1.5258735660243263,1.2695885258348332,1.5753189972311981,1.4844675032607224
pmfs_8_26,8,26,-2.84273,0.49912000000000045,1.5385644352268544,1.4728108833924132,1.5913068005166895,1.4955435020357088
pmfs_22_13,22,13,1.3572699999999998,-3.4008799999999995,1.5420446798563145,1.7043492809239906,1.6809900868509307,1.4270420918844571
pmfs_17_21,17,21,-0.14273000000000025,-1.0008799999999995,1.5464567103122273,1.4173242371616117,1.670524765997939,1.4359347916608922
pmfs_19_32,19,32,0.4572700000000003,2.2991200000000003,1.5486068794550907,1.517300544142649,1.5891795766488135,1.5109307292588432
pmfs_11_19,11,19,-1.94273,-1.6008799999999992,1.5523590702788872,1.8195616017526444,1.5762570581812407,1.539101169154242
