candidate_id,permutation,Elog,Ebrier
quadtree_14_31_1_1,146,-4.8703390986583885,-1.1197715999555475
quadtree_14_31_1_1,147,-3.507830245214248,-0.9471779109907036
quadtree_14_31_1_1,148,-3.040318938607766,-0.8296666624021416
quadtree_14_31_1_1,149,-3.0403189386077663,-0.8296666624021417
quadtree_14_31_1_1,150,-4.8703390986583885,-1.1197715999555475
quadtree_14_31_1_1,151,-3.0403189386077663,-0.8296666624021416
quadtree_14_31_1_1,152,-2.681947809429711,-0.7121554138135795
quadtree_14_31_1_1,153,-4.8703390986583885,-1.1197715999555475
quadtree_14_31_1_1,154,-3.507830245214248,-0.9471779109907036
quadtree_14_31_1_1,155,-3.0403189386077663,-0.8296666624021417
quadtree_14_31_1_1,156,-2.6819478094297113,-0.7121554138135795
quadtree_14_31_1_1,157,-3.040318938607766,-0.8296666624021417
quadtree_14_31_1_1,158,-3.0403189386077663,-0.8296666624021417
quadtree_14_31_1_1,159,-4.001109149943193,-1.0334747554731256
quadtree_14_31_1_1,160,-4.8703390986583885,-1.1197715999555475
quadtree_14_31_1_1,161,-3.0403189386077663,-0.8296666624021416
quadtree_14_31_1_1,162,-3.507830245214248,-0.9471779109907036
quadtree_14_31_1_1,163,-3.507830245214248,-0.9471779109907036
quadtree_14_31_1_1,164,-4.001109149943193,-1.0334747554731256
quadtree_14_31_1_1,165,-4.001109149943193,-1.0334747554731254
quadtree_14_31_1_1,166,-3.507830245214248,-0.9471779109907036
quadtree_14_31_1_1,167,-4.870339098658389,-1.1197715999555473
quadtree_14_31_1_1,168,-4.001109149943193,-1.0334747554731254
quadtree_14_31_1_1,169,-4.001109149943193,-1.0334747554731256
quadtree_14_31_1_1,170,-3.507830245214248,-0.9471779109907035
quadtree_14_31_1_1,171,-3.507830245214248,-0.9471779109907036
quadtree_14_31_1_1,172,-4.001109149943193,-1.0334747554731254
quadtree_14_31_1_1,173,-2.681947809429711,-0.7121554138135795
quadtree_14_31_1_1,174,-4.8703390986583885,-1.1197715999555478
quadtree_14_31_1_1,175,-4.870339098658389,-1.1197715999555473
quadtree_14_31_1_1,176,-4.8703390986583885,-1.1197715999555475
quadtree_14_31_1_1,177,-4.870339098658389,-1.1197715999555473
quadtree_14_31_1_1,178,-3.507830245214248,-0.9471779109907036
quadtree_14_31_1_1,179,-4.8703390986583885,-1.1197715999555475
quadtree_14_31_1_1,180,-4.8703390986583885,-1.1197715999555475
quadtree_14_31_1_1,181,-3.0403189386077663,-0.8296666624021416
quadtree_14_31_1_1,182,-3.0403189386077663,-0.8296666624021417
quadtree_14_31_1_1,183,-4.001109149943193,-1.0334747554731256
quadtree_14_31_1_1,184,-4.8703390986583885,-1.1197715999555475
quadtree_14_31_1_1,185,-4.001109149943193,-1.0334747554731256
quadtree_14_31_1_1,186,-4.001109149943193,-1.0334747554731256
quadtree_14_31_1_1,187,-3.040318938607766,-0.8296666624021417
quadtree_14_31_1_1,188,-2.681947809429711,-0.7121554138135796
quadtree_14_31_1_1,189,-3.0403189386077663,-0.8296666624021417
quadtree_14_31_1_1,190,-3.040318938607766,-0.8296666624021417
quadtree_14_31_1_1,191,-3.5078302452142474,-0.9471779109907035
quadtree_14_31_1_1,192,-3.507830245214248,-0.9471779109907036
quadtree_14_31_1_1,193,-4.8703390986583885,-1.1197715999555475
quadtree_14_31_1_1,194,-3.507830245214248,-0.9471779109907036
quadtree_14_31_1_1,195,-3.0403189386077663,-0.8296666624021417
quadtree_14_31_1_1,196,-3.040318938607766,-0.8296666624021417
quadtree_14_31_1_1,197,-4.001109149943193,-1.0334747554731254
quadtree_14_31_1_1,198,-4.870339098658389,-1.1197715999555473
quadtree_14_31_1_1,199,-2.6819478094297113,-0.7121554138135796
quadtree_7_27_1_1,0,-5.075316049181167,-1.4523916967057253
quadtree_7_27_1_1,1,-5.075316049181166,-1.4523916967057253
quadtree_7_27_1_1,2,-5.075316049181165,-1.452391696705725
quadtree_7_27_1_1,3,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,4,-6.2340788383371235,-1.5602842956625487
quadtree_7_27_1_1,5,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,6,-6.2340788383371235,-1.5602842956625487
quadtree_7_27_1_1,7,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,8,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,9,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,10,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,11,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,12,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,13,-5.075316049181166,-1.4523916967057255
quadtree_7_27_1_1,14,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,15,-5.075316049181165,-1.452391696705725
quadtree_7_27_1_1,16,-5.075316049181165,-1.452391696705725
quadtree_7_27_1_1,17,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,18,-5.075316049181165,-1.452391696705725
quadtree_7_27_1_1,19,-5.075316049181166,-1.4523916967057253
quadtree_7_27_1_1,20,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,21,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,22,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,23,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,24,-5.910141169393423,-1.5404975358240867
quadtree_7_27_1_1,25,-5.6613707461254705,-1.520710775985625
quadtree_7_27_1_1,26,-5.075316049181165,-1.452391696705725
quadtree_7_27_1_1,27,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,28,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,29,-6.234078838337123,-1.5602842956625487
quadtree_7_27_1_1,30,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,31,-5.661370746125472,-1.5207107759856249
quadtree_7_27_1_1,32,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,33,-5.075316049181166,-1.452391696705725
quadtree_7_27_1_1,34,-5.075316049181166,-1.4523916967057253
quadtree_7_27_1_1,35,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,36,-6.234078838337123,-1.5602842956625487
quadtree_7_27_1_1,37,-6.2340788383371235,-1.5602842956625487
quadtree_7_27_1_1,38,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,39,-5.910141169393423,-1.540497535824087
quadtree_7_27_1_1,40,-5.075316049181165,-1.4523916967057253
quadtree_7_27_1_1,41,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,42,-5.075316049181165,-1.452391696705725
quadtree_7_27_1_1,43,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,44,-6.234078838337123,-1.5602842956625487
quadtree_7_27_1_1,45,-5.075316049181165,-1.4523916967057253
quadtree_7_27_1_1,46,-5.661370746125471,-1.5207107759856253
quadtree_7_27_1_1,47,-5.910141169393422,-1.5404975358240869
quadtree_7_27_1_1,48,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,49,-5.6613707461254705,-1.520710775985625
quadtree_7_27_1_1,50,-5.075316049181167,-1.4523916967057253
quadtree_7_27_1_1,51,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,52,-5.910141169393423,-1.540497535824087
quadtree_7_27_1_1,53,-6.2340788383371235,-1.5602842956625487
quadtree_7_27_1_1,54,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,55,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,56,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,57,-5.075316049181166,-1.452391696705725
quadtree_7_27_1_1,58,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,59,-5.661370746125471,-1.5207107759856253
quadtree_7_27_1_1,60,-5.910141169393423,-1.540497535824087
quadtree_7_27_1_1,61,-5.910141169393423,-1.540497535824087
quadtree_7_27_1_1,62,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,63,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,64,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,65,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,66,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,67,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,68,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,69,-5.075316049181165,-1.4523916967057255
quadtree_7_27_1_1,70,-5.910141169393422,-1.5404975358240869
quadtree_7_27_1_1,71,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,72,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,73,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,74,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,75,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,76,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,77,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,78,-5.075316049181165,-1.4523916967057253
quadtree_7_27_1_1,79,-5.661370746125471,-1.5207107759856253
quadtree_7_27_1_1,80,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,81,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,82,-5.075316049181165,-1.4523916967057249
quadtree_7_27_1_1,83,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,84,-5.075316049181165,-1.452391696705725
quadtree_7_27_1_1,85,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,86,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,87,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,88,-5.075316049181167,-1.4523916967057253
quadtree_7_27_1_1,89,-5.910141169393423,-1.5404975358240869
quadtree_7_27_1_1,90,-5.910141169393423,-1.540497535824087
quadtree_7_27_1_1,91,-5.075316049181167,-1.4523916967057253
quadtree_7_27_1_1,92,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,93,-6.2340788383371235,-1.5602842956625487
quadtree_7_27_1_1,94,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,95,-5.075316049181167,-1.4523916967057253
quadtree_7_27_1_1,96,-5.6613707461254705,-1.520710775985625
quadtree_7_27_1_1,97,-6.234078838337123,-1.5602842956625484
quadtree_7_27_1_1,98,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,99,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,100,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,101,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,102,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,103,-4.68481914471011,-1.3840726174258258
quadtree_7_27_1_1,104,-6.2340788383371235,-1.5602842956625487
quadtree_7_27_1_1,105,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,106,-5.6613707461254705,-1.5207107759856249
quadtree_7_27_1_1,107,-5.661370746125471,-1.5207107759856249
quadtree_7_27_1_1,108,-6.234078838337123,-1.5602842956625487
quadtree_7_27_1_1,109,-5.075316049181166,-1.4523916967057253
quadtree_7_27_1_1,110,-4.68481914471011,-1.3840726174258255
quadtree_7_27_1_1,111,-5.661370746125471,-1.5207107759856253
