timestamp,x,y,z
1788867303.1512012,-3.17,-1.75,0.3
1788867303.3512237,-3.17,-1.75,0.3
1788867303.566897,-3.17,-1.75,0.3
1788867303.7515771,-3.17,-1.75,0.3
1788867303.9513433,-3.17,-1.75,0.3
1788867304.1512454,-3.17,-1.75,0.3
1788867304.3514433,-3.17,-1.75,0.3
1788867304.5691805,-3.17,-1.75,0.3
1788867304.7514656,-3.17,-1.75,0.3
1788867304.9513245,-3.17,-1.75,0.3
1788867308.0920272,-3.17,-1.75,0.3
1788867308.0923588,-3.17,-1.75,0.3
1788867308.0925434,-3.17,-1.75,0.3
1788867308.0927105,-3.17,-1.75,0.3
1788867308.0929139,-3.17,-1.75,0.3
1788867308.0931025,-3.17,-1.75,0.3
1788867308.093592,-3.17,-1.75,0.3
1788867308.093847,-3.17,-1.75,0.3
1788867308.0940635,-3.17,-1.75,0.3
1788867308.0942607,-3.17,-1.75,0.3
1788867308.094431,-3.17,-1.75,0.3
1788867308.094598,-3.17,-1.75,0.3
1788867308.0949788,-3.17,-1.75,0.3
1788867308.0952365,-3.17,-1.75,0.3
1788867308.0954316,-3.17,-1.75,0.3
1788867308.160235,-3.17,-1.75,0.3
1788867308.3583086,-3.17,-1.75,0.3
1788867308.5732021,-3.17,-1.75,0.3
1788867308.7611403,-3.17,-1.75,0.3
1788867308.9582396,-3.17,-1.75,0.3
1788867309.1585572,-3.17,-1.75,0.3
1788867309.358473,-3.17,-1.75,0.3
1788867309.5739522,-3.17,-1.75,0.3
1788867309.7583818,-3.17,-1.75,0.3
1788867309.9642255,-3.17,-1.75,0.3
1788867310.1613595,-3.17,-1.75,0.3
1788867310.3595223,-3.17,-1.75,0.3
1788867310.572903,-3.17,-1.75,0.3
1788867310.7586176,-3.17,-1.75,0.3
1788867310.9611695,-3.17,-1.75,0.3
1788867311.1588085,-3.17,-1.75,0.3
1788867311.359077,-3.17,-1.75,0.3
1788867311.5729406,-3.17,-1.75,0.3
1788867311.7599275,-3.17,-1.75,0.3
1788867311.9588141,-3.17,-1.75,0.3
1788867312.161783,-3.17,-1.75,0.3
1788867312.3593616,-3.17,-1.75,0.3
1788867312.5740993,-3.17,-1.75,0.3
1788867312.760626,-3.17,-1.75,0.3
1788867312.9586258,-3.17,-1.75,0.3
1788867313.1674638,-3.17,-1.75,0.3
1788867313.359584,-3.17,-1.75,0.3
1788867313.5854692,-3.17,-1.75,0.3
1788867313.76164,-3.17,-1.75,0.3
1788867313.9633863,-3.17,-1.75,0.3
1788867314.1676867,-3.17,-1.75,0.3
1788867314.3602738,-3.17,-1.75,0.3
1788867314.5766647,-3.17,-1.75,0.3
1788867314.7597528,-3.17,-1.75,0.3
1788867314.9609106,-3.17,-1.75,0.3
1788867315.167423,-3.17,-1.75,0.3
1788867315.3634813,-3.17,-1.75,0.3
1788867315.5762556,-3.17,-1.75,0.3
1788867315.7595491,-3.17,-1.75,0.3
1788867315.958843,-3.17,-1.75,0.3
1788867316.1597288,-3.17,-1.75,0.3
1788867316.3592827,-3.17,-1.75,0.3
1788867316.5766153,-3.17,-1.75,0.3
1788867316.7599802,-3.17,-1.75,0.3
1788867316.958709,-3.17,-1.75,0.3
1788867317.158753,-3.17,-1.75,0.3
1788867317.3589025,-3.17,-1.75,0.3
1788867317.5751646,-3.17,-1.75,0.3
1788867317.759189,-3.17,-1.75,0.3
1788867317.9600956,-3.17,-1.75,0.3
1788867318.1583705,-3.17,-1.75,0.3
1788867318.3592954,-3.17,-1.75,0.3
1788867318.5775912,-3.17,-1.75,0.3
1788867318.762806,-3.17,-1.75,0.3
1788867318.9606683,-3.17,-1.75,0.3
1788867319.1600354,-3.17,-1.75,0.3
1788867319.3607094,-3.17,-1.75,0.3
1788867319.5743716,-3.17,-1.75,0.3
1788867319.7597694,-3.17,-1.75,0.3
1788867319.9593809,-3.17,-1.75,0.3
1788867320.159781,-3.17,-1.75,0.3
1788867320.3594277,-3.17,-1.75,0.3
1788867320.5750332,-3.17,-1.75,0.3
1788867320.7643263,-3.17,-1.75,0.3
1788867320.9612417,-3.17,-1.75,0.3
1788867321.1599205,-3.17,-1.75,0.3
1788867321.3591354,-3.17,-1.75,0.3
1788867321.5740647,-3.17,-1.75,0.3
1788867321.7585983,-3.17,-1.75,0.3
1788867321.9587004,-3.17,-1.75,0.3
1788867322.1618307,-3.17,-1.75,0.3
