fold,source_index,source_id,realization_index,neighbor_index,neighbor_id,full_true_vs_neighbor_logodds,full_quadratic_true,full_quadratic_neighbor,full_logdet_true,full_logdet_neighbor,full_quadratic_logodds_contribution,full_logdet_logodds_contribution,full_oas_shrinkage_true,full_oas_shrinkage_neighbor,full_cov_condition_true,full_cov_condition_neighbor,full_posterior_true,full_posterior_neighbor,block_product_posterior_true,block_product_posterior_neighbor,matched_block_diag_posterior_true,matched_block_diag_posterior_neighbor
0,53,pmfs_8_16,0,54,pmfs_8_17,-5.008110145859446,1.3087117924851621,0.9186915454650002,-18.17550390751609,-27.801703952214794,-0.19501012351008096,-4.813100022349351,0.18079415847501532,0.17587232310470113,44.28996763459702,46.790589906228846,0.005273297856835935,0.7889998194250528,0.02159529369184568,0.8441477681762939,0.006915585788461375,0.5059875666240743
0,53,pmfs_8_16,4,54,pmfs_8_17,-4.324035211752987,1.7227037468162179,2.7008333680089747,-18.17550390751609,-27.801703952214794,0.4890648105963784,-4.813100022349351,0.18079415847501532,0.17587232310470113,44.28996763459702,46.790589906228846,0.009287040543867753,0.7011032390772913,0.0968652766289843,0.07699447733732516,0.0060209387209670204,0.025102514411613517
0,53,pmfs_8_16,8,54,pmfs_8_17,-4.611585115149628,0.983219072017161,1.3862488864166047,-18.17550390751609,-27.801703952214794,0.20151490719972187,-4.813100022349351,0.18079415847501532,0.17587232310470113,44.28996763459702,46.790589906228846,0.00836357758658642,0.8417401799018381,0.007471229654763484,0.9390011983482509,0.005391550683512621,0.5111779645041127
0,53,pmfs_8_16,12,54,pmfs_8_17,-3.7712525177759186,1.9353189132966646,4.019013922443543,-18.17550390751609,-27.801703952214794,1.0418475045734392,-4.813100022349351,0.18079415847501532,0.17587232310470113,44.28996763459702,46.790589906228846,0.01811525256064155,0.7868257268791153,0.0460274385407286,0.061790377021077286,0.01800292889939121,0.020781441039823302
0,57,pmfs_9_13,0,50,pmfs_8_13,-1.6710739294818033,2.401205213701426,3.451042729559689,-35.94143463258642,-40.333420007408115,0.5249187579291315,-2.195992687410847,0.1844811830038533,0.1753511742435815,42.57686915643079,47.065563396478694,0.07629471183035798,0.4057257982937344,0.08688973569438131,0.00026295104441993673,0.0421723824510013,0.23798052884886875
0,57,pmfs_9_13,8,50,pmfs_8_13,-1.8485684576723393,1.7004740653329606,2.3953225248099694,-35.94143463258642,-40.333420007408115,0.3474242297385044,-2.195992687410847,0.1844811830038533,0.1753511742435815,42.57686915643079,47.065563396478694,0.09684560950605847,0.6150395124145018,0.17585014355211162,0.0009517178412127101,0.03078200807451254,0.20408786271692897
0,59,pmfs_9_15,4,58,pmfs_9_14,-3.9468385409798667,0.7536801462442172,2.563980620239873,-18.79037209939329,-28.494349655348657,0.9051502369978279,-4.851988777977683,0.17390146649797436,0.17486846211187695,47.843555314002536,47.32235447088628,0.007611714483289729,0.3940693783371227,1.539677668311213e-06,0.012010802824944253,0.00011667433289365749,0.016660520318018037
0,72,pmfs_11_14,0,73,pmfs_11_15,-4.05011546855798,1.1830775276277956,3.232675075852412,-27.80973099276646,-37.9595594781071,1.0247987741123081,-5.074914242670321,0.22936513039984066,0.24736225616529597,27.5117369262401,23.63680583802798,0.010653256171377284,0.611540423104891,0.0038224657793428838,0.48181313602935066,0.00507126184701636,0.4795521440563492
0,72,pmfs_11_14,8,73,pmfs_11_15,-0.49214147024479615,5.042835711429138,14.208381256280052,-27.80973099276646,-37.9595594781071,4.582772772425457,-5.074914242670321,0.22936513039984066,0.24736225616529597,27.5117369262401,23.63680583802798,0.3614441159171039,0.591255895174052,0.33089191867041245,0.5953249575843179,0.6047973951368057,0.2898316300877631
0,75,pmfs_11_17,4,74,pmfs_11_16,-0.00146518335443524,3.9522641104393865,12.457026824931907,-31.518659229328126,-40.02635231052947,4.25238135724626,-4.253846540600671,0.217129297560217,0.21571183027759674,30.709574955041017,31.257286313119963,0.2018794341961612,0.20217544138219437,0.06320014726114168,0.07742011151221628,0.021698008417615194,0.019274629653096915
0,79,pmfs_12_14,8,80,pmfs_12_15,-0.7682620186816047,3.1326299195358094,1.9677978965798495,-14.974489854445316,-15.346181868852499,-0.58241601147798,-0.18584600720359123,0.1809976519609778,0.17923822820304813,44.19360218988555,45.067877865146755,0.28348236656869075,0.6111924841261815,0.9009458068902694,0.09334949404580038,0.6196959652445119,0.35282705580284035
0,80,pmfs_12_15,8,79,pmfs_12_14,-0.19357437131135224,3.1802219152639375,2.4213811582341127,-15.346181868852499,-14.974489854445316,-0.3794203785149124,0.18584600720359123,0.17923822820304813,0.1809976519609778,45.067877865146755,44.19360218988555,0.36938633502240437,0.44827973499888124,0.00210705249851787,0.9712609970205774,0.014897981768014499,0.6655480295640415
0,80,pmfs_12_15,12,79,pmfs_12_14,-3.170204728325344,10.04823608385035,3.336134612792435,-15.346181868852499,-14.974489854445316,-3.3560507355289575,0.18584600720359123,0.17923822820304813,0.1809976519609778,45.067877865146755,44.19360218988555,0.022001531475004048,0.5239083643119747,0.12913949434515987,0.8633624092887231,0.24102326235060467,0.7338592941420629
0,86,pmfs_13_14,8,87,pmfs_13_15,-0.7424917057690229,3.069203417482799,2.6679609513673164,-17.487582206023806,-18.57132315144639,-0.20062123305774127,-0.5418704727112917,0.1897152901298139,0.21897591199646207,40.30805910610287,30.265443485589724,0.1779104390790463,0.3738190953786386,0.03151391462459732,0.33085148092697775,0.045845015842301225,0.5219813233789319
0,86,pmfs_13_14,12,87,pmfs_13_15,-1.1771477736545215,2.647460907068656,1.3769063051820392,-17.487582206023806,-18.57132315144639,-0.6352773009433084,-0.5418704727112917,0.1897152901298139,0.21897591199646207,40.30805910610287,30.265443485589724,0.13543960964134363,0.4395157836944741,0.012361206275823513,0.289398458475771,0.04009996439141013,0.5172452894075811
0,94,pmfs_14_15,0,93,pmfs_14_14,-0.14034944139896766,1.953151090580297,5.240061152840008,-18.473938023857976,-22.041546968915974,1.6434550311298555,-1.783804472528999,0.21754708575895548,0.21689230512604488,30.832183882135947,31.041047560204667,0.29180268400856396,0.33577029339437287,0.1526921601753097,0.30436037070715255,0.17820628015096282,0.38272618907502165
0,94,pmfs_14_15,4,93,pmfs_14_14,-2.3916208308819478,2.2675928204100817,1.051960103704233,-18.473938023857976,-22.041546968915974,-0.6078163583529244,-1.783804472528999,0.21754708575895548,0.21689230512604488,30.832183882135947,31.041047560204667,0.045858235712638105,0.5012854184693561,0.03392597994229759,0.32527355996408003,0.05155771877587877,0.4209288155333075
0,94,pmfs_14_15,8,93,pmfs_14_14,-3.4236155130752195,10.475331142847537,7.195709061754806,-18.473938023857976,-22.041546968915974,-1.6398110405463657,-1.783804472528999,0.21754708575895548,0.21689230512604488,30.832183882135947,31.041047560204667,0.023593602635778255,0.723855012681625,0.021623617451472923,0.4444677072211861,0.026191841997076012,0.47085529088704
0,105,pmfs_16_12,4,112,pmfs_17_12,-2.5996704806033133,1.853564752710318,7.654413728163083,-16.71417852207613,-27.714368458735464,2.900424487726382,-5.500094968329668,0.1753100083254212,0.17622210625039392,47.0849788432895,46.607032777901175,0.04415064798101619,0.5942369136371406,0.2229082958376371,0.016417773658499828,0.006337492971069543,0.9383280703095567
0,105,pmfs_16_12,8,112,pmfs_17_12,-4.306690097149017,1.9903273529582952,4.377137095319582,-16.71417852207613,-27.714368458735464,1.1934048711806433,-5.500094968329668,0.1753100083254212,0.17622210625039392,47.0849788432895,46.607032777901175,0.012211228333524244,0.9060060473753787,7.266662610414955e-06,0.9122117924540618,0.000641863685027271,0.9806669845811259
0,106,pmfs_16_13,0,113,pmfs_17_13,-1.0793091732213682,3.710527326025469,3.296979032745738,-20.78529270301498,-22.530362756177965,-0.2067741466398656,-0.8725350265814917,0.17388839289455865,0.1811670490309725,47.823892192922,44.128434335462615,0.18664240468771795,0.5492225237326842,3.6596440509002017e-09,0.0,0.08802286350272288,0.7249056052653676
0,106,pmfs_16_13,4,113,pmfs_17_13,-0.13607731568673742,1.5537437336818307,3.0266591554713456,-20.78529270301498,-22.530362756177965,0.7364577108947574,-0.8725350265814917,0.17388839289455865,0.1811670490309725,47.823892192922,44.128434335462615,0.41861697038087176,0.4796389654993693,0.019465925328411172,0.6000936629990095,0.3965235303805811,0.4003385738750268
0,106,pmfs_16_13,12,113,pmfs_17_13,-0.16035278223694505,0.8318101658626258,2.256174654551722,-20.78529270301498,-22.530362756177965,0.712182244344548,-0.8725350265814917,0.17388839289455865,0.1811670490309725,47.823892192922,44.128434335462615,0.3554499253318393,0.4172715314916587,0.9982703428077205,3.299611102735159e-12,0.3749268771191009,0.22120157973644547
0,107,pmfs_16_14,4,108,pmfs_16_15,-0.5337316039310629,1.5861871543347488,0.5450427590501661,-14.68972866291387,-14.716047475491417,-0.5205721976422913,-0.013159406288773212,0.21451128455940593,0.20478030522906174,31.476873308946274,34.69276857009915,0.35577774761362674,0.6067020630380563,0.10930876014857896,0.8258087062130813,0.08662784231159541,0.8495731465751449
0,108,pmfs_16_15,4,107,pmfs_16_14,-0.6363592464818879,6.815215837395621,5.51617853185433,-14.716047475491417,-14.68972866291387,-0.6495186527706451,0.013159406288773212,0.20478030522906174,0.21451128455940593,34.69276857009915,31.476873308946274,0.28283156375674545,0.53443535901924,0.3835361944308737,0.04016358554472115,0.46223152491220443,0.05203274712320623
0,119,pmfs_18_12,8,112,pmfs_17_12,-3.646357125692436,0.9188395545970158,1.4516329640074122,-19.888860797940225,-27.714368458735464,0.26639670470519816,-3.9127538303976195,0.17472525071875342,0.17622210625039392,47.39901624174238,46.607032777901175,0.024425308478412306,0.9363384033327843,0.09295125074308674,0.9043333118614123,0.028185395056517012,0.9521029826043399
0,125,pmfs_18_18,8,118,pmfs_17_18,-0.46811163726938076,3.5159357217779923,7.331892515829147,-15.95098121854786,-20.70316128713778,1.9079783970255775,-2.376090034294961,0.2854081921734884,0.22578849153892888,16.23442774549147,28.641129025462003,0.37785946694031236,0.6034323771737359,0.9722840605374239,0.009839523783537816,0.948185531037129,0.025362966373392276
0,163,pmfs_24_14,4,164,pmfs_24_15,-2.865646423225524,9.276820128984689,11.707010437118772,-5.728400202785339,-13.889883357370362,1.2150951540670416,-4.080741577292511,0.1834889499692112,0.17195690857339913,43.01431568181805,48.921486726763426,0.025365190709932806,0.4454229199909328,0.0006572867224930301,7.640179326774815e-05,0.0012566125489671235,0.009798828932052066
1,7,pmfs_2_12,5,0,pmfs_1_12,-2.369104871250615,6.728695519185164,8.271480425958938,-22.76797027131595,-29.048964920591054,0.7713924533868868,-3.1404973246375523,0.18316816521863502,0.19306426800606452,43.17464691408955,38.92585402482932,0.08433366842955645,0.9013431545675632,0.13305413533480723,0.49179446360032053,0.00695753355644976,0.010001109432093633
1,7,pmfs_2_12,9,0,pmfs_1_12,-3.4089100938145425,4.257358098990487,3.720532560636289,-22.76797027131595,-29.048964920591054,-0.268412769177099,-3.1404973246375523,0.18316816521863502,0.19306426800606452,43.17464691408955,38.92585402482932,0.025067425741462496,0.757845332420209,0.09452703210600046,0.08388286892889898,0.04283546703772711,0.1500939483997281
1,11,pmfs_2_16,1,12,pmfs_2_17,-1.9210985730226238,1.6204742764526379,9.76954497496726,-23.339185756623433,-35.33045360118272,4.074535349257311,-5.995633922279643,0.1878759072922525,0.23972565087954245,41.08908756757899,25.640214004413032,0.12771209201585212,0.8720763892156495,0.46295148352797183,0.5320847803593245,0.3923763902653353,0.6073106953910855
1,11,pmfs_2_16,5,12,pmfs_2_17,-5.5434668871216015,4.469372696977506,5.373706767293713,-23.339185756623433,-35.33045360118272,0.45216703515810375,-5.995633922279643,0.1878759072922525,0.23972565087954245,41.08908756757899,25.640214004413032,0.0037986087542865856,0.9707818420074108,0.0014675475033628582,0.651138485064436,0.002955149623554653,0.8545015092929678
1,18,pmfs_3_16,1,19,pmfs_3_17,-1.5030388227719715,3.5046547808664714,4.878300208855556,-27.68319039605137,-32.06291346958449,0.6868227139945424,-2.189861536766559,0.2187255008626489,0.20564770746086317,30.565122851253342,34.48171097866507,0.17804611100829712,0.8003758182123241,0.0316647852357954,0.9678496081982367,0.04448628629367867,0.932791237396232
1,18,pmfs_3_16,5,19,pmfs_3_17,-2.3784940105222763,3.9807234479927516,3.60345850048125,-27.68319039605137,-32.06291346958449,-0.18863247375575076,-2.189861536766559,0.2187255008626489,0.20564770746086317,30.565122851253342,34.48171097866507,0.0836320739995046,0.9022765931210939,0.22095611888823913,0.7775065350410528,0.03234042195247043,0.9525381676842137
1,19,pmfs_3_17,1,18,pmfs_3_16,-1.1663661104478236,13.949539820399696,7.237084525971076,-32.06291346958449,-27.68319039605137,-3.35622764721431,2.189861536766559,0.20564770746086317,0.2187255008626489,34.48171097866507,30.565122851253342,0.12598257715570513,0.4044425629739242,0.880610921666213,0.00583907778945433,0.11072185739808237,0.012316974875028013
1,30,pmfs_5_14,1,31,pmfs_5_15,-2.11476468022423,1.4295117787191047,3.047942883324198,-39.70456103312171,-45.552521498175466,0.8092155523025467,-2.923980232526876,0.1891511806596003,0.18266203687842128,40.49571866589798,43.41862645753044,0.050785526235463396,0.42089191955979494,0.09079047777980519,0.5009509769759724,0.023132102557704707,0.2858632399163396
1,30,pmfs_5_14,5,31,pmfs_5_15,-2.7929954407408992,1.4868507354961982,1.7488203190680034,-39.70456103312171,-45.552521498175466,0.1309847917859026,-2.923980232526876,0.1891511806596003,0.18266203687842128,40.49571866589798,43.41862645753044,0.020925404628089856,0.34170896457385286,0.05196879626143812,0.44179659027637896,0.005083051518673759,0.07890713533956552
1,38,pmfs_6_15,1,37,pmfs_6_14,-7.92376127192399,3.1164316634820763,6.5456799152725536,-24.58140980863039,-43.85818060426894,1.7146241258952386,-9.638385397819274,0.18358870118780013,0.17756134458176695,42.96935784579389,45.914542388997376,0.00025070465305968356,0.692481524445038,9.762758061128405e-05,0.7720108688303189,1.9918362732834283e-05,0.9401889225650937
1,47,pmfs_7_17,5,46,pmfs_7_16,-2.9846557966649634,0.9674279733117641,1.7863479226111012,-31.663755886394988,-38.45198742902437,0.40945997464966855,-3.3941157713146914,0.18068803595809066,0.18621341260588806,44.34512672946142,41.80762429737995,0.02473975336339974,0.48934472217569086,0.052809564231362564,0.6376950025422439,0.00862032375757777,0.5412573706118876
1,47,pmfs_7_17,9,46,pmfs_7_16,-3.476721335774446,0.8153844128477095,0.6501732839281976,-31.663755886394988,-38.45198742902437,-0.08260556445975592,-3.3941157713146914,0.18068803595809066,0.18621341260588806,44.34512672946142,41.80762429737995,0.02234462166557624,0.7229260874071528,0.1424102265866462,0.39633901938769717,0.033223505966980996,0.5151633825009456
1,47,pmfs_7_17,13,46,pmfs_7_16,-3.400065882077353,1.2530552820298013,1.24115506050447,-31.663755886394988,-38.45198742902437,-0.005950110762665606,-3.3941157713146914,0.18068803595809066,0.18621341260588806,44.34512672946142,41.80762429737995,0.023715768708512313,0.7106684850566193,0.26696157840763673,0.19371451559802147,0.0697907098398207,0.43197679699874514
1,51,pmfs_8_14,13,52,pmfs_8_15,-25.35620936792759,77.41985997236289,33.69999264010147,-26.235901284618215,-33.22845268821177,-21.859933666130708,-3.496275701796776,0.18831288228695128,0.17488267084769052,40.83814862923396,47.31440449866925,6.512090752241372e-12,0.6695488288226484,7.759545304138556e-19,6.92181988642925e-08,1.03376997144224e-16,2.9444971696629524e-09
1,53,pmfs_8_16,9,54,pmfs_8_17,-5.737805895238155,0.8806191170986364,0.7832001007981543,-19.526576858062686,-30.904769632238498,-0.048709508150241054,-5.689096387087906,0.1860658552914485,0.17747233110738878,41.828640467191434,45.95932289743702,0.0031059077593313705,0.9640198849588262,0.007113890236963608,0.964772254653836,0.004620612698541588,0.9316038409314037
1,55,pmfs_8_18,13,48,pmfs_7_18,-7.216585636511719,0.30024591894541647,10.570927214928524,-10.717120337997565,-35.420972907004156,5.135340647991554,-12.351926284503296,0.2752343678831777,0.18387839780114507,17.359125469593884,42.852284426872295,0.0003199764022439588,0.4357538883089151,0.025985680813028014,2.996948982215926e-60,0.0004945382503394849,0.10034036115232674
1,57,pmfs_9_13,9,50,pmfs_8_13,-8.75813394604032,29.00266700533648,5.412137356065144,-45.966231894393204,-39.89197013720223,-11.795264824635668,3.0371308785954874,0.18639092267776605,0.17569237017933664,41.72270340566668,46.885755333530746,8.263739551689875e-05,0.5257579708403471,6.747095262112111e-06,0.04454284495404502,7.59393495123511e-07,0.13788423863495838
1,59,pmfs_9_15,13,58,pmfs_9_14,-4.1646452907632945,0.8762884990917146,2.785739728724301,-21.679113768838775,-31.91785557999791,0.9547256148162931,-5.119370905579567,0.1737060885481134,0.1826076355688158,47.950158529740456,43.43199038920264,0.00970108826338436,0.6244575557483084,1.4473073644873143e-06,0.003399109269033697,2.5771787930428248e-05,0.006116698732516175
1,72,pmfs_11_14,9,73,pmfs_11_15,-4.295060939196052,4.06844859204307,7.470671006187844,-28.416797379383212,-40.40914167192006,1.7011112070723873,-5.9961721462684245,0.24130748249157294,0.26371805314593083,24.793397004137564,20.843727373038547,0.01339531573344869,0.9823680288179504,0.012938529867400591,0.9846426844651086,0.023895059839211905,0.9734369312830966
1,75,pmfs_11_17,1,74,pmfs_11_16,-2.032809397140248,1.2976711116530963,4.582317135916073,-30.778054423070365,-38.12831924161372,1.6423230121314882,-3.6751324092716757,0.2361561843324093,0.22102808087976544,25.924846177899994,29.723678513970057,0.10119965313337226,0.7727107031377229,0.039051824097180776,0.8445544610968578,0.025649483017700803,0.45596457022689285
1,80,pmfs_12_15,1,79,pmfs_12_14,-0.47269373919545465,1.6685381956349938,8.072181057306068,-15.135912614812604,-22.484942954874473,3.201821430835537,-3.6745151700309346,0.18233860531425328,0.18602831222222088,43.5613176510795,41.84613962540234,0.22073194014682643,0.3541224523782132,0.2457585620216316,0.7266822473546887,0.10714006287353957,0.8753746706005615
1,80,pmfs_12_15,9,79,pmfs_12_14,-0.9650257464591848,1.5371741190210806,6.956152966164677,-15.135912614812604,-22.484942954874473,2.709489423571798,-3.6745151700309346,0.18233860531425328,0.18602831222222088,43.5613176510795,41.84613962540234,0.2031651736139555,0.5332791698010553,0.5787480170671029,0.29073690142266095,0.29950794355721694,0.6100032901178593
1,80,pmfs_12_15,13,79,pmfs_12_14,-2.6811278952416355,1.8721358985594134,3.8589104481379506,-15.135912614812604,-22.484942954874473,0.9933872747892686,-3.6745151700309346,0.18233860531425328,0.18602831222222088,43.5613176510795,41.84613962540234,0.05964557972004511,0.8709180955195425,0.20984299075572665,0.7667895040144305,0.08708158065131119,0.8959713299901082
1,86,pmfs_13_14,1,87,pmfs_13_15,-1.5588406569957645,4.212169790030346,2.738581001690143,-18.753632164145355,-20.397724689796334,-0.7367943941701016,-0.8220462628254896,0.18938214117472388,0.21108521787717088,40.462121951561784,32.72712764204409,0.08343211638988045,0.39657849088505925,0.10823521074854359,0.22180268306022655,0.124799436268233,0.3717181768580053
1,86,pmfs_13_14,5,87,pmfs_13_15,-0.5915387793817874,1.2292573200029964,1.6902722868905498,-18.753632164145355,-20.397724689796334,0.2305074834437767,-0.8220462628254896,0.18938214117472388,0.21108521787717088,40.462121951561784,32.72712764204409,0.20354675523534993,0.36776145700658547,0.052212565106376764,0.22409406639152246,0.08185945674257614,0.3543701537404236
1,93,pmfs_14_14,1,94,pmfs_14_15,-1.3350717428453311,2.565407244555585,3.2333461098270533,-20.157137233144372,-23.495219584106458,0.3339694326357341,-1.669041175481043,0.21389594284959967,0.2591886981613269,31.826100461730043,21.531938886577876,0.1877124437606393,0.7133577018583598,0.11227734724137066,0.7823597672832422,0.13967063366135352,0.7211685275606965
1,93,pmfs_14_14,5,94,pmfs_14_15,-1.3889652037373867,2.9067172298023913,3.4668691732899024,-20.157137233144372,-23.495219584106458,0.28007597174375554,-1.669041175481043,0.21389594284959967,0.2591886981613269,31.826100461730043,21.531938886577876,0.17793129646265413,0.7136286325807514,0.14259348925369636,0.6460991318644923,0.11679852941813937,0.738719790280391
1,93,pmfs_14_14,9,94,pmfs_14_15,-1.6512969427153212,0.9240402678834228,0.9595287334149746,-20.157137233144372,-23.495219584106458,0.017744232765775914,-1.669041175481043,0.21389594284959967,0.2591886981613269,31.826100461730043,21.531938886577876,0.12844796222664912,0.6696939398438807,0.09251915204205366,0.8300383480033615,0.11058023526636329,0.7654305143994751
1,93,pmfs_14_14,13,94,pmfs_14_15,-0.8702412906923077,5.262771374744633,6.860371144322285,-20.157137233144372,-23.495219584106458,0.7987998847888256,-1.669041175481043,0.21389594284959967,0.2591886981613269,31.826100461730043,21.531938886577876,0.20537720132324863,0.4903353699929828,0.10229268784908828,0.019024679617078252,0.1488543933469254,0.5297405436735996
1,101,pmfs_15_15,13,100,pmfs_15_14,-18.470320636921397,35.74267964923758,6.66120406497748,-20.699797667492362,-28.558963357074894,-14.54073779213005,-3.929582844791266,0.5215863381759606,0.29005158138798187,4.625494357806385,17.617085855326636,9.515651148374315e-09,0.9999927322886584,7.833049857884049e-10,0.9999963972079194,1.3558317948623338e-10,0.9999983856914949
1,107,pmfs_16_14,1,108,pmfs_16_15,-0.28505577002311266,1.382967218496092,2.1335447567606707,-14.252583514271008,-15.573272592581784,0.37528876913228937,-0.6603445391553882,0.20683011715213262,0.19998844085104087,33.89981096671346,36.357777651723396,0.34988994455757166,0.4652963111566229,0.17045908946871316,0.45741525112612197,0.19240877443299,0.5270284963975126
1,107,pmfs_16_14,9,108,pmfs_16_15,-0.9319152151113874,2.0007139531115734,1.457572601199527,-14.252583514271008,-15.573272592581784,-0.27157067595602324,-0.6603445391553882,0.20683011715213262,0.19998844085104087,33.89981096671346,36.357777651723396,0.2457824546441936,0.624132090260817,0.1107481046009394,0.6416488605483367,0.12452895500747826,0.699784733161368
1,111,pmfs_16_18,9,118,pmfs_17_18,-16.553388579398955,31.431965831615344,3.17779651384307,-9.573516371990273,-14.426124213015857,-14.127084658886137,-2.426303920512792,0.22199671280095898,0.25215124425212326,29.600860444419325,22.519985661095436,3.130215490227143e-08,0.4837484128115525,1.0082502660620484e-07,0.5694467112403576,1.3702218400367223e-06,0.44553157379880215
1,119,pmfs_18_12,1,112,pmfs_17_12,-1.8820194534187404,3.5075921284302503,2.1100220454529337,-21.650089940060834,-24.016558763921047,-0.6987850414886583,-1.1832344119301066,0.17598203997721823,0.17488675899866182,46.73229324460008,47.313242723302935,0.12638148485675654,0.8299159609845905,0.8330379300387184,0.148661409148655,0.01172331978586546,0.9098523072502841
1,119,pmfs_18_12,5,112,pmfs_17_12,-0.8957929775764502,4.1603476606889584,4.735230529396254,-21.650089940060834,-24.016558763921047,0.287441434353648,-1.1832344119301066,0.17598203997721823,0.17488675899866182,46.73229324460008,47.313242723302935,0.2786726373355838,0.6825465484625314,0.8250409398939499,0.15988300432106292,0.012449571962942614,0.9268748393525295
