source_index,source_id,realization_index,nearest_index,nearest_id,nearest_distance_m,full_truth_vs_nearest_logodds,full_map_is_nearest,full_posterior_true,full_posterior_nearest,block_product_truth_vs_nearest_logodds,block_product_map_is_nearest,block_product_posterior_true,block_product_posterior_nearest,matched_block_diag_truth_vs_nearest_logodds,matched_block_diag_map_is_nearest,matched_block_diag_posterior_true,matched_block_diag_posterior_nearest,diag_cov_truth_vs_nearest_logodds,diag_cov_map_is_nearest,diag_cov_posterior_true,diag_cov_posterior_nearest
0,pmfs_1_12,13,7,pmfs_2_12,0.2999999999999998,9.995006507767615,0,0.9997646833593002,4.561646408560168e-05,6.2054629018603915,0,0.9625321273497836,0.0019427500926730147,6.5478882435137855,0,0.6491828855023151,0.000930369210888613,5.253479877845226,0,0.8620181072226162,0.004507742160949426
0,pmfs_1_12,14,7,pmfs_2_12,0.2999999999999998,0.08162892083413809,0,0.0860576958703232,0.07931196759418148,-1.2378919675550515,0,0.009140914975250193,0.031520951594414925,0.9228252682882836,0,0.03465064000755815,0.013769980929569572,1.4296519521931792,0,0.016580716016156245,0.003969294543729807
0,pmfs_1_12,15,7,pmfs_2_12,0.2999999999999998,1.6844509878521343,0,0.0899580424554567,0.016691379337994226,0.6231896077380821,0,0.05429744307516094,0.029115990624121055,2.2152273571930774,0,0.003600585546657457,0.0003929272207836596,1.4147246024582216,0,0.003966048694977456,0.0009637201818212701
1,pmfs_1_13,0,8,pmfs_2_13,0.2999999999999998,-0.5309996038305975,0,0.006460076771764751,0.010986209513896386,-1.5853320306949286,0,0.001163108232908202,0.005677028607964375,0.18687518549962512,0,0.003297674659171322,0.0027355770090567223,0.7389772770542073,0,0.005595745842187309,0.002672540079878155
1,pmfs_1_13,1,8,pmfs_2_13,0.2999999999999998,0.6989062399029731,0,0.004058443390117322,0.0020175688737485587,-0.08788889920273846,0,7.75790186651995e-05,8.47059554790166e-05,0.42965947581510555,0,0.0005271409225127421,0.0003430267533150761,0.30646702392070324,0,0.0004889766804468651,0.000359907759917911
1,pmfs_1_13,2,8,pmfs_2_13,0.2999999999999998,2.5803841107940393,0,0.0027853455536949127,0.00021097573156912816,4.346965474656974,0,0.002276063179933248,2.9466000681141672e-05,2.3673260814438324,0,0.0006795983769020508,6.369944947253866e-05,2.3988046856735687,0,0.0007794471599098076,7.079442207665008e-05
1,pmfs_1_13,3,8,pmfs_2_13,0.2999999999999998,-0.6977714869620701,0,8.736309483123291e-07,1.7553604817370852e-06,-2.390722264190938,0,5.05275199786938e-10,5.5183020654130934e-09,-1.6614346107466567,0,5.801476636847758e-08,3.0555572914949254e-07,-1.7519367116010383,0,3.5509499835216554e-08,2.0473919983342798e-07
1,pmfs_1_13,4,8,pmfs_2_13,0.2999999999999998,-1.5528515957947455,0,2.556377980993077e-06,1.2078693120493861e-05,-5.6558124250367925,0,8.1403414830515e-11,2.327720066811406e-08,-3.3176650667108287,0,5.4714173564972413e-08,1.5098836247058311e-06,-4.139691930800648,0,6.38518768534124e-09,4.008842829967895e-07
1,pmfs_1_13,5,8,pmfs_2_13,0.2999999999999998,0.7975840331441244,0,0.00013305515394171398,5.993014898244643e-05,-0.6797850006076658,0,1.6240491722582184e-07,3.204985353184299e-07,0.09133054887321279,0,5.043162436242892e-05,4.6029748635829526e-05,-0.4158730856619641,0,1.3847036731429823e-05,2.0987863477070675e-05
1,pmfs_1_13,6,8,pmfs_2_13,0.2999999999999998,-14.528659159814666,0,5.183303139583613e-08,0.10576040649151046,-112.30574320741383,0,9.091455920104568e-54,5.4000527027860255e-05,-11.740802711184745,0,2.8183506114482304e-08,0.0035396543123275394,-13.897013303559433,0,1.2653859315277074e-09,0.0013728376917105977
1,pmfs_1_13,7,8,pmfs_2_13,0.2999999999999998,0.5264198167254666,0,0.0004344085302973601,0.0002566120955069588,-0.17562578828433573,0,0.0002194962528072258,0.0002616377593423092,0.5657838586089419,0,0.00017046925621375488,9.681201479796513e-05,0.5687579760394552,0,0.00011597943083573201,6.567083261940085e-05
1,pmfs_1_13,8,8,pmfs_2_13,0.2999999999999998,-0.9980265248171314,0,7.7385048584563e-06,2.0993965158453905e-05,-4.666059730721273,0,1.2326374657504143e-08,1.3100243168554318e-06,-2.362644383267879,0,2.8898727821266986e-06,3.068754476828357e-05,-3.167668311718156,0,5.728171203615799e-07,1.3605573661476846e-05
1,pmfs_1_13,9,8,pmfs_2_13,0.2999999999999998,-0.7013562463790333,0,6.5487591991114244e-06,1.3205479311664065e-05,-2.6804462663465856,0,8.25202311950637e-11,1.2041025013189632e-09,-2.1969410601336765,0,1.6209381463895693e-07,1.4584307829136037e-06,-2.4142336733303686,0,1.1183831829843352e-08,1.2504864505452908e-07
1,pmfs_1_13,10,8,pmfs_2_13,0.2999999999999998,2.3716880284536117,0,0.0017549767901863212,0.00016377980650252852,4.550488137672195,0,0.0005065740350075512,5.3504589653401066e-06,2.5472218904358748,0,0.0008183198176971258,6.407353094917815e-05,2.9040260293840348,0,0.0010715247019304744,5.872184704056591e-05
1,pmfs_1_13,11,8,pmfs_2_13,0.2999999999999998,1.2398036682450329,0,0.015611388774866924,0.0045185765845469515,0.27112449357451673,0,0.0007361514676388746,0.0005613313665757723,1.4355937184024965,0,0.0004438379238413163,0.00010562190051333042,1.3425469561527574,0,0.00014072085001027586,3.6753416403375185e-05
1,pmfs_1_13,12,8,pmfs_2_13,0.2999999999999998,-0.8961183628306841,0,6.778575715025379e-06,1.6608014352659988e-05,-4.170725643004294,0,8.946064939273687e-09,5.793688996174879e-07,-1.9950028626617815,0,2.9774830256579303e-07,2.189112238352539e-06,-2.4842240236935957,0,9.672058942943885e-08,1.1598550555314408e-06
1,pmfs_1_13,13,8,pmfs_2_13,0.2999999999999998,0.8030133802382178,0,0.0007469010520553173,0.0003345944949161795,-0.02428442831243771,0,8.27265736534778e-05,8.47601331789651e-05,0.5125668741840634,0,0.0003203916478276229,0.0001919005506967911,0.45133299369436486,0,0.00032137524994121496,0.00020464493429524428
1,pmfs_1_13,14,8,pmfs_2_13,0.2999999999999998,-8.91604154962572,1,3.096885539063422e-05,0.23073463992530152,-39.2002995706465,0,1.1501596715652665e-19,0.012168356592860622,-7.589257250685426,0,9.311375246579689e-06,0.018407142510734734,-9.177358530555907,0,1.0377695017984404e-06,0.010041002418242405
1,pmfs_1_13,15,8,pmfs_2_13,0.2999999999999998,1.3476969944382038,0,0.018038415263542492,0.004687065392052547,0.86587391028496,0,0.002211849628616925,0.0009304892008049374,2.2265003706020146,0,0.0014882417961754105,0.00016058932487239644,1.8560952977631464,0,0.0007068485996302776,0.00011046748236463494
2,pmfs_1_14,0,3,pmfs_1_15,0.2999999999999994,-3.9972232896852695,0,0.0004650569950432484,0.02532084523340662,-4.140647383686583,0,0.0005921377484734013,0.037212003938804514,-2.9833664781279747,0,0.001236913429206909,0.02443424384360459,-2.3574227938507217,0,0.0013593220879695466,0.014359459226590566
2,pmfs_1_14,1,3,pmfs_1_15,0.2999999999999994,-2.673573402603438,0,0.0005090738252660611,0.00737732546247725,-3.322616834758339,0,0.0005644738126030996,0.015654455107196798,-2.639146496367654,0,0.0015336377074516101,0.021472842482591778,-2.2111768032254986,0,0.002430357539814722,0.022180536841425538
2,pmfs_1_14,2,3,pmfs_1_15,0.2999999999999994,-2.3754387381758555,0,3.4631285705640596e-07,3.724847967275918e-06,-4.507227246068638,0,2.3949560064818917e-12,2.1715081407101034e-10,-2.8935456824162564,0,4.933853393892102e-09,8.909168309619967e-08,-3.076467180095637,0,1.6813246882247548e-09,3.645392621342696e-08
2,pmfs_1_14,3,3,pmfs_1_15,0.2999999999999994,2.979797351415387,0,9.534653039150846e-07,4.843901988198089e-08,1.0717430014032807,0,1.84857294227256e-11,6.3297203107040645e-12,4.39404163382201,0,3.7146399794618276e-08,4.5878445446893276e-10,1.5588444733087208,0,9.165649858763395e-09,1.9282605209706633e-09
2,pmfs_1_14,4,3,pmfs_1_15,0.2999999999999994,56.795254254212,0,0.996537330880505,2.1509387884014686e-25,251.76699525877478,0,1.1016316099819484e-05,5.023652873862415e-115,53.53127146111528,0,0.9998279388416985,5.644031949581984e-24,55.24595034318992,0,0.8696823681118001,8.837904080219243e-25
2,pmfs_1_14,5,3,pmfs_1_15,0.2999999999999994,5.209408144925764,0,0.5100997448254512,0.0027876477497016453,13.048088313363936,0,0.31151778556266124,6.710735058594347e-07,7.133429513186083,0,0.73447447369804,0.0005860944813197861,8.101072598642702,0,0.7349580649942711,0.00022284938139209584
2,pmfs_1_14,6,3,pmfs_1_15,0.2999999999999994,-2.1201702727178358,0,0.0004164447850880546,0.003470049565069236,-2.925718951460163,0,0.0006575400075636997,0.012261561437106053,-1.8854543015055163,0,0.0030151930090063454,0.019868153950671055,-1.5091164757117128,0,0.0047954387753561655,0.021688489601638477
2,pmfs_1_14,7,3,pmfs_1_15,0.2999999999999994,-0.6353801361351454,0,0.04903153838636814,0.09255877681386711,1.6335078018375482,0,0.3276752619655508,0.0639764637064951,2.2876215605613357,0,0.471691045855711,0.047880228203756606,3.964665920637417,0,0.5306994458035593,0.010069690031953928
2,pmfs_1_14,8,3,pmfs_1_15,0.2999999999999994,-4.539924391883449,0,9.223214936367527e-05,0.00864065054261013,-5.1045223864228575,0,0.0001100072458213111,0.0181253831923936,-4.137894232411296,0,0.00020760316962329344,0.013010638546663194,-3.63529374298899,0,0.0004529919487453848,0.01717427828790709
2,pmfs_1_14,9,3,pmfs_1_15,0.2999999999999994,-2.8850294095178564,0,8.68114309301483e-05,0.0015542800316759205,-3.796034270972747,0,5.227766793287041e-06,0.00023276246231109993,-3.2375950342889466,0,5.713845010991443e-05,0.0014554527597564076,-3.0851283358328,0,5.248587338530272e-05,0.0011478804006652015
2,pmfs_1_14,10,3,pmfs_1_15,0.2999999999999994,0.3746359208949883,0,0.15142851886745828,0.10411309602417577,2.3246987250439783,0,0.14689816408490605,0.014368536637259817,3.498843982514602,0,0.2952967019150605,0.008927502116669265,4.222437463516934,0,0.24808297041823263,0.0036376060431692666
2,pmfs_1_14,11,3,pmfs_1_15,0.2999999999999994,-3.464021904621413,0,4.574313553949727e-05,0.0014612735693439118,-4.239504798773613,0,7.124226601866475e-09,4.942324593191941e-07,-3.7838865420834153,0,4.402493972317854e-06,0.00019365103183968362,-3.4797176137342145,0,1.488234396123758e-06,4.829403538389358e-05
2,pmfs_1_14,12,3,pmfs_1_15,0.2999999999999994,-4.174393255158417,0,6.809069028959281e-07,4.425921359046635e-05,-4.453253899351198,0,1.3718183258144853e-09,1.1784745151163305e-07,-3.8846917248874107,0,7.920594503565667e-08,3.853523041124701e-06,-3.5890497912751247,0,2.805002958707763e-08,1.015401599792144e-06
2,pmfs_1_14,13,3,pmfs_1_15,0.2999999999999994,-2.9588984389024517,0,3.685986180822119e-05,0.0007105374404295648,-3.484011843025339,0,2.28157221190709e-07,7.4356910564012e-06,-2.996612065194528,0,7.177330400915562e-06,0.00014367295469529858,-2.795358708060242,0,5.989942720403232e-06,9.804637270366952e-05
2,pmfs_1_14,14,3,pmfs_1_15,0.2999999999999994,-2.239823565928411,0,6.552131459391687e-07,6.153548352321208e-06,-4.505070714405303,0,5.0181774489344206e-12,4.540183084480153e-10,-2.746047026445579,0,1.3599889969133058e-08,2.1189878441279356e-07,-2.95338845930484,0,5.161334909084972e-09,9.894693621928441e-08
2,pmfs_1_14,15,3,pmfs_1_15,0.2999999999999994,-3.530813730379643,0,2.4150793840417244e-05,0.0008247917920222264,-4.432952408475408,0,1.1103042766432026e-06,9.346495090027509e-05,-3.8489030593222315,0,7.3836974330903585e-06,0.0003466021497532113,-3.7047560806424897,0,6.177796446692461e-06,0.00025106647043051966
3,pmfs_1_15,0,2,pmfs_1_14,0.2999999999999994,4.309534044054182,0,0.019162245158952346,0.0002575369435967925,3.469632500765008,0,0.02329549473543132,0.0007251530681827825,2.909939725697844,0,0.025924258975493723,0.0014123280535303221,1.9121719024306625,0,0.013366564084936102,0.001975031739270411
3,pmfs_1_15,1,2,pmfs_1_14,0.2999999999999994,1.9112708787084922,0,0.03492103157526348,0.005164552164107199,1.8331548339436288,0,0.021980953669237708,0.003514936649280807,1.1679083830516417,0,0.02912643263083916,0.009058809563513619,0.5621886340086633,0,0.017596030147439518,0.010029037976709291
3,pmfs_1_15,2,2,pmfs_1_14,0.2999999999999994,2.447566187512958,0,0.00024028758579788928,2.0785804809218548e-05,4.0684027220272725,0,3.0851196418618635e-06,5.277000780708554e-08,2.9174483670191815,0,8.0444174023739e-06,4.3497357078612203e-07,3.1661303997999894,0,4.393992670802522e-06,1.852790718898367e-07
3,pmfs_1_15,3,2,pmfs_1_14,0.2999999999999994,3.172671016871396,0,0.0037437583849381506,0.00015683186135729326,3.1121574954198765,0,0.000983598903532084,4.377490465814556e-05,2.358739672169432,0,0.0014298568997275051,0.0001351776684739037,1.4621146105147584,0,0.0007956768117962157,0.00018439468316619687
3,pmfs_1_15,4,2,pmfs_1_14,0.2999999999999994,3.897310671706048,0,4.566923750824707e-05,9.269221103238596e-07,3.6510249478842667,0,2.5563405733686134e-08,6.637411216342947e-10,3.0363344037749957,0,3.158106509067954e-06,1.5162244513344224e-07,2.5008708382227773,0,7.774732769917624e-07,6.376334113253835e-08
3,pmfs_1_15,5,2,pmfs_1_14,0.2999999999999994,2.7964767377695523,0,0.0006906060420524969,4.214401983201023e-05,3.0277928308762547,0,3.093923797988744e-07,1.498152054577956e-08,2.6214434323977844,0,7.144815148784211e-05,5.194127187004442e-06,2.3498104297612272,0,1.5577272408077744e-05,1.4858730697772646e-06
3,pmfs_1_15,6,2,pmfs_1_14,0.2999999999999994,1.9951901519763169,0,0.014110645732105466,0.0019188755760011025,2.3352028765119934,0,0.01951748487551724,0.0018891138327970236,1.2553097974663299,0,0.02788823553632915,0.00794779981132561,0.62429755657213,0,0.020787925373584322,0.01113479344742928
3,pmfs_1_15,7,2,pmfs_1_14,0.2999999999999994,3.7157417687920553,0,0.005727142405968079,0.00013938365082821882,4.373695227958443,0,7.736494599257124e-06,9.751524667039728e-08,3.8219382671504647,0,0.00023724770824506665,5.192246788003949e-06,3.5154581514983576,0,7.134841667584495e-05,2.1214864554745867e-06
3,pmfs_1_15,8,2,pmfs_1_14,0.2999999999999994,4.42731688202451,0,0.0005742009922742861,6.859692486962803e-06,5.221699076565578,0,1.0621848667929538e-05,5.73383266608161e-08,4.349694339275642,0,1.0108989275659706e-05,1.3051471708571003e-07,4.102941272532879,0,3.868183575887859e-06,6.391787415926948e-08
3,pmfs_1_15,9,2,pmfs_1_14,0.2999999999999994,2.9402761468652683,0,0.0017634287880613005,9.319920773610746e-05,3.8370606786101593,0,0.0001624749501522879,3.5024515227192344e-06,3.2326992975118394,0,0.000661222399712429,2.6085795832880206e-05,3.141043421532199,0,0.000663006355204676,2.8666842868300704e-05
3,pmfs_1_15,10,2,pmfs_1_14,0.2999999999999994,2.4628067212798364,0,2.5163674929154753e-05,2.1438317434346484e-06,4.079224708824196,0,1.1645866244370672e-08,1.9705479916244405e-10,3.00305392537423,0,6.696567283354657e-06,3.323858201057062e-07,3.212511608713056,0,1.6196379360734722e-06,6.519914127932806e-08
3,pmfs_1_15,11,2,pmfs_1_14,0.2999999999999994,2.8114928367012952,0,0.0026215993480584888,0.00015759792514326578,3.9674916096574364,0,0.001408402807415907,2.6648156426008526e-05,3.043713730903538,0,0.00199594764520855,9.512202069232993e-05,3.0186070442974797,0,0.0024105741065367672,0.00011780293338377012
3,pmfs_1_15,12,2,pmfs_1_14,0.2999999999999994,-10.158373275641367,0,8.022523452875347e-06,0.20703151209955992,-24.04934738993749,1,2.1506688129483657e-11,0.5985113659476475,-10.264891983813557,1,1.8976939190247755e-05,0.5447686559266113,-11.956807390468798,1,4.570543768454357e-06,0.7124318766462276
3,pmfs_1_15,13,2,pmfs_1_14,0.2999999999999994,2.9965559696946222,0,0.0005324507255330909,2.660061642515753e-05,3.653562987070842,0,2.3630271641845234e-05,6.119930208935674e-07,3.1302725526517197,0,0.0002053015199642101,8.972884308759608e-06,2.959504362530012,0,0.00019008727678310061,9.855000148280256e-06
3,pmfs_1_15,14,2,pmfs_1_14,0.2999999999999994,1.8083491055670393,0,0.02363902300734193,0.003875015869571506,1.9176545745078593,0,0.025695424678768546,0.0037759740408357593,1.2260113959262973,0,0.02836960725672341,0.008325366085937825,0.6623510466565952,0,0.021488605967981154,0.011080333642709017
3,pmfs_1_15,15,2,pmfs_1_14,0.2999999999999994,-1.2983045165902336,0,4.882166795023903e-08,1.788377099526615e-07,0.21136227182849865,0,4.1675378258427845e-12,3.373541693596387e-12,-2.3890881489720925,0,5.866845695401048e-10,6.396942777056522e-09,-0.385303290796589,0,2.4369953719314667e-09,3.5825296834043646e-09
4,pmfs_1_16,0,5,pmfs_1_17,0.2999999999999994,7.697582788358635,0,0.11170993911146083,5.070772029902571e-05,5.310492903876806,0,0.136627423303847,0.0006748699855660755,2.763575680556487,0,0.07430275860776278,0.0046859674715733456,1.191969953657452,0,0.03469750134762096,0.010534943913635958
4,pmfs_1_16,1,5,pmfs_1_17,0.2999999999999994,0.8466738415710076,0,0.00726452244643532,0.003115310168497486,2.5288457328892493,0,0.05270012706355747,0.0042028889485628265,2.981059927050678,0,0.056144537024556435,0.0028487191063137404,4.15129230785537,0,0.08291973669430604,0.0013054930745128267
4,pmfs_1_16,2,5,pmfs_1_17,0.2999999999999994,-1.41309073481297,0,2.4343532317250802e-05,0.00010001867672562748,-3.6941506692222035,0,9.70974823618377e-07,3.9044262164947e-05,-2.4604152488242654,0,3.6872822517091e-06,4.3176869273159586e-05,-2.945091294288158,0,2.672120410629856e-06,5.0803416832543506e-05
4,pmfs_1_16,3,5,pmfs_1_17,0.2999999999999994,-1.9088456477577465,0,0.00027448137339001176,0.0018514586186017153,-0.28979870730709223,0,0.0001801375047532096,0.0002406922585070298,-1.0935474815790567,0,0.00010407931824673787,0.00031066052778722813,-0.628199373844458,0,0.00010061561714758682,0.0001885770844738542
4,pmfs_1_16,4,5,pmfs_1_17,0.2999999999999994,0.7698294105672208,0,0.014899991561612898,0.0069000677890111795,-0.1316891635796793,0,0.009204872331749499,0.010500491952894351,0.9570041264387341,0,0.02432563550022911,0.00934205852414173,0.8875021065026685,0,0.034672547591831505,0.014274091797904972
4,pmfs_1_16,5,5,pmfs_1_17,0.2999999999999994,-2.711190569784243,0,7.190751828239377e-06,0.00010820053401779763,-10.028630143265982,0,1.0325171586062148e-11,2.3403241268137715e-07,-7.738698955653598,0,4.6660035438347116e-09,1.0710736073389019e-05,-8.98056874882182,0,2.283844904147092e-10,1.8150059772626634e-06
4,pmfs_1_16,6,5,pmfs_1_17,0.2999999999999994,-1.1815300100949413,0,0.0003260787005622,0.0010628069732748473,-1.1335019694084485,0,0.0025284449173719487,0.007854655599544572,-0.626967161126041,0,0.0008476294839331033,0.0015866985804948615,-0.19855923284490373,0,0.001968751349878103,0.0024011762995365025
4,pmfs_1_16,7,5,pmfs_1_17,0.2999999999999994,3.3421589070699262,0,0.0017668302213791928,6.247606214245752e-05,4.737839425897775,0,0.40258266584321667,0.003525636653401157,3.5897207222026575,0,0.17062141991528423,0.0047101815895746295,4.397781016549156,0,0.3543094680010249,0.004359641015532474
4,pmfs_1_16,8,5,pmfs_1_17,0.2999999999999994,5.93750783091083,0,0.35273035865148955,0.0009307133699873485,2.967734972109465,0,0.3105409629677703,0.015967906217267555,1.9550482071220987,0,0.17936907951037095,0.0253910658162802,1.2675435715911227,0,0.150842347624518,0.042465486529366527
4,pmfs_1_16,9,5,pmfs_1_17,0.2999999999999994,-1.59527490096648,0,1.488403953704062e-06,7.337361246576096e-06,-7.854910388123049,0,2.306964142468073e-11,5.948193412399502e-08,-5.694898480127831,0,2.2364844309476543e-09,6.650110537162882e-07,-7.042325854364972,0,1.4096612665389473e-10,1.6127164841521013e-07
4,pmfs_1_16,10,5,pmfs_1_17,0.2999999999999994,-1.5333024951903624,0,6.109985154391029e-05,0.0002831033234787157,-2.6527592115957503,0,8.384920271230226e-06,0.00011900840231714715,-1.6787994097518055,0,5.267390853463528e-05,0.0002822856914848114,-1.4637603889528243,0,3.747682478204549e-05,0.00016198166099224182
4,pmfs_1_16,11,5,pmfs_1_17,0.2999999999999994,-2.904540223627528,0,2.9025385811608854e-05,0.0005299120468909808,-4.266645505181119,0,4.799736937813588e-06,0.00034213541773147065,-3.0390570766163005,0,1.2647381300725656e-05,0.00026414739415970076,-3.2890864189123796,0,1.1266281874807346e-05,0.00030214310991608155
4,pmfs_1_16,12,5,pmfs_1_17,0.2999999999999994,-2.0629885170281472,0,3.385331055823993e-06,2.664070260655853e-05,-5.681747367109409,0,2.6420852627100944e-12,7.753510113759151e-10,-4.799580007901184,0,4.460345936919453e-09,5.417509181805904e-07,-4.720938102289235,0,4.155315068617029e-09,4.665318799373346e-07
4,pmfs_1_16,13,5,pmfs_1_17,0.2999999999999994,8.719504795438215,0,0.5982215806782635,9.773030596999404e-05,17.0642022912454,0,0.3479499829781655,1.3509146966586167e-08,8.157946065915054,0,0.60597768688265,0.0001735823936702544,8.884975796643637,0,0.6639426291274209,9.192520214129353e-05
4,pmfs_1_16,14,5,pmfs_1_17,0.2999999999999994,-1.4506932133280568,0,2.2618722661144978e-05,9.649307199561585e-05,-2.8096588951830253,0,3.0459159557120687e-06,5.057516055218371e-05,-1.7932060553980396,0,1.2968557609001723e-05,7.79239879242334e-05,-1.7127197434198216,0,9.804029381403707e-06,5.435372812442845e-05
4,pmfs_1_16,15,5,pmfs_1_17,0.2999999999999994,-2.3560985646654515,0,0.00036712249612584006,0.0038730366171564543,-2.8888874865511864,0,6.852138541609143e-05,0.001231555617509058,-2.1523946245775605,0,4.68419260575737e-05,0.0004030954096320436,-1.7623389915233911,0,5.024449346817936e-05,0.00029272685822430455
5,pmfs_1_17,0,4,pmfs_1_16,0.2999999999999994,-0.6256760475334406,0,3.018945233643399e-06,5.643946515119158e-06,2.2570288754529333,0,1.2469144576182695e-07,1.3050329419689428e-08,0.8027147152159912,0,1.7857589880986419e-07,8.00217921174092e-08,1.3500723533741308,0,6.456027180307933e-08,1.6735410782356233e-08
5,pmfs_1_17,1,4,pmfs_1_16,0.2999999999999994,-1.1326140112878917,0,0.0011518136268598269,0.0035749521027844907,-1.9311244029336994,0,0.0044622447142535545,0.030777267260609004,-2.4094167950582825,0,0.0015297697941945758,0.01702246696712979,-2.9547155691774583,0,0.0017569809018294152,0.03372746560576594
5,pmfs_1_17,2,4,pmfs_1_16,0.2999999999999994,1.2687710823874863,0,0.011100958827156329,0.0031213337767641283,-0.6907686279992902,0,0.0076631880645292635,0.015289964858098514,-1.2040770637137372,0,0.005738125148480696,0.01912907811027885,-1.670595627087497,0,0.004649840535219767,0.024715449961398885
5,pmfs_1_17,3,4,pmfs_1_16,0.2999999999999994,-1.4395035526640072,0,0.0011996248662442385,0.005060738640967713,-3.825886438151933,0,0.0048107195951729975,0.2206842871173863,-2.4027403032417505,0,0.0066383912659390715,0.07337695767122059,-2.8857681984147474,0,0.00974751689363489,0.1746494414981217
5,pmfs_1_17,4,4,pmfs_1_16,0.2999999999999994,1.5016314797942751,0,1.4582139643562515e-05,3.24841111134052e-06,5.09969078491401,0,0.0011263760430187842,6.869353050979009e-06,3.975373262623073,0,2.8285864829606814e-07,5.309905477536667e-09,4.043458666800962,0,1.1690145977527261e-07,2.05006743756785e-09
