------------------------
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.5, -2.5
-0.685453, -2.50088
-0.985453, -2.50088
-1.28545, -2.50088
-1.58545, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.64273, -2.50088
-1.94273, -2.50088
-2.24273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.54273, -2.50088
-2.84273, -2.50088
-3.14273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.44273, -2.50088
-3.14273, -2.50088
-2.9306, -2.71301
-2.71847, -2.92514
-2.50633, -3.13728
-2.2942, -3.34941
-2.08207, -3.56154
-1.86994, -3.77367
-1.65781, -3.9858
-1.64273, -4.27956
-1.64273, -4.57956
-1.64273, -4.87956
-1.92141, -4.90088
-2.22141, -4.90088
-2.52141, -4.90088
-2.82141, -4.90088
-3.03979, -5.09794
-3.25192, -5.31007
-3.46405, -5.5222
-3.67618, -5.73433
-3.88831, -5.94646
-4.10045, -6.1586
-4.31258, -6.37073
-4.52471, -6.58286
-4.73684, -6.79499
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.94273, -7.00088
-4.7306, -6.78875
-4.51847, -6.57662
-4.30633, -6.36448
-4.0942, -6.15235
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
-4.04273, -6.10088
