timestamp,x,y,z
1788874474.6623797,-3.17,-1.75,0.3
1788874474.8614833,-3.17,-1.75,0.3
1788874475.0905082,-3.17,-1.75,0.3
1788874475.2629452,-3.17,-1.75,0.3
1788874475.4625883,-3.17,-1.75,0.3
1788874475.6619313,-3.17,-1.75,0.3
1788874475.862551,-3.17,-1.75,0.3
1788874476.0755708,-3.17,-1.75,0.3
1788874476.2614698,-3.17,-1.75,0.3
1788874476.4635513,-3.17,-1.75,0.3
1788874479.559102,-3.17,-1.75,0.3
1788874479.5594616,-3.17,-1.75,0.3
1788874479.559762,-3.17,-1.75,0.3
1788874479.560038,-3.17,-1.75,0.3
1788874479.5602756,-3.17,-1.75,0.3
1788874479.5611165,-3.17,-1.75,0.3
1788874479.5616252,-3.17,-1.75,0.3
1788874479.5619729,-3.17,-1.75,0.3
1788874479.5622718,-3.17,-1.75,0.3
1788874479.5626047,-3.17,-1.75,0.3
1788874479.5629601,-3.17,-1.75,0.3
1788874479.5632615,-3.17,-1.75,0.3
1788874479.56356,-3.17,-1.75,0.3
1788874479.563892,-3.17,-1.75,0.3
1788874479.5642338,-3.17,-1.75,0.3
1788874479.67703,-3.17,-1.75,0.3
1788874479.8727431,-3.17,-1.75,0.3
1788874480.0890958,-3.17,-1.75,0.3
1788874480.2765746,-3.17,-1.75,0.3
1788874480.4750214,-3.17,-1.75,0.3
1788874480.6686203,-3.17,-1.75,0.3
1788874480.8781104,-3.17,-1.75,0.3
1788874481.1010053,-3.17,-1.75,0.3
1788874481.2794697,-3.17,-1.75,0.3
1788874481.4842384,-3.17,-1.75,0.3
1788874481.67333,-3.17,-1.75,0.3
1788874481.8765385,-3.17,-1.75,0.3
1788874482.0887105,-3.17,-1.75,0.3
1788874482.2680445,-3.17,-1.75,0.3
1788874482.476561,-3.17,-1.75,0.3
1788874482.6707413,-3.17,-1.75,0.3
1788874482.8707905,-3.17,-1.75,0.3
1788874483.0905235,-3.17,-1.75,0.3
1788874483.276829,-3.17,-1.75,0.3
1788874483.4785378,-3.17,-1.75,0.3
1788874483.6754086,-3.17,-1.75,0.3
1788874483.8723717,-3.17,-1.75,0.3
1788874484.0980468,-3.17,-1.75,0.3
1788874484.2751231,-3.17,-1.75,0.3
1788874484.4767876,-3.17,-1.75,0.3
1788874484.6730595,-3.17,-1.75,0.3
1788874484.8824902,-3.17,-1.75,0.3
1788874485.0967271,-3.17,-1.75,0.3
1788874485.2763782,-3.17,-1.75,0.3
1788874485.4767349,-3.17,-1.75,0.3
1788874485.6705556,-3.17,-1.75,0.3
1788874485.8759198,-3.17,-1.75,0.3
1788874486.106073,-3.17,-1.75,0.3
1788874486.2723963,-3.17,-1.75,0.3
1788874486.4689937,-3.17,-1.75,0.3
1788874486.6684384,-3.17,-1.75,0.3
1788874486.877017,-3.17,-1.75,0.3
1788874487.0931673,-3.17,-1.75,0.3
1788874487.2763188,-3.17,-1.75,0.3
1788874487.476516,-3.17,-1.75,0.3
1788874487.669394,-3.17,-1.75,0.3
1788874487.8691678,-3.17,-1.75,0.3
1788874488.0955005,-3.17,-1.75,0.3
1788874488.2814379,-3.17,-1.75,0.3
1788874488.4678872,-3.17,-1.75,0.3
1788874488.6686924,-3.17,-1.75,0.3
1788874488.876298,-3.17,-1.75,0.3
1788874489.1001332,-3.17,-1.75,0.3
1788874489.2773952,-3.17,-1.75,0.3
1788874489.47539,-3.17,-1.75,0.3
1788874489.679198,-3.17,-1.75,0.3
1788874489.8752832,-3.17,-1.75,0.3
1788874490.1004696,-3.17,-1.75,0.3
1788874490.2772427,-3.17,-1.75,0.3
1788874490.4812064,-3.17,-1.75,0.3
1788874490.680277,-3.17,-1.75,0.3
1788874490.8761027,-3.17,-1.75,0.3
1788874491.0935516,-3.17,-1.75,0.3
1788874491.2686627,-3.17,-1.75,0.3
1788874491.4685621,-3.17,-1.75,0.3
1788874491.6687913,-3.17,-1.75,0.3
1788874491.868042,-3.17,-1.75,0.3
1788874492.0832117,-3.17,-1.75,0.3
1788874492.2705731,-3.17,-1.75,0.3
1788874492.4694855,-3.17,-1.75,0.3
1788874492.6713624,-3.17,-1.75,0.3
1788874492.8691194,-3.17,-1.75,0.3
1788874493.0821404,-3.17,-1.75,0.3
1788874493.268401,-3.17,-1.75,0.3
1788874493.4740005,-3.17,-1.75,0.3
1788874493.6751947,-3.17,-1.75,0.3
1788874493.8777413,-3.17,-1.75,0.3
1788874494.0842695,-3.17,-1.75,0.3
1788874494.268649,-3.17,-1.75,0.3
1788874494.4686227,-3.17,-1.75,0.3
1788874494.6690743,-3.17,-1.75,0.3
1788874494.870733,-3.17,-1.75,0.3
1788874495.0857837,-3.17,-1.75,0.3
1788874495.2684357,-3.17,-1.75,0.3
1788874495.4768903,-3.17,-1.75,0.3
1788874495.6714702,-3.17,-1.75,0.3
1788874495.880497,-3.17,-1.75,0.3
1788874496.0911477,-3.17,-1.75,0.3
1788874496.2770884,-3.17,-1.75,0.3
1788874496.4711683,-3.17,-1.75,0.3
1788874496.6685228,-3.17,-1.75,0.3
1788874496.8683405,-3.17,-1.75,0.3
1788874497.084089,-3.17,-1.75,0.3
1788874497.269135,-3.17,-1.75,0.3
1788874497.4686491,-3.17,-1.75,0.3
1788874497.6689723,-3.4639444872453593,-1.7299999999999986,0.3
1788874497.8750613,-3.6866369367879996,-1.5433630632119983,0.3
1788874498.0871217,-3.898768971143964,-1.3312310288560343,0.3
1788874498.2790442,-4.100000381469727,-1.1299996376037598,0.3
1788874498.4753292,-4.100000381469727,-1.1299996376037598,0.3
1788874498.67853,-4.100000381469727,-1.1299996376037598,0.3
1788874498.8756776,-4.100000381469727,-1.1299996376037598,0.3
1788874499.09402,-4.100000381469727,-1.1299996376037598,0.3
1788874499.2763548,-4.100000381469727,-1.1299996376037598,0.3
1788874499.4761488,-4.100000381469727,-1.1299996376037598,0.3
1788874499.6732137,-4.100000381469727,-1.1299996376037598,0.3
1788874499.870253,-4.100000381469727,-1.1299996376037598,0.3
1788874500.0834334,-4.100000381469727,-1.1299996376037598,0.3
1788874500.268632,-4.100000381469727,-1.1299996376037598,0.3
1788874500.479909,-4.100000381469727,-1.1299996376037598,0.3
1788874500.6761675,-4.100000381469727,-1.1299996376037598,0.3
1788874500.875012,-4.100000381469727,-1.1299996376037598,0.3
1788874501.0955346,-4.100000381469727,-1.1299996376037598,0.3
1788874501.2789092,-4.100000381469727,-1.1299996376037598,0.3
