run_id,git_commit,method,environment_id,scenario_id,dataset,config_id,source_config,wind_config,sensor_config,start_config,seed,replay_id,flight_height_m,time_budget_s,path_budget_m,termination_reason,gsl_result_code,gsl_action_status,declared_success,estimate_type,final_estimate_x,final_estimate_y,ground_truth_x,ground_truth_y,endpoint_x,endpoint_y,min_distance_m,search_time_s,path_length_m,avg_speed_ms,max_speed_ms,diagnostics,parameter_manifest_sha256,scenario_manifest_sha256,code_manifest_sha256,gas_trace_sha256,wind_trace_sha256,trajectory_sha256,run_dir,final_error_m,localized_success_2m,timeout
CTPI_H02_S12_M1M2_20260908T093948Z,unknown,CTPI_G2_M1_M2,VGR_House02,H02_cfg_3_5_1_fast,VGR_House02,"3,5-1_fast",official_gaden_source,official_gaden_wind,fopdt_tau1p2_dead0p4_noise0,frozen_native_start,12,VGR_House02_H02_cfg_3_5_1_fast_s12,0.3,240.0,-1.0,time_budget_timeout,runner_time_budget_timeout,timeout,False,terminal_pose,-2.5427300930023193,-3.4008798599243164,0.0,-1.0,-2.5427300930023193,-3.4008798599243164,1.5811388300841898,273.5815658569336,14.458165641451236,0.05284773334842294,1.7388695265233691,{},44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,e8740b289dd7c41198ccc64d938bb00d46a0e8e8078408ebce445c24218f1fb7,033005dbce40ca23319b4eb2830a5e05b802c10b24258bbcd9e25dc0e994c0cc,5ae32e4c92c14df12622338ce43020ba09d504649603ce50f869dc395a44b368,e8740b289dd7c41198ccc64d938bb00d46a0e8e8078408ebce445c24218f1fb7,/mnt/hgfs/workspace/CSTAR_CER_M12_HOUSE123_SEED12_20260908_R2/H02_seed12_M1M2,3.497098858718436,False,True
