timestamp,x,y,z
1788890447.1229582,-3.17,-1.75,0.3
1788890447.324378,-3.17,-1.75,0.3
1788890447.5504546,-3.17,-1.75,0.3
1788890447.7224972,-3.17,-1.75,0.3
1788890447.9226806,-3.17,-1.75,0.3
1788890448.1227179,-3.17,-1.75,0.3
1788890448.323741,-3.17,-1.75,0.3
1788890448.5481732,-3.17,-1.75,0.3
1788890448.7229972,-3.17,-1.75,0.3
1788890448.9227815,-3.17,-1.75,0.3
1788890452.2176752,-3.17,-1.75,0.3
1788890452.2179563,-3.17,-1.75,0.3
1788890452.2181647,-3.17,-1.75,0.3
1788890452.2188225,-3.17,-1.75,0.3
1788890452.219242,-3.17,-1.75,0.3
1788890452.21947,-3.17,-1.75,0.3
1788890452.2196727,-3.17,-1.75,0.3
1788890452.2199254,-3.17,-1.75,0.3
1788890452.2201138,-3.17,-1.75,0.3
1788890452.220284,-3.17,-1.75,0.3
1788890452.220455,-3.17,-1.75,0.3
1788890452.2206242,-3.17,-1.75,0.3
1788890452.2207935,-3.17,-1.75,0.3
1788890452.220991,-3.17,-1.75,0.3
1788890452.221187,-3.17,-1.75,0.3
1788890452.2213736,-3.17,-1.75,0.3
1788890452.3501744,-3.17,-1.75,0.3
1788890452.5612183,-3.17,-1.75,0.3
1788890452.7397382,-3.17,-1.75,0.3
1788890452.936718,-3.17,-1.75,0.3
1788890453.132221,-3.17,-1.75,0.3
1788890453.3322282,-3.17,-1.75,0.3
1788890453.5592015,-3.17,-1.75,0.3
1788890453.7420912,-3.17,-1.75,0.3
1788890453.9325485,-3.17,-1.75,0.3
1788890454.1311545,-3.17,-1.75,0.3
1788890454.3397772,-3.17,-1.75,0.3
1788890454.5593994,-3.17,-1.75,0.3
1788890454.7390287,-3.17,-1.75,0.3
1788890454.9338624,-3.17,-1.75,0.3
1788890455.1406,-3.17,-1.75,0.3
1788890455.3382483,-3.17,-1.75,0.3
1788890455.5449889,-3.17,-1.75,0.3
1788890455.732242,-3.17,-1.75,0.3
1788890455.9311612,-3.17,-1.75,0.3
1788890456.1315455,-3.17,-1.75,0.3
1788890456.3297725,-3.17,-1.75,0.3
1788890456.5442169,-3.17,-1.75,0.3
1788890456.7456756,-3.17,-1.75,0.3
1788890456.9357846,-3.17,-1.75,0.3
1788890457.1323113,-3.17,-1.75,0.3
1788890457.3387494,-3.17,-1.75,0.3
1788890457.5524063,-3.17,-1.75,0.3
1788890457.7384367,-3.17,-1.75,0.3
1788890457.9372044,-3.17,-1.75,0.3
1788890458.1314542,-3.17,-1.75,0.3
1788890458.3356376,-3.17,-1.75,0.3
1788890458.5639057,-3.17,-1.75,0.3
1788890458.7386658,-3.17,-1.75,0.3
1788890458.9407706,-3.17,-1.75,0.3
1788890459.135083,-3.17,-1.75,0.3
1788890459.3339233,-3.17,-1.75,0.3
1788890459.5580766,-3.17,-1.75,0.3
1788890459.7390642,-3.17,-1.75,0.3
1788890459.939372,-3.17,-1.75,0.3
1788890460.1349049,-3.17,-1.75,0.3
1788890460.3321574,-3.17,-1.75,0.3
1788890460.5648007,-3.17,-1.75,0.3
1788890460.741097,-3.17,-1.75,0.3
1788890460.9356365,-3.17,-1.75,0.3
1788890461.1392424,-3.17,-1.75,0.3
1788890461.330861,-3.17,-1.75,0.3
