t_sim_s,step,x,y,z,yaw,is_moving,seed
0.200000,1,-3.1700,-1.7500,0.3000,0.0000,0,3
0.400000,2,-3.1700,-1.7500,0.3000,0.0000,0,3
0.600000,3,-3.1700,-1.7500,0.3000,0.0000,0,3
0.800000,4,-3.1700,-1.7500,0.3000,0.0000,0,3
1.000000,5,-3.1700,-1.7500,0.3000,0.0000,0,3
1.200000,6,-3.1700,-1.7500,0.3000,0.0000,0,3
1.400000,7,-3.1700,-1.7500,0.3000,0.0000,0,3
1.600000,8,-3.1700,-1.7500,0.3000,0.0000,0,3
1.800000,9,-3.1700,-1.7500,0.3000,0.0000,0,3
2.000000,10,-3.1700,-1.7500,0.3000,0.0000,0,3
2.200000,11,-3.1700,-1.7500,0.3000,0.0000,0,3
2.400000,12,-3.1700,-1.7500,0.3000,0.0000,0,3
2.600000,13,-3.1700,-1.7500,0.3000,0.0000,0,3
2.800000,14,-3.1700,-1.7500,0.3000,0.0000,0,3
3.000000,15,-3.1700,-1.7500,0.3000,0.0000,0,3
3.200000,16,-3.1700,-1.7500,0.3000,0.0000,0,3
3.400000,17,-3.1700,-1.7500,0.3000,0.0000,0,3
3.600000,18,-3.1700,-1.7500,0.3000,0.0000,0,3
3.800000,19,-3.1700,-1.7500,0.3000,0.0000,0,3
4.000000,20,-3.1700,-1.7500,0.3000,0.0000,0,3
4.200000,21,-3.1700,-1.7500,0.3000,0.0000,0,3
4.400000,22,-3.1700,-1.7500,0.3000,0.0000,0,3
4.600000,23,-3.1700,-1.7500,0.3000,0.0000,0,3
4.800000,24,-3.1700,-1.7500,0.3000,0.0000,0,3
5.000000,25,-3.1700,-1.7500,0.3000,0.0000,0,3
5.200000,26,-3.1700,-1.7500,0.3000,0.0000,0,3
5.400000,27,-3.1700,-1.7500,0.3000,0.0000,0,3
5.600000,28,-3.1700,-1.7500,0.3000,0.0000,0,3
5.800000,29,-3.1700,-1.7500,0.3000,0.0000,0,3
6.000000,30,-3.1700,-1.7500,0.3000,0.0000,0,3
6.200000,31,-3.1700,-1.7500,0.3000,0.0000,0,3
6.400000,32,-3.1700,-1.7500,0.3000,0.0000,0,3
6.600000,33,-3.1700,-1.7500,0.3000,0.0000,0,3
6.800000,34,-3.1700,-1.7500,0.3000,0.0000,0,3
7.000000,35,-3.1700,-1.7500,0.3000,0.0000,0,3
7.200000,36,-3.1700,-1.7500,0.3000,0.0000,0,3
7.400000,37,-3.1700,-1.7500,0.3000,0.0000,0,3
7.600000,38,-3.1700,-1.7500,0.3000,0.0000,0,3
7.800000,39,-3.1700,-1.7500,0.3000,0.0000,0,3
8.000000,40,-3.1700,-1.7500,0.3000,0.0000,0,3
8.200000,41,-3.1700,-1.7500,0.3000,0.0000,0,3
8.400000,42,-3.1700,-1.7500,0.3000,0.0000,0,3
8.600000,43,-3.1700,-1.7500,0.3000,0.0000,0,3
8.800000,44,-3.1700,-1.7500,0.3000,0.0000,0,3
9.000000,45,-3.1700,-1.7500,0.3000,0.0000,0,3
9.200000,46,-3.1700,-1.7500,0.3000,0.0000,0,3
