run_id,git_commit,method,environment_id,scenario_id,dataset,config_id,source_config,wind_config,sensor_config,start_config,seed,replay_id,flight_height_m,time_budget_s,path_budget_m,termination_reason,gsl_result_code,gsl_action_status,declared_success,estimate_type,final_estimate_x,final_estimate_y,ground_truth_x,ground_truth_y,endpoint_x,endpoint_y,min_distance_m,search_time_s,path_length_m,avg_speed_ms,max_speed_ms,diagnostics,parameter_manifest_sha256,scenario_manifest_sha256,code_manifest_sha256,gas_trace_sha256,wind_trace_sha256,trajectory_sha256,run_dir,final_error_m,localized_success_2m,timeout
CTPI_H03_S11_M1S_20260908T135607Z,unknown,CTPI_G2_M1_M2,VGR_House03,H03_cfg_1-2_5_fast,VGR_House03,"1-2,5_fast",official_gaden_source,official_gaden_wind,fopdt_tau1p2_dead0p4_noise0,frozen_native_start,11,VGR_House03_H03_cfg_1-2_5_fast_s11,0.3,240.0,-1.0,time_budget_timeout,runner_time_budget_timeout,timeout,False,terminal_pose,10.699999809265137,0.3869999647140503,-0.45,1.9,10.699999809265137,0.3869999647140503,1.6467146247487046,275.10574889183044,25.437587643666536,0.0924647621728487,1.7580725477210466,{},44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,943f32727bddbca2cefced5af26f49e60be6b3ff03e2f6fe29a3d4f3f7157635,24ea3c72e4e28ed81346f48bdb5670ea3362ab6f6c5e7fbb8be6ac2fb811107d,ca99e699ca1ded34ca4623cd67920fb45897bcabcfc26bb2ac0edfe27d69c849,943f32727bddbca2cefced5af26f49e60be6b3ff03e2f6fe29a3d4f3f7157635,/mnt/hgfs/workspace/CSTAR_CORE_M1_SEQ_H02H03_SEED11_20260908_R1/H03_seed11_M1S,11.252184892428131,False,True
