t_sim_s,x,y,z
32.0,-4.285469060588647,0.3991200000000008,0.3
32.2,-4.185469060588647,0.3991200000000008,0.3
32.4,-4.085469060588648,0.3991200000000008,0.3
32.6,-3.9854690605886476,0.3991200000000008,0.3
32.8,-3.8854690605886475,0.3991200000000008,0.3
33.0,-3.7854690605886474,0.3991200000000008,0.3
33.2,-3.6854690605886473,0.3991200000000008,0.3
33.4,-3.5854690605886472,0.3991200000000008,0.3
33.6,-3.485469060588647,0.3991200000000008,0.3
33.8,-3.385469060588647,0.3991200000000008,0.3
34.0,-3.285469060588647,0.3991200000000008,0.3
34.2,-3.185469060588647,0.3991200000000008,0.3
34.4,-3.085469060588647,0.3991200000000008,0.3
34.6,-2.9854690605886467,0.3991200000000008,0.3
34.8,-2.8854690605886466,0.3991200000000008,0.3
35.0,-2.7854690605886465,0.3991200000000008,0.3
35.2,-2.6854690605886464,0.3991200000000008,0.3
35.4,-2.5854690605886463,0.3991200000000008,0.3
35.6,-2.4854690605886463,0.3991200000000008,0.3
35.8,-2.385469060588646,0.3991200000000008,0.3
36.0,-2.34273,0.3991200000000008,0.3
