t_sim_s,x,y,z
8.0,-1.8999909394113546,0.09912000000000099,0.3
8.2,-1.8854690605886455,0.09912000000000099,0.3
8.4,-1.7854690605886454,0.09912000000000099,0.3
8.6,-1.6854690605886453,0.09912000000000099,0.3
8.8,-1.6427300000000002,0.04185906058864605,0.3
9.0,-1.6427300000000002,-0.058140939411353953,0.3
9.2,-1.6427300000000002,-0.15814093941135396,0.3
9.4,-1.6427300000000002,-0.25814093941135396,0.3
9.6,-1.6427300000000002,-0.35814093941135394,0.3
9.8,-1.6427300000000002,-0.4581409394113539,0.3
10.0,-1.6427300000000002,-0.5581409394113539,0.3
10.2,-1.6427300000000002,-0.6581409394113539,0.3
10.4,-1.6427300000000002,-0.7581409394113539,0.3
10.6,-1.6427300000000002,-0.8581409394113538,0.3
10.8,-1.6427300000000002,-0.9581409394113538,0.3
11.0,-1.6427300000000002,-1.058140939411354,0.3
11.2,-1.6427300000000002,-1.158140939411354,0.3
11.4,-1.6427300000000002,-1.258140939411354,0.3
11.6,-1.6427300000000002,-1.3581409394113542,0.3
11.8,-1.6427300000000002,-1.4581409394113543,0.3
12.0,-1.6427300000000002,-1.5008799999999995,0.3
