t_sim_s,x,y,z
0.0,-0.5,-2.5,0.3
0.2,-0.5999909394113535,-2.5008799999999995,0.3
0.4,-0.6999909394113535,-2.5008799999999995,0.3
0.6,-0.7999909394113535,-2.5008799999999995,0.3
0.8,-0.8999909394113534,-2.5008799999999995,0.3
1.0,-0.9999909394113534,-2.5008799999999995,0.3
1.2,-1.0999909394113534,-2.5008799999999995,0.3
1.4,-1.1999909394113535,-2.5008799999999995,0.3
1.6,-1.2999909394113536,-2.5008799999999995,0.3
1.8,-1.3999909394113537,-2.5008799999999995,0.3
2.0,-1.4999909394113538,-2.5008799999999995,0.3
2.2,-1.5999909394113538,-2.5008799999999995,0.3
2.4,-1.6427300000000002,-2.443619060588646,0.3
2.6,-1.6427300000000002,-2.343619060588646,0.3
2.8,-1.6427300000000002,-2.243619060588646,0.3
3.0,-1.6427300000000002,-2.143619060588646,0.3
3.2,-1.6427300000000002,-2.0436190605886457,0.3
3.4,-1.6427300000000002,-1.9436190605886456,0.3
3.6,-1.6427300000000002,-1.8436190605886456,0.3
3.8,-1.6427300000000002,-1.7436190605886455,0.3
4.0,-1.6427300000000002,-1.6436190605886454,0.3
4.2,-1.6427300000000002,-1.5436190605886453,0.3
4.4,-1.6427300000000002,-1.4436190605886452,0.3
4.6,-1.6427300000000002,-1.343619060588645,0.3
4.8,-1.6427300000000002,-1.243619060588645,0.3
5.0,-1.6427300000000002,-1.143619060588645,0.3
5.2,-1.6427300000000002,-1.0436190605886448,0.3
5.4,-1.6427300000000002,-0.9436190605886449,0.3
5.6,-1.6427300000000002,-0.8436190605886449,0.3
5.8,-1.6427300000000002,-0.7436190605886449,0.3
6.0,-1.6427300000000002,-0.6436190605886449,0.3
6.2,-1.6427300000000002,-0.543619060588645,0.3
6.4,-1.6427300000000002,-0.443619060588645,0.3
6.6,-1.6427300000000002,-0.343619060588645,0.3
6.8,-1.6427300000000002,-0.243619060588645,0.3
7.0,-1.6427300000000002,-0.143619060588645,0.3
7.2,-1.6427300000000002,-0.043619060588644974,0.3
7.4,-1.6427300000000002,0.05638093941135504,0.3
7.6,-1.6999909394113544,0.09912000000000099,0.3
7.8,-1.7999909394113545,0.09912000000000099,0.3
8.0,-1.8999909394113546,0.09912000000000099,0.3
8.2,-1.9999909394113546,0.09912000000000099,0.3
8.4,-2.0999909394113545,0.09912000000000099,0.3
8.6,-2.1999909394113546,0.09912000000000099,0.3
8.8,-2.2999909394113547,0.09912000000000099,0.3
9.0,-2.3999909394113548,0.09912000000000099,0.3
9.2,-2.499990939411355,0.09912000000000099,0.3
9.4,-2.599990939411355,0.09912000000000099,0.3
9.6,-2.699990939411355,0.09912000000000099,0.3
9.8,-2.799990939411355,0.09912000000000099,0.3
10.0,-2.899990939411355,0.09912000000000099,0.3
10.2,-2.9999909394113553,0.09912000000000099,0.3
10.4,-3.0999909394113554,0.09912000000000099,0.3
10.6,-3.1999909394113555,0.09912000000000099,0.3
10.8,-3.2999909394113556,0.09912000000000099,0.3
11.0,-3.3999909394113557,0.09912000000000099,0.3
11.2,-3.4999909394113558,0.09912000000000099,0.3
11.4,-3.599990939411356,0.09912000000000099,0.3
11.6,-3.6427300000000002,0.15638093941135658,0.3
11.8,-3.6427300000000002,0.2563809394113566,0.3
12.0,-3.6427300000000002,0.3563809394113566,0.3
12.2,-3.699990939411356,0.3991200000000008,0.3
12.4,-3.799990939411356,0.3991200000000008,0.3
12.6,-3.899990939411356,0.3991200000000008,0.3
12.8,-3.999990939411356,0.3991200000000008,0.3
13.0,-4.099990939411356,0.3991200000000008,0.3
13.2,-4.1999909394113555,0.3991200000000008,0.3
13.4,-4.299990939411355,0.3991200000000008,0.3
13.6,-4.399990939411355,0.3991200000000008,0.3
13.8,-4.499990939411354,0.3991200000000008,0.3
14.0,-4.599990939411354,0.3991200000000008,0.3
14.2,-4.699990939411354,0.3991200000000008,0.3
14.4,-4.799990939411353,0.3991200000000008,0.3
14.6,-4.899990939411353,0.3991200000000008,0.3
14.8,-4.999990939411353,0.3991200000000008,0.3
15.0,-5.042730000000001,0.4563809394113528,0.3
15.2,-5.042730000000001,0.5563809394113528,0.3
15.4,-5.042730000000001,0.6563809394113528,0.3
15.6,-5.042730000000001,0.7563809394113528,0.3
15.8,-5.042730000000001,0.8563809394113527,0.3
16.0,-5.042730000000001,0.9563809394113527,0.3
16.2,-5.042730000000001,1.0563809394113528,0.3
16.4,-5.042730000000001,1.156380939411353,0.3
16.6,-5.042730000000001,1.256380939411353,0.3
16.8,-5.042730000000001,1.356380939411353,0.3
17.0,-5.042730000000001,1.4563809394113532,0.3
17.2,-5.042730000000001,1.5563809394113532,0.3
17.4,-5.042730000000001,1.6563809394113533,0.3
17.6,-5.042730000000001,1.7563809394113534,0.3
17.8,-5.042730000000001,1.8563809394113535,0.3
18.0,-5.042730000000001,1.9563809394113536,0.3
18.2,-5.042730000000001,2.0563809394113535,0.3
18.4,-5.042730000000001,2.1563809394113536,0.3
18.6,-5.042730000000001,2.2563809394113536,0.3
18.8,-5.042730000000001,2.3563809394113537,0.3
19.0,-5.042730000000001,2.456380939411354,0.3
19.2,-5.042730000000001,2.556380939411354,0.3
19.4,-5.042730000000001,2.656380939411354,0.3
19.6,-5.042730000000001,2.756380939411354,0.3
19.8,-5.042730000000001,2.856380939411354,0.3
20.0,-5.042730000000001,2.9563809394113543,0.3
20.2,-5.042730000000001,3.0563809394113544,0.3
20.4,-5.042730000000001,3.1563809394113544,0.3
20.6,-5.042730000000001,3.2563809394113545,0.3
20.8,-5.042730000000001,3.3563809394113546,0.3
21.0,-5.042730000000001,3.4563809394113547,0.3
21.2,-5.042730000000001,3.556380939411355,0.3
21.4,-5.099990939411354,3.599120000000001,0.3
21.6,-5.14273,3.656380939411355,0.3
21.8,-5.14273,3.756380939411355,0.3
22.0,-5.14273,3.856380939411355,0.3
22.2,-5.14273,3.956380939411355,0.3
22.4,-5.14273,4.056380939411355,0.3
22.6,-5.14273,4.1563809394113544,0.3
22.8,-5.14273,4.141859060588647,0.3
23.0,-5.14273,4.0418590605886475,0.3
23.2,-5.14273,3.9418590605886474,0.3
23.4,-5.14273,3.8418590605886473,0.3
23.6,-5.14273,3.7418590605886473,0.3
23.8,-5.14273,3.641859060588647,0.3
24.0,-5.085469060588647,3.599120000000001,0.3
24.2,-5.042730000000001,3.541859060588647,0.3
24.4,-5.042730000000001,3.441859060588647,0.3
24.6,-5.042730000000001,3.341859060588647,0.3
24.8,-5.042730000000001,3.241859060588647,0.3
25.0,-5.042730000000001,3.1418590605886467,0.3
25.2,-5.042730000000001,3.0418590605886466,0.3
25.4,-5.042730000000001,2.9418590605886465,0.3
25.6,-5.042730000000001,2.8418590605886465,0.3
25.8,-5.042730000000001,2.7418590605886464,0.3
26.0,-5.042730000000001,2.6418590605886463,0.3
26.2,-5.042730000000001,2.541859060588646,0.3
26.4,-5.042730000000001,2.441859060588646,0.3
26.6,-5.042730000000001,2.341859060588646,0.3
26.8,-5.042730000000001,2.241859060588646,0.3
27.0,-5.042730000000001,2.141859060588646,0.3
27.2,-5.042730000000001,2.0418590605886457,0.3
27.4,-5.042730000000001,1.9418590605886457,0.3
27.6,-5.042730000000001,1.8418590605886456,0.3
27.8,-5.042730000000001,1.7418590605886455,0.3
28.0,-5.042730000000001,1.6418590605886454,0.3
28.2,-5.042730000000001,1.5418590605886453,0.3
28.4,-5.042730000000001,1.4418590605886452,0.3
28.6,-5.042730000000001,1.3418590605886451,0.3
28.8,-5.042730000000001,1.241859060588645,0.3
29.0,-5.042730000000001,1.141859060588645,0.3
29.2,-5.042730000000001,1.0418590605886449,0.3
29.4,-5.042730000000001,0.9418590605886449,0.3
29.6,-5.042730000000001,0.8418590605886449,0.3
29.8,-5.042730000000001,0.7418590605886449,0.3
30.0,-5.042730000000001,0.641859060588645,0.3
30.2,-5.042730000000001,0.541859060588645,0.3
30.4,-5.042730000000001,0.441859060588645,0.3
30.6,-4.9854690605886445,0.3991200000000008,0.3
30.8,-4.885469060588645,0.3991200000000008,0.3
31.0,-4.785469060588645,0.3991200000000008,0.3
31.2,-4.6854690605886455,0.3991200000000008,0.3
31.4,-4.585469060588646,0.3991200000000008,0.3
31.6,-4.485469060588646,0.3991200000000008,0.3
31.8,-4.385469060588647,0.3991200000000008,0.3
32.0,-4.285469060588647,0.3991200000000008,0.3
32.2,-4.185469060588647,0.3991200000000008,0.3
32.4,-4.085469060588648,0.3991200000000008,0.3
32.6,-3.9854690605886476,0.3991200000000008,0.3
32.8,-3.8854690605886475,0.3991200000000008,0.3
33.0,-3.7854690605886474,0.3991200000000008,0.3
33.2,-3.6854690605886473,0.3991200000000008,0.3
33.4,-3.6427300000000002,0.3418590605886479,0.3
33.6,-3.6427300000000002,0.2418590605886479,0.3
33.8,-3.6427300000000002,0.1418590605886479,0.3
34.0,-3.5854690605886472,0.09912000000000099,0.3
34.2,-3.485469060588647,0.09912000000000099,0.3
34.4,-3.385469060588647,0.09912000000000099,0.3
34.6,-3.285469060588647,0.09912000000000099,0.3
34.8,-3.185469060588647,0.09912000000000099,0.3
35.0,-3.085469060588647,0.09912000000000099,0.3
35.2,-2.9854690605886467,0.09912000000000099,0.3
35.4,-2.8854690605886466,0.09912000000000099,0.3
35.6,-2.7854690605886465,0.09912000000000099,0.3
35.8,-2.6854690605886464,0.09912000000000099,0.3
36.0,-2.5854690605886463,0.09912000000000099,0.3
36.2,-2.4854690605886463,0.09912000000000099,0.3
36.4,-2.385469060588646,0.09912000000000099,0.3
36.6,-2.285469060588646,0.09912000000000099,0.3
36.8,-2.185469060588646,0.09912000000000099,0.3
37.0,-2.085469060588646,0.09912000000000099,0.3
37.2,-1.9854690605886458,0.09912000000000099,0.3
37.4,-1.8854690605886457,0.09912000000000099,0.3
37.6,-1.7854690605886456,0.09912000000000099,0.3
37.8,-1.6854690605886455,0.09912000000000099,0.3
38.0,-1.6427300000000002,0.041859060588646274,0.3
38.2,-1.6427300000000002,-0.05814093941135373,0.3
38.4,-1.6427300000000002,-0.15814093941135374,0.3
38.6,-1.6427300000000002,-0.25814093941135374,0.3
38.8,-1.6427300000000002,-0.3581409394113537,0.3
39.0,-1.6427300000000002,-0.4581409394113537,0.3
39.2,-1.6427300000000002,-0.5581409394113537,0.3
39.4,-1.6427300000000002,-0.6581409394113537,0.3
39.6,-1.6427300000000002,-0.7581409394113536,0.3
39.8,-1.6999909394113546,-0.8008799999999994,0.3
40.0,-1.74273,-0.858140939411354,0.3
40.2,-1.74273,-0.958140939411354,0.3
40.4,-1.74273,-1.0581409394113541,0.3
40.6,-1.74273,-1.1581409394113542,0.3
40.8,-1.74273,-1.2581409394113543,0.3
41.0,-1.74273,-1.3581409394113544,0.3
41.2,-1.74273,-1.4581409394113545,0.3
41.4,-1.74273,-1.5581409394113546,0.3
41.6,-1.74273,-1.6581409394113547,0.3
41.8,-1.74273,-1.7581409394113547,0.3
42.0,-1.74273,-1.8581409394113548,0.3
42.2,-1.74273,-1.958140939411355,0.3
42.4,-1.74273,-2.058140939411355,0.3
42.6,-1.74273,-2.158140939411355,0.3
42.8,-1.74273,-2.258140939411355,0.3
43.0,-1.74273,-2.358140939411355,0.3
43.2,-1.74273,-2.458140939411355,0.3
43.4,-1.74273,-2.5581409394113552,0.3
43.6,-1.74273,-2.6581409394113553,0.3
43.8,-1.74273,-2.7581409394113554,0.3
44.0,-1.74273,-2.8581409394113555,0.3
44.2,-1.74273,-2.9581409394113556,0.3
44.4,-1.74273,-3.0581409394113557,0.3
44.6,-1.74273,-3.1581409394113558,0.3
44.8,-1.74273,-3.258140939411356,0.3
45.0,-1.74273,-3.358140939411356,0.3
45.2,-1.74273,-3.458140939411356,0.3
45.4,-1.74273,-3.558140939411356,0.3
45.6,-1.74273,-3.658140939411356,0.3
45.8,-1.74273,-3.7581409394113563,0.3
46.0,-1.74273,-3.8581409394113564,0.3
46.2,-1.74273,-3.9581409394113565,0.3
46.4,-1.74273,-4.058140939411357,0.3
46.6,-1.74273,-4.158140939411356,0.3
46.8,-1.74273,-4.258140939411356,0.3
47.0,-1.74273,-4.3581409394113555,0.3
47.2,-1.74273,-4.458140939411355,0.3
47.4,-1.74273,-4.558140939411355,0.3
47.6,-1.74273,-4.658140939411354,0.3
47.8,-1.74273,-4.758140939411354,0.3
48.0,-1.7999909394113547,-4.800879999999999,0.3
48.2,-1.8999909394113548,-4.800879999999999,0.3
48.4,-1.9999909394113549,-4.800879999999999,0.3
48.6,-2.099990939411355,-4.800879999999999,0.3
48.8,-2.199990939411355,-4.800879999999999,0.3
49.0,-2.299990939411355,-4.800879999999999,0.3
49.2,-2.399990939411355,-4.800879999999999,0.3
49.4,-2.4999909394113553,-4.800879999999999,0.3
49.6,-2.5999909394113554,-4.800879999999999,0.3
49.8,-2.6999909394113555,-4.800879999999999,0.3
50.0,-2.7999909394113556,-4.800879999999999,0.3
50.2,-2.8999909394113557,-4.800879999999999,0.3
50.4,-2.9999909394113558,-4.800879999999999,0.3
50.6,-3.099990939411356,-4.800879999999999,0.3
50.8,-3.199990939411356,-4.800879999999999,0.3
51.0,-3.299990939411356,-4.800879999999999,0.3
51.2,-3.399990939411356,-4.800879999999999,0.3
51.4,-3.499990939411356,-4.800879999999999,0.3
51.6,-3.5999909394113563,-4.800879999999999,0.3
51.8,-3.6999909394113564,-4.800879999999999,0.3
52.0,-3.7999909394113565,-4.800879999999999,0.3
52.2,-3.8999909394113565,-4.800879999999999,0.3
52.4,-3.9999909394113566,-4.800879999999999,0.3
52.6,-4.099990939411357,-4.800879999999999,0.3
52.8,-4.199990939411356,-4.800879999999999,0.3
53.0,-4.299990939411356,-4.800879999999999,0.3
53.2,-4.399990939411356,-4.800879999999999,0.3
53.4,-4.499990939411355,-4.800879999999999,0.3
53.6,-4.599990939411355,-4.800879999999999,0.3
53.8,-4.699990939411355,-4.800879999999999,0.3
54.0,-4.799990939411354,-4.800879999999999,0.3
54.2,-4.899990939411354,-4.800879999999999,0.3
54.4,-4.9999909394113535,-4.800879999999999,0.3
54.6,-5.042730000000001,-4.858140939411352,0.3
54.8,-5.042730000000001,-4.958140939411352,0.3
55.0,-5.042730000000001,-5.058140939411351,0.3
55.2,-5.042730000000001,-5.158140939411351,0.3
55.4,-5.042730000000001,-5.2581409394113505,0.3
55.6,-5.042730000000001,-5.35814093941135,0.3
55.8,-5.042730000000001,-5.45814093941135,0.3
56.0,-5.042730000000001,-5.5581409394113495,0.3
56.2,-5.042730000000001,-5.658140939411349,0.3
56.4,-5.042730000000001,-5.758140939411349,0.3
56.6,-5.042730000000001,-5.858140939411348,0.3
56.8,-5.042730000000001,-5.958140939411348,0.3
57.0,-5.042730000000001,-6.058140939411348,0.3
57.2,-5.042730000000001,-6.158140939411347,0.3
57.4,-5.042730000000001,-6.258140939411347,0.3
57.6,-5.042730000000001,-6.358140939411347,0.3
57.8,-5.042730000000001,-6.458140939411346,0.3
58.0,-5.042730000000001,-6.558140939411346,0.3
58.2,-5.042730000000001,-6.6581409394113455,0.3
58.4,-5.042730000000001,-6.758140939411345,0.3
58.6,-5.042730000000001,-6.858140939411345,0.3
58.8,-5.099990939411345,-6.90088,0.3
59.0,-5.14273,-6.9581409394113445,0.3
59.2,-5.14273,-7.058140939411344,0.3
59.4,-5.14273,-7.158140939411344,0.3
59.6,-5.14273,-7.143619060588656,0.3
59.8,-5.14273,-7.043619060588656,0.3
60.0,-5.14273,-6.943619060588657,0.3
