t_sim_s,x,y,z
56.0,-5.042730000000001,-5.5581409394113495,0.3
56.2,-5.042730000000001,-5.658140939411349,0.3
56.4,-5.042730000000001,-5.758140939411349,0.3
56.6,-5.042730000000001,-5.858140939411348,0.3
56.8,-5.042730000000001,-5.958140939411348,0.3
57.0,-5.042730000000001,-6.058140939411348,0.3
57.2,-5.042730000000001,-6.158140939411347,0.3
57.4,-5.042730000000001,-6.258140939411347,0.3
57.6,-5.042730000000001,-6.358140939411347,0.3
57.8,-5.042730000000001,-6.458140939411346,0.3
58.0,-5.042730000000001,-6.558140939411346,0.3
58.2,-5.042730000000001,-6.6581409394113455,0.3
58.4,-5.042730000000001,-6.758140939411345,0.3
58.6,-5.042730000000001,-6.858140939411345,0.3
58.8,-5.099990939411345,-6.90088,0.3
59.0,-5.14273,-6.9581409394113445,0.3
59.2,-5.14273,-7.058140939411344,0.3
59.4,-5.14273,-7.158140939411344,0.3
59.6,-5.14273,-7.20088,0.3
59.8,-5.14273,-7.20088,0.3
60.0,-5.14273,-7.20088,0.3
