t_sim_s,x,y,z
56.0,-5.042730000000001,-5.5581409394113495,0.3
56.2,-5.042730000000001,-5.543619060588651,0.3
56.4,-5.042730000000001,-5.443619060588651,0.3
56.6,-5.042730000000001,-5.343619060588652,0.3
56.8,-5.042730000000001,-5.243619060588652,0.3
57.0,-5.042730000000001,-5.1436190605886525,0.3
57.2,-5.099990939411348,-5.10088,0.3
57.4,-5.14273,-5.043619060588653,0.3
57.6,-5.14273,-4.943619060588653,0.3
57.8,-5.14273,-4.8436190605886535,0.3
58.0,-5.14273,-4.800879999999999,0.3
58.2,-5.14273,-4.800879999999999,0.3
58.4,-5.14273,-4.800879999999999,0.3
58.6,-5.14273,-4.800879999999999,0.3
58.8,-5.14273,-4.800879999999999,0.3
59.0,-5.14273,-4.800879999999999,0.3
59.2,-5.14273,-4.800879999999999,0.3
59.4,-5.14273,-4.800879999999999,0.3
59.6,-5.14273,-4.800879999999999,0.3
59.8,-5.14273,-4.800879999999999,0.3
60.0,-5.14273,-4.800879999999999,0.3
