t_sim_s,x,y,z
32.0,-4.285469060588647,0.3991200000000008,0.3
32.2,-4.24273,0.4563809394113537,0.3
32.4,-4.24273,0.5563809394113537,0.3
32.6,-4.24273,0.6563809394113537,0.3
32.8,-4.24273,0.7563809394113536,0.3
33.0,-4.24273,0.8563809394113536,0.3
33.2,-4.24273,0.9563809394113536,0.3
33.4,-4.24273,1.0563809394113537,0.3
33.6,-4.24273,1.1563809394113538,0.3
33.8,-4.24273,1.2563809394113539,0.3
34.0,-4.24273,1.356380939411354,0.3
34.2,-4.24273,1.456380939411354,0.3
34.4,-4.24273,1.5563809394113541,0.3
34.6,-4.24273,1.6563809394113542,0.3
34.8,-4.24273,1.7563809394113543,0.3
35.0,-4.24273,1.8563809394113544,0.3
35.2,-4.24273,1.9563809394113545,0.3
35.4,-4.24273,2.0563809394113544,0.3
35.6,-4.24273,2.1563809394113544,0.3
35.8,-4.24273,2.2563809394113545,0.3
36.0,-4.24273,2.2991200000000003,0.3
