t_sim_s,x,y,z
48.0,-1.7999909394113547,-4.800879999999999,0.3
48.2,-1.84273,-4.858140939411354,0.3
48.4,-1.84273,-4.958140939411353,0.3
48.6,-1.84273,-5.058140939411353,0.3
48.8,-1.84273,-5.158140939411353,0.3
49.0,-1.785469060588647,-5.20088,0.3
49.2,-1.6854690605886469,-5.20088,0.3
49.4,-1.5854690605886468,-5.20088,0.3
49.6,-1.4854690605886467,-5.20088,0.3
49.8,-1.3854690605886466,-5.20088,0.3
50.0,-1.2854690605886465,-5.20088,0.3
50.2,-1.1854690605886464,-5.20088,0.3
50.4,-1.0854690605886463,-5.20088,0.3
50.6,-0.9854690605886464,-5.20088,0.3
50.8,-0.8854690605886464,-5.20088,0.3
51.0,-0.7854690605886464,-5.20088,0.3
51.2,-0.6854690605886464,-5.20088,0.3
51.4,-0.5854690605886465,-5.20088,0.3
51.6,-0.4854690605886465,-5.20088,0.3
51.8,-0.3854690605886465,-5.20088,0.3
52.0,-0.34272999999999954,-5.20088,0.3
