t_sim_s,x,y,z
16.0,-5.042730000000001,0.9563809394113527,0.3
16.2,-4.985469060588649,0.9991200000000013,0.3
16.4,-4.885469060588649,0.9991200000000013,0.3
16.6,-4.78546906058865,0.9991200000000013,0.3
16.8,-4.68546906058865,0.9991200000000013,0.3
17.0,-4.58546906058865,0.9991200000000013,0.3
17.2,-4.485469060588651,0.9991200000000013,0.3
17.4,-4.385469060588651,0.9991200000000013,0.3
17.6,-4.285469060588651,0.9991200000000013,0.3
17.8,-4.185469060588652,0.9991200000000013,0.3
18.0,-4.085469060588652,0.9991200000000013,0.3
18.2,-3.985469060588652,0.9991200000000013,0.3
18.4,-3.885469060588652,0.9991200000000013,0.3
18.6,-3.785469060588652,0.9991200000000013,0.3
18.8,-3.6854690605886518,0.9991200000000013,0.3
19.0,-3.5854690605886517,0.9991200000000013,0.3
19.2,-3.4854690605886516,0.9991200000000013,0.3
19.4,-3.3854690605886515,0.9991200000000013,0.3
19.6,-3.2854690605886514,0.9991200000000013,0.3
19.8,-3.1854690605886513,0.9991200000000013,0.3
20.0,-3.1427300000000002,0.9991200000000013,0.3
