t_sim_s,x,y,z
24.0,-5.085469060588647,3.599120000000001,0.3
24.2,-4.985469060588647,3.599120000000001,0.3
24.4,-4.8854690605886475,3.599120000000001,0.3
24.6,-4.785469060588648,3.599120000000001,0.3
24.8,-4.685469060588648,3.599120000000001,0.3
25.0,-4.585469060588649,3.599120000000001,0.3
25.2,-4.485469060588649,3.599120000000001,0.3
25.4,-4.385469060588649,3.599120000000001,0.3
25.6,-4.28546906058865,3.599120000000001,0.3
25.8,-4.18546906058865,3.599120000000001,0.3
26.0,-4.08546906058865,3.599120000000001,0.3
26.2,-3.9854690605886502,3.599120000000001,0.3
26.4,-3.88546906058865,3.599120000000001,0.3
26.6,-3.78546906058865,3.599120000000001,0.3
26.8,-3.68546906058865,3.599120000000001,0.3
27.0,-3.58546906058865,3.599120000000001,0.3
27.2,-3.48546906058865,3.599120000000001,0.3
27.4,-3.3854690605886497,3.599120000000001,0.3
27.6,-3.2854690605886496,3.599120000000001,0.3
27.8,-3.1854690605886495,3.599120000000001,0.3
28.0,-3.1427300000000002,3.599120000000001,0.3
