t_sim_s,x,y,z
24.0,-5.085469060588647,3.599120000000001,0.3
24.2,-5.042730000000001,3.541859060588647,0.3
24.4,-5.042730000000001,3.441859060588647,0.3
24.6,-5.042730000000001,3.341859060588647,0.3
24.8,-5.042730000000001,3.241859060588647,0.3
25.0,-5.042730000000001,3.1418590605886467,0.3
25.2,-5.042730000000001,3.0418590605886466,0.3
25.4,-5.042730000000001,2.9418590605886465,0.3
25.6,-5.042730000000001,2.8418590605886465,0.3
25.8,-5.042730000000001,2.7418590605886464,0.3
26.0,-5.042730000000001,2.6418590605886463,0.3
26.2,-5.042730000000001,2.541859060588646,0.3
26.4,-5.042730000000001,2.441859060588646,0.3
26.6,-5.042730000000001,2.341859060588646,0.3
26.8,-5.042730000000001,2.241859060588646,0.3
27.0,-5.042730000000001,2.141859060588646,0.3
27.2,-5.042730000000001,2.0418590605886457,0.3
27.4,-5.042730000000001,1.9418590605886457,0.3
27.6,-5.042730000000001,1.8418590605886456,0.3
27.8,-5.042730000000001,1.7418590605886455,0.3
28.0,-5.042730000000001,1.6991200000000006,0.3
