t_sim_s,x,y,z
32.0,-4.285469060588647,0.3991200000000008,0.3
32.2,-4.2999909394113525,0.3991200000000008,0.3
32.4,-4.399990939411352,0.3991200000000008,0.3
32.6,-4.499990939411352,0.3991200000000008,0.3
32.8,-4.599990939411351,0.3991200000000008,0.3
33.0,-4.699990939411351,0.3991200000000008,0.3
33.2,-4.799990939411351,0.3991200000000008,0.3
33.4,-4.89999093941135,0.3991200000000008,0.3
33.6,-4.99999093941135,0.3991200000000008,0.3
33.8,-5.09999093941135,0.3991200000000008,0.3
34.0,-5.14273,0.34185906058865145,0.3
34.2,-5.14273,0.2991200000000003,0.3
34.4,-5.14273,0.2991200000000003,0.3
34.6,-5.14273,0.2991200000000003,0.3
34.8,-5.14273,0.2991200000000003,0.3
35.0,-5.14273,0.2991200000000003,0.3
35.2,-5.14273,0.2991200000000003,0.3
35.4,-5.14273,0.2991200000000003,0.3
35.6,-5.14273,0.2991200000000003,0.3
35.8,-5.14273,0.2991200000000003,0.3
36.0,-5.14273,0.2991200000000003,0.3
