t_sim_s,x,y,z
40.0,-1.74273,-0.858140939411354,0.3
40.2,-1.74273,-0.843619060588644,0.3
40.4,-1.6854690605886444,-0.8008799999999994,0.3
40.6,-1.6427300000000002,-0.7436190605886436,0.3
40.8,-1.6427300000000002,-0.6436190605886436,0.3
41.0,-1.6427300000000002,-0.5436190605886436,0.3
41.2,-1.6427300000000002,-0.4436190605886436,0.3
41.4,-1.6427300000000002,-0.34361906058864355,0.3
41.6,-1.6427300000000002,-0.24361906058864355,0.3
41.8,-1.6427300000000002,-0.14361906058864354,0.3
42.0,-1.6427300000000002,-0.04361906058864354,0.3
42.2,-1.6427300000000002,0.05638093941135647,0.3
42.4,-1.6427300000000002,0.15638093941135647,0.3
42.6,-1.6427300000000002,0.2563809394113565,0.3
42.8,-1.6427300000000002,0.3563809394113565,0.3
43.0,-1.6427300000000002,0.4563809394113565,0.3
43.2,-1.6427300000000002,0.5563809394113565,0.3
43.4,-1.6427300000000002,0.6563809394113564,0.3
43.6,-1.6427300000000002,0.7563809394113564,0.3
43.8,-1.6427300000000002,0.8563809394113564,0.3
44.0,-1.6427300000000002,0.8991199999999999,0.3
