t_sim_s,x,y,z
8.0,-1.8999909394113546,0.09912000000000099,0.3
8.2,-1.8854690605886455,0.09912000000000099,0.3
8.4,-1.7854690605886454,0.09912000000000099,0.3
8.6,-1.6854690605886453,0.09912000000000099,0.3
8.8,-1.5854690605886452,0.09912000000000099,0.3
9.0,-1.4854690605886451,0.09912000000000099,0.3
9.2,-1.385469060588645,0.09912000000000099,0.3
9.4,-1.285469060588645,0.09912000000000099,0.3
9.6,-1.1854690605886449,0.09912000000000099,0.3
9.8,-1.0854690605886448,0.09912000000000099,0.3
10.0,-0.9854690605886448,0.09912000000000099,0.3
10.2,-0.8854690605886448,0.09912000000000099,0.3
10.4,-0.7854690605886449,0.09912000000000099,0.3
10.6,-0.6854690605886449,0.09912000000000099,0.3
10.8,-0.5854690605886449,0.09912000000000099,0.3
11.0,-0.4854690605886449,0.09912000000000099,0.3
11.2,-0.38546906058864494,0.09912000000000099,0.3
11.4,-0.28546906058864496,0.09912000000000099,0.3
11.6,-0.18546906058864496,0.09912000000000099,0.3
11.8,-0.08546906058864495,0.09912000000000099,0.3
12.0,-0.04272999999999971,0.09912000000000099,0.3
