t_sim_s,x,y,z
16.0,-2.9639444872453646,-3.13,0.3
16.2,-3.0,-3.1939444872453646,0.3
16.4,-2.936055512754635,-3.2299999999999995,0.3
16.6,-2.8360555127546347,-3.2299999999999995,0.3
16.8,-2.7360555127546347,-3.2299999999999995,0.3
17.0,-2.6360555127546346,-3.2299999999999995,0.3
17.2,-2.5360555127546345,-3.2299999999999995,0.3
17.4,-2.4360555127546344,-3.2299999999999995,0.3
17.6,-2.3360555127546343,-3.2299999999999995,0.3
17.8,-2.236055512754634,-3.2299999999999995,0.3
18.0,-2.136055512754634,-3.2299999999999995,0.3
18.2,-2.036055512754634,-3.2299999999999995,0.3
18.4,-1.936055512754634,-3.2299999999999995,0.3
18.6,-1.8360555127546339,-3.2299999999999995,0.3
18.8,-1.7360555127546338,-3.2299999999999995,0.3
19.0,-1.6360555127546337,-3.2299999999999995,0.3
19.2,-1.5360555127546336,-3.2299999999999995,0.3
19.4,-1.4360555127546335,-3.2299999999999995,0.3
19.6,-1.3360555127546334,-3.2299999999999995,0.3
19.8,-1.2360555127546333,-3.2299999999999995,0.3
20.0,-1.1999999999999993,-3.2299999999999995,0.3
