t_sim_s,x,y,z
48.0,-4.536055512754678,-3.2299999999999995,0.3
48.2,-4.563944487245322,-3.2299999999999995,0.3
48.4,-4.663944487245321,-3.2299999999999995,0.3
48.6,-4.763944487245321,-3.2299999999999995,0.3
48.8,-4.863944487245321,-3.2299999999999995,0.3
49.0,-4.96394448724532,-3.2299999999999995,0.3
49.2,-5.0,-3.29394448724532,0.3
49.4,-5.0,-3.39394448724532,0.3
49.6,-5.0,-3.49394448724532,0.3
49.8,-5.0,-3.59394448724532,0.3
50.0,-5.0,-3.69394448724532,0.3
50.2,-5.0,-3.7939444872453203,0.3
50.4,-5.0,-3.8939444872453204,0.3
50.6,-5.0,-3.9939444872453205,0.3
50.8,-5.0,-4.09394448724532,0.3
51.0,-5.0,-4.19394448724532,0.3
51.2,-5.0,-4.293944487245319,0.3
51.4,-5.0,-4.393944487245319,0.3
51.6,-5.0,-4.493944487245319,0.3
51.8,-5.0,-4.593944487245318,0.3
52.0,-5.0,-4.63,0.3
