t_sim_s,x,y,z
40.0,-7.3,-4.466055512754668,0.3
40.2,-7.3,-4.366055512754668,0.3
40.4,-7.3,-4.266055512754669,0.3
40.6,-7.3,-4.166055512754669,0.3
40.8,-7.3,-4.066055512754669,0.3
41.0,-7.3,-3.9660555127546693,0.3
41.2,-7.3,-3.866055512754669,0.3
41.4,-7.3,-3.766055512754669,0.3
41.6,-7.3,-3.7299999999999995,0.3
41.8,-7.3,-3.7299999999999995,0.3
42.0,-7.3,-3.7299999999999995,0.3
42.2,-7.3,-3.7299999999999995,0.3
42.4,-7.3,-3.7299999999999995,0.3
42.6,-7.3,-3.7299999999999995,0.3
42.8,-7.3,-3.7299999999999995,0.3
43.0,-7.3,-3.7299999999999995,0.3
43.2,-7.3,-3.7299999999999995,0.3
43.4,-7.3,-3.7299999999999995,0.3
43.6,-7.3,-3.7299999999999995,0.3
43.8,-7.3,-3.7299999999999995,0.3
44.0,-7.3,-3.7299999999999995,0.3
