t_sim_s,x,y,z
8.0,-1.5999999999999996,-0.493944487245362,0.3
8.2,-1.5999999999999996,-0.593944487245362,0.3
8.4,-1.5999999999999996,-0.693944487245362,0.3
8.6,-1.5999999999999996,-0.7939444872453619,0.3
8.8,-1.5999999999999996,-0.8939444872453619,0.3
9.0,-1.5999999999999996,-0.9939444872453619,0.3
9.2,-1.5999999999999996,-1.0939444872453619,0.3
9.4,-1.5999999999999996,-1.193944487245362,0.3
9.6,-1.5999999999999996,-1.293944487245362,0.3
9.8,-1.5999999999999996,-1.3939444872453621,0.3
10.0,-1.5999999999999996,-1.4939444872453622,0.3
10.2,-1.5999999999999996,-1.5939444872453623,0.3
10.4,-1.5999999999999996,-1.6939444872453624,0.3
10.6,-1.5999999999999996,-1.7939444872453625,0.3
10.8,-1.5999999999999996,-1.8939444872453626,0.3
11.0,-1.5999999999999996,-1.9939444872453627,0.3
11.2,-1.5999999999999996,-2.0939444872453628,0.3
11.4,-1.5999999999999996,-2.193944487245363,0.3
11.6,-1.5999999999999996,-2.293944487245363,0.3
11.8,-1.5999999999999996,-2.393944487245363,0.3
12.0,-1.5999999999999996,-2.4299999999999997,0.3
