t_sim_s,x,y,z
8.0,-1.5999999999999996,-0.493944487245362,0.3
8.2,-1.5999999999999996,-0.46605551275463675,0.3
8.4,-1.5999999999999996,-0.36605551275463677,0.3
8.6,-1.5999999999999996,-0.2660555127546368,0.3
8.8,-1.5999999999999996,-0.16605551275463679,0.3
9.0,-1.5999999999999996,-0.06605551275463678,0.3
9.2,-1.5360555127546371,-0.02999999999999936,0.3
9.4,-1.436055512754637,-0.02999999999999936,0.3
9.6,-1.336055512754637,-0.02999999999999936,0.3
9.8,-1.2360555127546369,-0.02999999999999936,0.3
10.0,-1.1360555127546368,-0.02999999999999936,0.3
10.2,-1.0360555127546367,-0.02999999999999936,0.3
10.4,-0.9360555127546367,-0.02999999999999936,0.3
10.6,-0.8360555127546367,-0.02999999999999936,0.3
10.8,-0.7360555127546368,-0.02999999999999936,0.3
11.0,-0.6360555127546368,-0.02999999999999936,0.3
11.2,-0.5360555127546368,-0.02999999999999936,0.3
11.4,-0.43605551275463683,-0.02999999999999936,0.3
11.6,-0.33605551275463685,-0.02999999999999936,0.3
11.8,-0.23605551275463685,-0.02999999999999936,0.3
12.0,-0.1999999999999993,-0.02999999999999936,0.3
