t_sim_s,x,y,z
56.0,-1.6999999999999993,-2.066055512754677,0.3
56.2,-1.6999999999999993,-1.9660555127546768,0.3
56.4,-1.6999999999999993,-1.8660555127546767,0.3
56.6,-1.6999999999999993,-1.7660555127546766,0.3
56.8,-1.6999999999999993,-1.6660555127546766,0.3
57.0,-1.6999999999999993,-1.5660555127546765,0.3
57.2,-1.6999999999999993,-1.4660555127546764,0.3
57.4,-1.6999999999999993,-1.3660555127546763,0.3
57.6,-1.6999999999999993,-1.2660555127546762,0.3
57.8,-1.6999999999999993,-1.1660555127546761,0.3
58.0,-1.6999999999999993,-1.066055512754676,0.3
58.2,-1.6360555127546759,-1.0299999999999994,0.3
58.4,-1.5999999999999996,-0.9660555127546756,0.3
58.6,-1.5999999999999996,-0.8660555127546756,0.3
58.8,-1.5999999999999996,-0.7660555127546756,0.3
59.0,-1.5999999999999996,-0.6660555127546757,0.3
59.2,-1.5999999999999996,-0.5660555127546757,0.3
59.4,-1.5999999999999996,-0.4660555127546757,0.3
59.6,-1.5999999999999996,-0.36605551275467574,0.3
59.8,-1.5999999999999996,-0.26605551275467576,0.3
60.0,-1.5999999999999996,-0.22999999999999954,0.3
