t_sim_s,x,y,z
8.0,-1.5999999999999996,-0.493944487245362,0.3
8.2,-1.5999999999999996,-0.46605551275463675,0.3
8.4,-1.5999999999999996,-0.36605551275463677,0.3
8.6,-1.5999999999999996,-0.2660555127546368,0.3
8.8,-1.5999999999999996,-0.16605551275463679,0.3
9.0,-1.5999999999999996,-0.06605551275463678,0.3
9.2,-1.5999999999999996,0.033944487245363225,0.3
9.4,-1.5999999999999996,0.13394448724536323,0.3
9.6,-1.5999999999999996,0.23394448724536324,0.3
9.8,-1.5999999999999996,0.33394448724536324,0.3
10.0,-1.5999999999999996,0.4339444872453633,0.3
10.2,-1.5999999999999996,0.5339444872453633,0.3
10.4,-1.5999999999999996,0.6339444872453632,0.3
10.6,-1.5999999999999996,0.7339444872453632,0.3
10.8,-1.5999999999999996,0.8339444872453632,0.3
11.0,-1.5999999999999996,0.9339444872453632,0.3
11.2,-1.5999999999999996,1.0339444872453631,0.3
11.4,-1.5999999999999996,1.1339444872453632,0.3
11.6,-1.5999999999999996,1.2339444872453633,0.3
11.8,-1.5999999999999996,1.3339444872453634,0.3
12.0,-1.5999999999999996,1.37,0.3
